ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1994,1994-09-18,3,23.208,NWE,@,CIN,W 31-28,
2,1994,1994-09-25,4,23.215,NWE,@,DET,W 23-17,
3,1994,1994-10-02,5,23.222,NWE,,GNB,W 17-16,
4,1994,1994-10-09,6,23.229,NWE,,RAI,L 17-21,
5,1994,1994-10-16,7,23.236,NWE,@,NYJ,L 17-24,
6,1994,1994-10-30,8,23.250,NWE,,MIA,L 3-23,
7,1994,1994-11-06,9,23.257,NWE,@,CLE,L 6-13,
8,1994,1994-11-13,10,23.264,NWE,,MIN,W 26-20,
9,1994,1994-11-20,11,23.271,NWE,,SDG,W 23-17,
10,1994,1994-11-27,12,23.278,NWE,@,IND,W 12-10,
11,1994,1994-12-04,13,23.285,NWE,,NYJ,W 24-13,
12,1994,1994-12-11,14,23.292,NWE,,IND,W 28-13,
13,1994,1994-12-18,15,23.299,NWE,@,BUF,W 41-17,
14,1994,1994-12-24,16,23.305,NWE,@,CHI,W 13-3,
15,1995,1995-09-03,1,24.193,NWE,,CLE,W 17-14,
16,1995,1995-09-10,2,24.200,NWE,,MIA,L 3-20,
17,1995,1995-09-17,3,24.207,NWE,@,SFO,L 3-28,
18,1995,1995-10-01,4,24.221,NWE,@,ATL,L 17-30,
19,1995,1995-10-08,5,24.228,NWE,,DEN,L 3-37,
20,1995,1995-10-15,6,24.235,NWE,@,KAN,L 26-31,
21,1995,1995-10-23,7,24.243,NWE,,BUF,W 27-14,
22,1995,1995-10-29,8,24.249,NWE,,CAR,L 17-20,
23,1995,1995-11-05,9,24.256,NWE,@,NYJ,W 20-7,
24,1995,1995-11-12,10,24.263,NWE,@,MIA,W 34-17,
25,1995,1995-11-19,11,24.270,NWE,,IND,L 10-24,
26,1995,1995-11-26,12,24.277,NWE,@,BUF,W 35-25,
27,1995,1995-12-03,13,24.284,NWE,,NOR,L 17-31,
28,1995,1995-12-10,14,24.291,NWE,,NYJ,W 31-28,
29,1995,1995-12-16,15,24.297,NWE,@,PIT,L 27-41,
30,1995,1995-12-23,16,24.304,NWE,@,IND,L 7-10,
31,1996,1996-09-01,1,25.192,NWE,@,MIA,L 10-24,
32,1996,1996-09-08,2,25.199,NWE,@,BUF,L 10-17,
33,1996,1996-09-15,3,25.206,NWE,,ARI,W 31-0,
34,1996,1996-09-22,4,25.213,NWE,,JAX,W 28-25,
35,1996,1996-10-06,5,25.227,BUF,,IND,W 16-13,
36,1996,1996-10-13,6,25.234,NWE,,WAS,L 22-27,
37,1996,1996-10-20,7,25.241,NWE,@,IND,W 27-9,
38,1996,1996-10-27,8,25.248,NWE,,BUF,W 28-25,
39,1996,1996-11-03,9,25.255,NWE,,MIA,W 42-23,
40,1996,1996-11-10,10,25.262,NWE,@,NYJ,W 31-27,
41,1996,1996-11-17,11,25.269,NWE,,DEN,L 8-34,
