ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1999,1999-09-19,2,22.173,CIN,,SDG,L 7-34,,0,0,,0,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0
2,1999,1999-09-26,3,22.180,CIN,@,CAR,L 3-27,,3,4,1.33,0,1,0,0,,0,0.0%,0.00,1,18,18.00,0,0,0
3,1999,1999-10-17,6,22.201,CIN,,PIT,L 3-17,,0,0,,0,0,0,0,,0,0.0%,,2,21,10.50,0,0,0
4,1999,1999-10-24,7,22.208,CIN,@,IND,L 10-31,,4,18,4.50,0,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0
5,1999,1999-10-31,8,22.215,CIN,,JAX,L 10-41,,0,0,,0,2,1,16,16.00,0,50.0%,8.00,0,0,,0,0,0
6,1999,1999-11-07,9,22.222,CIN,@,SEA,L 20-37,,0,0,,0,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0
7,1999,1999-11-28,12,22.243,CIN,@,PIT,W 27-20,,0,0,,0,3,3,27,9.00,0,100.0%,9.00,0,0,,0,0,0
8,1999,1999-12-05,13,22.250,CIN,,SFO,W 44-30,,,,,,,,,,,0.0%,,,,,,,
9,1999,1999-12-12,14,22.257,CIN,,CLE,W 44-28,,3,8,2.67,0,0,0,0,,0,0.0%,,3,32,10.67,0,0,0
10,1999,1999-12-26,15,22.271,CIN,@,BAL,L 0-22,,0,0,,0,0,0,0,,0,0.0%,,1,14,14.00,0,0,0
11,1999,2000-01-02,16,22.278,CIN,@,JAX,L 7-24,,0,0,,0,0,0,0,,0,0.0%,,1,24,24.00,0,0,0
12,2000,2000-09-10,1,23.164,CIN,,CLE,L 7-24,,1,9,9.00,0,0,0,0,,0,0.0%,,1,0,0.00,0,0,0
13,2000,2000-09-17,2,23.171,CIN,@,JAX,L 0-13,,,,,,,,,,,0.0%,,,,,,,
14,2000,2000-09-24,3,23.178,CIN,@,BAL,L 0-37,,0,0,,0,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0
15,2000,2000-10-01,4,23.185,CIN,,MIA,L 16-31,,,,,,,,,,,0.0%,,,,,,,
16,2000,2000-10-08,5,23.192,CIN,,TEN,L 14-23,,0,0,,0,0,0,0,,0,0.0%,,1,12,12.00,0,0,0
17,2000,2000-10-29,8,23.213,CIN,@,CLE,W 12-3,,,,,,,,,,,0.0%,,,,,,,
18,2000,2000-11-05,9,23.220,CIN,,BAL,L 7-27,,,,,,,,,,,0.0%,,,,,,,
19,2000,2000-11-12,10,23.227,CIN,@,DAL,L 6-23,,0,0,,0,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0
20,2000,2000-11-19,11,23.234,CIN,@,NWE,L 13-16,*,0,0,,0,3,1,17,17.00,0,33.3%,5.67,0,0,,0,0,0
21,2000,2000-11-26,12,23.241,CIN,,PIT,L 28-48,*,5,16,3.20,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
22,2000,2000-12-03,13,23.248,CIN,,ARI,W 24-13,,1,8,8.00,0,3,1,15,15.00,0,33.3%,5.00,0,0,,0,0,0
23,2000,2000-12-10,14,23.255,CIN,@,TEN,L 3-35,,1,7,7.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
24,2000,2000-12-17,15,23.262,CIN,,JAX,W 17-14,*,0,0,,0,3,2,31,15.50,0,66.7%,10.33,0,0,,0,0,0
25,2000,2000-12-24,16,23.269,CIN,@,PHI,L 7-16,,2,14,7.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
26,2001,2001-12-02,11,24.247,CIN,,TAM,L 13-16,,,,,,,,,,,0.0%,,,,,,,
27,2001,2001-12-09,12,24.254,CIN,,JAX,L 10-14,*,,,,,1,,,,,0.0%,,,,,,,
28,2001,2001-12-16,13,24.261,CIN,@,NYJ,L 14-15,,,,,,,,,,,0.0%,,,,,,,
29,2001,2001-12-23,14,24.268,CIN,@,BAL,L 0-16,*,,,,,,,,,,0.0%,,,,,,,
30,2002,2002-09-08,1,25.162,CIN,,SDG,L 6-34,,0,0,,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
31,2002,2002-09-15,2,25.169,CIN,@,CLE,L 7-20,,,,,,,,,,,0.0%,,,,,,,
32,2002,2002-09-22,3,25.176,CIN,@,ATL,L 3-30,,,,,,,,,,,0.0%,,,,,,,
33,2002,2002-09-29,4,25.183,CIN,,TAM,L 7-35,,0,0,,0,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0
34,2002,2002-10-06,5,25.190,CIN,@,IND,L 21-28,,0,0,,0,0,0,0,,0,0.0%,,1,17,17.00,0,0,0
35,2002,2002-10-13,6,25.197,CIN,,PIT,L 7-34,,,,,,,,,,,0.0%,,,,,,,
36,2002,2002-10-27,7,25.211,CIN,,TEN,L 24-30,,,,,,,,,,,0.0%,,,,,,,
37,2002,2002-11-03,8,25.218,CIN,@,HOU,W 38-3,,,,,,0,,,,,0.0%,,,,,,,
38,2002,2002-11-10,9,25.225,CIN,@,BAL,L 27-38,,0,0,,0,2,2,16,8.00,0,100.0%,8.00,1,16,16.00,0,0,0
39,2002,2002-11-17,10,25.232,CIN,,CLE,L 20-27,,0,0,,0,0,0,0,,0,0.0%,,1,7,7.00,0,0,0
40,2002,2002-11-24,11,25.239,CIN,@,PIT,L 21-29,*,0,0,,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
41,2002,2002-12-01,12,25.246,CIN,,BAL,L 23-27,*,0,0,,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
42,2002,2002-12-08,13,25.253,CIN,@,CAR,L 31-52,*,,,,,,,,,,0.0%,,,,,,,
43,2002,2002-12-15,14,25.260,CIN,,JAX,L 15-29,,,,,,0,,,,,0.0%,,,,,,,
44,2002,2002-12-22,15,25.267,CIN,,NOR,W 20-13,,12,59,4.92,2,2,1,6,6.00,0,50.0%,3.00,0,0,,0,2,12
45,2002,2002-12-29,16,25.274,CIN,@,BUF,L 9-27,,,,,,,,,,,0.0%,,,,,,,
