ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1968,1968-10-20,6,22.201,STL,,WAS,W 41-14,0,0,1,0,0
2,1968,1968-10-27,7,22.208,STL,,NOR,W 31-17,0,0,1,0,0
3,1969,1969-10-05,3,23.186,STL,@,PIT,W 27-14,0,0,2,47,0
4,1969,1969-11-30,11,23.242,STL,,PIT,W 47-10,0,0,1,27,0
5,1970,1970-09-20,1,24.171,HOU,@,PIT,W 19-7,,,,,
6,1970,1970-09-27,2,24.178,HOU,,MIA,L 10-20,,,,,
7,1970,1970-10-04,3,24.185,HOU,@,CIN,W 20-13,,,,,
8,1970,1970-10-11,4,24.192,HOU,,BAL,L 20-24,,,,,
9,1970,1970-10-18,5,24.199,HOU,,PIT,L 3-7,0,0,1,7,0
10,1970,1970-10-25,6,24.206,HOU,@,SDG,T 31-31,,,,,
11,1970,1970-11-01,7,24.213,HOU,@,STL,L 0-44,,,,,
12,1970,1970-11-08,8,24.220,HOU,@,KAN,L 9-24,,,,,
13,1970,1970-11-15,9,24.227,HOU,,SFO,L 20-30,,,,,
14,1970,1970-11-22,10,24.234,HOU,@,CLE,L 14-28,,,,,
15,1970,1970-11-29,11,24.241,HOU,,DEN,W 31-21,,,,,
16,1970,1970-12-07,12,24.249,HOU,,CLE,L 10-21,,,,,
17,1970,1970-12-13,13,24.255,HOU,,CIN,L 20-30,,,,,
18,1970,1970-12-20,14,24.262,HOU,@,DAL,L 10-52,,,,,
19,1971,1971-09-19,1,25.170,HOU,@,CLE,L 0-31,,,,,
20,1971,1971-09-26,2,25.177,HOU,,KAN,L 16-20,,,,,
21,1971,1971-10-03,3,25.184,HOU,,NOR,T 13-13,,,,,
22,1971,1971-10-10,4,25.191,HOU,@,WAS,L 13-22,,,,,
23,1971,1971-10-17,5,25.198,HOU,,DET,L 7-31,,,,,
24,1971,1971-10-24,6,25.205,HOU,@,PIT,L 16-23,,,,,
25,1971,1971-10-31,7,25.212,HOU,,CIN,W 10-6,,,,,
26,1971,1971-11-07,8,25.219,HOU,@,NWE,L 20-28,,,,,
27,1971,1971-11-14,9,25.226,HOU,@,OAK,L 21-41,,,,,
28,1971,1971-11-21,10,25.233,HOU,@,CIN,L 13-28,,,,,
29,1971,1971-12-12,13,25.254,HOU,@,BUF,W 20-14,,,,,
30,1971,1971-12-19,14,25.261,HOU,,SDG,W 49-33,1,6,1,25,1
31,1972,1972-09-17,1,26.168,HOU,@,DEN,L 17-30,,,,,
32,1972,1972-09-24,2,26.175,HOU,@,MIA,L 13-34,,,,,
33,1972,1972-10-01,3,26.182,HOU,,NYJ,W 26-20,0,0,1,3,0
34,1972,1972-10-09,4,26.190,HOU,,OAK,L 0-34,,,,,
35,1972,1972-10-15,5,26.196,HOU,@,PIT,L 7-24,,,,,
36,1972,1972-10-22,6,26.203,HOU,,CLE,L 17-23,,,,,
37,1972,1972-10-29,7,26.210,HOU,@,CIN,L 7-30,,,,,
38,1972,1972-11-05,8,26.217,HOU,@,CLE,L 0-20,,,,,
39,1972,1972-11-12,9,26.224,HOU,,PHI,L 17-18,,,,,
40,1972,1972-11-19,10,26.231,HOU,,GNB,L 10-23,,,,,
41,1972,1972-11-26,11,26.238,HOU,@,SDG,L 20-34,,,,,
42,1972,1972-12-03,12,26.245,HOU,@,ATL,L 10-20,0,0,1,34,0
43,1972,1972-12-10,13,26.252,HOU,,PIT,L 3-9,,,,,
44,1972,1972-12-17,14,26.259,HOU,,CIN,L 17-61,,,,,
45,1973,1973-10-28,7,27.209,HOU,@,CHI,L 14-35,,,,,
46,1973,1973-11-04,8,27.216,HOU,@,BAL,W 31-27,,,,,
47,1973,1973-11-11,9,27.223,HOU,,CLE,L 13-23,,,,,
48,1973,1973-11-18,10,27.230,HOU,@,KAN,L 14-38,,,,,
49,1973,1973-12-16,14,27.258,HOU,,CIN,L 24-27,,,,,
