ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1964,1964-10-18,6,22.281,SFO,@,RAM,L 14-42,,6,18,33.33,110,1,4,34.3,0,0,6.11,-2.78,4,93,23.25,0
2,1964,1964-10-25,7,22.288,SFO,,MIN,L 22-27,,6,12,50.00,60,0,1,29.9,0,0,5.00,1.25,4,31,7.75,0
3,1964,1964-11-01,8,22.295,SFO,@,BAL,L 7-37,,0,3,0.00,0,0,0,39.6,0,0,0.00,0.00,1,8,8.00,0
4,1964,1964-11-08,9,22.302,SFO,@,MIN,L 7-24,,1,3,33.33,79,1,0,121.5,0,0,26.33,33.00,1,7,7.00,0
5,1964,1964-11-15,10,22.309,SFO,,GNB,W 24-14,*,10,17,58.82,82,0,0,71.2,0,0,4.82,4.82,7,37,5.29,0
6,1964,1964-11-22,11,22.316,SFO,@,CHI,L 21-23,*,0,0,,0,0,0,,0,0,,,1,1,1.00,0
7,1965,1965-09-19,1,23.251,SFO,,CHI,W 52-24,,1,7,14.29,15,0,0,39.6,0,0,2.14,2.14,1,18,18.00,0
8,1965,1965-10-17,5,23.279,SFO,@,RAM,W 45-21,,3,4,75.00,69,1,0,156.2,0,0,17.25,22.25,0,0,,0
9,1965,1965-10-31,7,23.293,SFO,,BAL,L 28-34,,5,7,71.43,71,1,0,143.5,0,0,10.14,13.00,1,7,7.00,0
10,1965,1965-11-07,8,23.300,SFO,@,DAL,L 31-39,*,14,30,46.67,274,2,2,73.5,0,0,9.13,7.47,3,39,13.00,0
11,1965,1965-11-14,9,23.307,SFO,@,DET,W 27-21,,1,1,100.00,9,0,0,104.2,0,0,9.00,9.00,0,0,,0
12,1965,1965-11-28,11,23.321,SFO,@,MIN,W 45-24,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
13,1965,1965-12-12,13,23.335,SFO,@,CHI,L 20-61,,4,7,57.14,22,0,1,23.2,0,0,3.14,-3.29,0,0,,0
14,1966,1966-09-25,2,24.257,SFO,@,BAL,L 14-36,,2,7,28.57,34,1,0,86.9,0,0,4.86,7.71,1,19,19.00,0
15,1966,1966-09-30,3,24.262,SFO,@,RAM,L 3-34,,3,7,42.86,58,0,0,72.3,0,0,8.29,8.29,1,5,5.00,0
16,1966,1966-10-09,4,24.271,SFO,,GNB,W 21-20,*,9,21,42.86,104,2,1,70.3,0,0,4.95,4.71,3,46,15.33,0
17,1966,1966-10-16,5,24.278,SFO,@,ATL,W 44-7,,3,5,60.00,30,1,0,116.7,0,0,6.00,10.00,0,0,,0
18,1966,1966-10-30,7,24.292,SFO,@,MIN,L 3-28,,1,3,33.33,13,0,1,8.3,0,0,4.33,-10.67,2,12,6.00,0
19,1966,1966-11-24,11,24.317,SFO,@,DET,W 41-14,,1,2,50.00,19,0,0,83.3,0,0,9.50,9.50,1,10,10.00,0
20,1966,1966-12-04,12,24.327,SFO,@,GNB,L 7-20,,0,0,,0,0,0,,0,0,,,1,1,1.00,0
21,1966,1966-12-11,13,24.334,SFO,,CHI,W 41-14,,3,8,37.50,26,1,0,86.5,0,0,3.25,5.75,1,10,10.00,0
22,1967,1967-09-17,1,25.249,SFO,@,MIN,W 27-21,,1,6,16.67,12,0,0,39.6,0,0,2.00,2.00,1,1,1.00,0
23,1967,1967-12-10,13,25.333,SFO,@,ATL,W 34-28,*,20,34,58.82,324,2,1,98.2,0,0,9.53,9.38,2,2,1.00,0
24,1967,1967-12-16,14,25.339,SFO,,DAL,W 24-16,*,14,25,56.00,256,3,2,97.7,0,0,10.24,9.04,4,20,5.00,0
25,1968,1968-09-22,2,26.255,SFO,,STL,W 35-17,,1,2,50.00,43,1,0,135.4,0,0,21.50,31.50,0,0,,0
26,1968,1968-10-06,4,26.269,SFO,@,RAM,L 10-24,,3,8,37.50,1,0,1,6.2,0,0,0.13,-5.50,1,5,5.00,0
27,1968,1968-12-15,14,26.339,SFO,@,ATL,W 14-12,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
28,1969,1969-09-21,1,27.253,PHI,,CLE,L 20-27,,1,7,14.29,20,0,0,39.6,0,0,2.86,2.86,2,10,5.00,0
29,1969,1969-10-05,3,27.267,PHI,,DAL,L 7-38,,4,15,26.67,49,0,2,1.1,0,0,3.27,-2.73,1,6,6.00,0
30,1969,1969-10-19,5,27.281,PHI,@,DAL,L 14-49,,1,2,50.00,-7,0,0,56.2,0,0,-3.50,-3.50,0,0,,0
31,1969,1969-11-23,10,27.316,PHI,@,STL,W 34-30,,0,3,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
32,1969,1969-12-14,13,27.337,PHI,,ATL,L 3-27,,7,15,46.67,55,0,1,28.5,0,0,3.67,0.67,0,0,,0
33,1969,1969-12-21,14,27.344,PHI,@,SFO,L 13-14,*,12,34,35.29,123,1,2,31.9,0,0,3.62,1.56,0,0,,0
34,1971,1971-10-17,5,29.279,MIA,,NWE,W 41-3,,2,8,25.00,59,0,0,57.8,0,0,7.38,7.38,2,-9,-4.50,0
35,1971,1971-11-07,8,29.300,MIA,,BUF,W 34-0,,2,5,40.00,27,0,0,57.9,0,0,5.40,5.40,0,0,,0
36,1971,1971-11-14,9,29.307,MIA,,PIT,W 24-21,*,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
37,1971,1971-11-29,11,29.322,MIA,,CHI,W 34-3,,4,5,80.00,35,1,0,135.4,0,0,7.00,11.00,0,0,,0
38,1971,1971-12-05,12,29.328,MIA,@,NWE,L 13-34,,3,10,30.00,38,0,1,3.3,0,0,3.80,-0.70,3,0,0.00,0
39,1971,1971-12-19,14,29.342,MIA,,GNB,W 27-6,,0,0,,0,0,0,,0,0,,,1,0,0.00,0
