ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1990,1990-09-09,1,24.025,CLE,,PIT,W 13-3,10,32,3.20,0,,0,0,,0,,,0,0,,0,0,0
2,1990,1990-09-16,2,24.032,CLE,@,NYJ,L 21-24,3,6,2.00,0,,1,7,7.00,0,,,0,0,,0,0,0
3,1990,1990-09-23,3,24.039,CLE,,SDG,L 14-24,0,0,,0,,0,0,,0,,,0,0,,0,0,
4,1990,1990-09-30,4,24.046,CLE,@,KAN,L 0-34,0,0,,0,,2,13,6.50,0,,,0,0,,0,0,0
5,1990,1990-10-08,5,24.054,CLE,@,DEN,W 30-29,0,0,,0,,0,0,,0,,,0,0,,0,0,
6,1990,1990-10-14,6,24.060,CLE,@,NOR,L 20-25,0,0,,0,,2,33,16.50,0,,,0,0,,0,0,0
7,1990,1990-10-22,7,24.068,CLE,,CIN,L 13-34,0,0,,0,,0,0,,0,,,0,0,,0,0,
8,1990,1990-10-28,8,24.074,CLE,@,SFO,L 17-20,0,0,,0,,0,0,,0,,,1,0,0.00,0,0,0
9,1990,1990-11-04,9,24.081,CLE,,BUF,L 0-42,2,5,2.50,0,,0,0,,0,,,0,0,,0,0,0
10,1990,1990-11-18,10,24.095,CLE,,HOU,L 23-35,3,4,1.33,1,,0,0,,0,,,0,0,,0,1,6
11,1990,1990-11-25,11,24.102,CLE,,MIA,L 13-30,1,3,3.00,0,,0,0,,0,,,0,0,,0,0,0
12,1990,1990-12-02,12,24.109,CLE,,RAM,L 23-38,0,0,,0,,0,0,,0,,,0,0,,0,0,
13,1990,1990-12-09,13,24.116,CLE,@,HOU,L 14-58,2,7,3.50,0,,1,13,13.00,0,,,0,0,,0,0,0
14,1990,1990-12-16,14,24.123,CLE,,ATL,W 13-10,4,7,1.75,0,,1,19,19.00,0,,,0,0,,0,0,0
15,1990,1990-12-23,15,24.130,CLE,@,PIT,L 0-35,2,6,3.00,0,,0,0,,0,,,0,0,,0,0,0
16,1990,1990-12-30,16,24.137,CLE,@,CIN,L 14-21,3,11,3.67,0,,0,0,,0,,,0,0,,0,0,0
17,1992,1992-09-06,1,26.022,RAI,@,DEN,L 13-17,2,10,5.00,0,,0,0,,0,0.0%,,0,0,,0,0,0
18,1992,1992-09-13,2,26.029,RAI,@,CIN,L 21-24,,,,,,,,,,0.0%,,,,,,,
19,1992,1992-10-25,7,26.071,DAL,@,RAI,W 28-13,,,,,,,,,,0.0%,,,,,,,
20,1992,1992-11-01,8,26.078,DAL,,PHI,W 20-10,,,,,,,,,,0.0%,,,,,,,
21,1992,1992-11-08,9,26.085,DAL,@,DET,W 37-3,,,,,,,,,,0.0%,,,,,,,
22,1992,1992-11-15,10,26.092,DAL,,RAM,L 23-27,,,,,,,,,,0.0%,,,,,,,
23,1992,1992-11-22,11,26.099,DAL,@,PHO,W 16-10,,,,,,,,,,0.0%,,,,,,,
24,1993,1993-09-06,1,27.022,DAL,@,WAS,L 16-35,0,0,,0,,0,0,,0,0.0%,,,,,,0,
25,1993,1993-09-12,2,27.028,DAL,,BUF,L 10-13,4,21,5.25,0,3,3,13,4.33,0,100.0%,4.33,0,0,,0,0,0
26,1993,1993-09-19,3,27.035,DAL,@,PHO,W 17-10,3,9,3.00,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
27,1993,1993-10-03,4,27.049,DAL,,GNB,W 36-14,2,-1,-0.50,0,,0,0,,0,0.0%,,0,0,,0,0,0
28,1993,1993-10-10,5,27.056,DAL,@,IND,W 27-3,0,0,,0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0
29,1993,1993-10-17,6,27.063,DAL,,SFO,W 26-17,0,0,,0,,0,0,,0,0.0%,,,,,,0,
30,1993,1993-10-31,7,27.077,DAL,@,PHI,W 23-10,0,0,,0,,0,0,,0,0.0%,,,,,,0,
31,1993,1993-11-07,8,27.084,DAL,,NYG,W 31-9,0,0,,0,,0,0,,0,0.0%,,,,,,0,
32,1993,1993-11-14,9,27.091,DAL,,PHO,W 20-15,0,0,,0,,0,0,,0,0.0%,,,,,,0,
33,1993,1993-11-21,10,27.098,DAL,@,ATL,L 14-27,0,0,,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
34,1993,1993-11-25,11,27.102,DAL,,MIA,L 14-16,0,0,,0,,0,0,,0,0.0%,,,,,,0,
