ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,2018,2018-09-09,1,21.148,CAR,,DAL,W 16-8,,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,1,15,15.00,0,0,0
2,2018,2018-09-16,2,21.155,CAR,@,ATL,L 24-31,,1,7,7.00,0,2,1,51,51.00,1,50.0%,25.50,1,26,26.00,0,2,9,4.50,0,1,6
3,2018,2018-09-23,3,21.162,CAR,,CIN,W 31-21,,0,0,,0,2,1,3,3.00,0,50.0%,1.50,0,0,,0,1,4,4.00,0,0,0
