ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2001,2001-09-23,2,23.322,DAL,,SDG,L 21-32,
2,2001,2001-09-30,3,23.329,DAL,@,PHI,L 18-40,
3,2001,2001-10-07,4,23.336,DAL,@,OAK,L 21-28,
4,2001,2001-10-28,6,23.357,DAL,,ARI,W 17-3,
5,2001,2001-11-11,8,24.006,DAL,@,ATL,L 13-20,
6,2001,2001-12-02,11,24.027,DAL,@,WAS,W 20-14,
7,2001,2001-12-23,14,24.048,DAL,@,ARI,L 10-17,
8,2001,2001-12-30,15,24.055,DAL,,SFO,W 27-21,*
9,2001,2002-01-06,16,24.062,DAL,@,DET,L 10-15,*
10,2002,2002-09-08,1,24.307,DAL,@,HOU,L 10-19,
11,2002,2002-11-10,9,25.005,HOU,@,TEN,L 10-17,*
12,2002,2002-11-17,10,25.012,HOU,,JAX,L 21-24,
