ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1960,1960-12-11,11,25.121,RAM,,BAL,W 10-3,0,0,,0,1,0,0
2,1961,1961-09-17,2,26.036,BUF,,NYT,W 41-31,1,30,30.00,0,1,50,0
3,1961,1961-10-22,7,26.071,BUF,@,BOS,L 21-52,0,0,,0,1,4,0
4,1962,1962-09-09,1,27.028,OAK,,NYT,L 17-28,0,0,,0,1,1,0
5,1962,1962-10-05,4,27.054,OAK,@,DEN,L 7-44,0,0,,0,1,4,0
6,1962,1962-10-14,5,27.063,OAK,,DEN,L 6-23,1,6,6.00,0,1,6,0
7,1962,1962-10-20,6,27.069,OAK,@,BUF,L 6-14,1,8,8.00,0,0,0,0
8,1962,1962-11-11,9,27.091,OAK,,HOU,L 20-28,0,0,,0,1,36,0
