ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1973,1973-10-07,4,22.119,NWE,,BAL,W 24-16,,,
2,1973,1973-11-11,9,22.154,NWE,@,NYJ,L 13-33,,,
3,1973,1973-11-18,10,22.161,NWE,,GNB,W 33-24,,,
4,1973,1973-11-25,11,22.168,NWE,@,HOU,W 32-0,,,
5,1973,1973-12-02,12,22.175,NWE,,SDG,W 30-14,,,
6,1973,1973-12-09,13,22.182,NWE,@,BUF,L 13-37,,,
7,1973,1973-12-16,14,22.189,NWE,@,BAL,L 13-18,,,
8,1974,1974-09-15,1,23.097,NWE,,MIA,W 34-24,,,
9,1974,1974-09-22,2,23.104,NWE,@,NYG,W 28-20,,,
10,1974,1974-09-29,3,23.111,NWE,,RAM,W 20-14,,,
11,1974,1974-10-06,4,23.118,NWE,,BAL,W 42-3,,,
12,1974,1974-10-13,5,23.125,NWE,@,NYJ,W 24-0,1,9,0
13,1974,1974-10-20,6,23.132,NWE,@,BUF,L 28-30,,,
14,1974,1974-10-27,7,23.139,NWE,@,MIN,W 17-14,,,
15,1974,1974-11-03,8,23.146,NWE,,BUF,L 28-29,,,
16,1974,1974-11-10,9,23.153,NWE,,CLE,L 14-21,,,
17,1974,1974-11-17,10,23.160,NWE,,NYJ,L 16-21,,,
18,1974,1974-11-24,11,23.167,NWE,@,BAL,W 27-17,,,
19,1974,1974-12-01,12,23.174,NWE,@,OAK,L 26-41,,,
20,1974,1974-12-08,13,23.181,NWE,,PIT,L 17-21,,,
21,1974,1974-12-15,14,23.188,NWE,@,MIA,L 27-34,,,
22,1975,1975-09-21,1,24.103,NWE,,HOU,L 0-7,,,
23,1975,1975-09-28,2,24.110,NWE,,MIA,L 14-22,,,
24,1975,1975-10-05,3,24.117,NWE,@,NYJ,L 7-36,,,
25,1975,1975-10-12,4,24.124,NWE,@,CIN,L 10-27,,,
26,1975,1975-10-19,5,24.131,NWE,,BAL,W 21-10,,,
27,1975,1975-10-26,6,24.138,NWE,,SFO,W 24-16,,,
28,1975,1975-11-02,7,24.145,NWE,@,STL,L 17-24,,,
29,1975,1975-11-09,8,24.152,NWE,@,SDG,W 33-19,,,
30,1975,1975-11-16,9,24.159,NWE,,DAL,L 31-34,,,
31,1975,1975-11-23,10,24.166,NWE,@,BUF,L 31-45,,,
32,1975,1975-12-01,11,24.174,NWE,@,MIA,L 7-20,,,
33,1975,1975-12-07,12,24.180,NWE,,NYJ,L 28-30,,,
34,1975,1975-12-14,13,24.187,NWE,,BUF,L 14-34,,,
35,1975,1975-12-21,14,24.194,NWE,@,BAL,L 21-34,,,
36,1976,1976-09-12,1,25.094,NWE,,BAL,L 13-27,,,
37,1976,1976-09-19,2,25.101,NWE,,MIA,W 30-14,,,
38,1976,1976-09-26,3,25.108,NWE,@,PIT,W 30-27,,,
39,1976,1976-10-03,4,25.115,NWE,,OAK,W 48-17,,,
40,1976,1976-10-10,5,25.122,NWE,@,DET,L 10-30,,,
41,1976,1976-10-18,6,25.130,NWE,,NYJ,W 41-7,,,
42,1976,1976-10-24,7,25.136,NWE,@,BUF,W 26-22,,,
43,1976,1976-11-21,11,25.164,NWE,@,NYJ,W 38-24,,,
44,1976,1976-11-28,12,25.171,NWE,,DEN,W 38-14,,,
45,1976,1976-12-05,13,25.178,NWE,,NOR,W 27-6,,,
46,1976,1976-12-12,14,25.185,NWE,@,TAM,W 31-14,,,
47,1977,1977-09-18,1,26.100,NWE,,KAN,W 21-17,,,
48,1977,1977-09-26,2,26.108,NWE,@,CLE,L 27-30,,,
49,1977,1977-10-02,3,26.114,NWE,@,NYJ,L 27-30,,,
50,1977,1977-10-09,4,26.121,NWE,,SEA,W 31-0,,,
51,1977,1977-10-16,5,26.128,NWE,@,SDG,W 24-20,,,
52,1977,1977-10-23,6,26.135,NWE,,BAL,W 17-3,,,
53,1977,1977-10-30,7,26.142,NWE,,NYJ,W 24-13,,,
54,1977,1977-11-06,8,26.149,NWE,,BUF,L 14-24,,,
55,1977,1977-11-13,9,26.156,NWE,@,MIA,L 5-17,,,
56,1977,1977-11-20,10,26.163,NWE,@,BUF,W 20-7,,,
57,1977,1977-11-27,11,26.170,NWE,,PHI,W 14-6,,,
58,1977,1977-12-04,12,26.177,NWE,@,ATL,W 16-10,,,
59,1977,1977-12-11,13,26.184,NWE,,MIA,W 14-10,,,
60,1977,1977-12-18,14,26.191,NWE,@,BAL,L 24-30,,,
61,1978,1978-09-03,1,27.085,NWE,,WAS,L 14-16,,,
62,1978,1978-09-10,2,27.092,NWE,@,STL,W 16-6,,,
63,1978,1978-09-18,3,27.100,NWE,,BAL,L 27-34,,,
64,1978,1978-09-24,4,27.106,NWE,@,OAK,W 21-14,,,
65,1978,1978-10-01,5,27.113,NWE,,SDG,W 28-23,,,
66,1978,1978-10-08,6,27.120,NWE,,PHI,W 24-14,,,
67,1978,1978-10-15,7,27.127,NWE,@,CIN,W 10-3,,,
68,1978,1978-10-22,8,27.134,NWE,,MIA,W 33-24,,,
69,1978,1978-10-29,9,27.141,NWE,,NYJ,W 55-21,,,
70,1978,1978-11-05,10,27.148,NWE,@,BUF,W 14-10,,,
71,1978,1978-11-12,11,27.155,NWE,,HOU,L 23-26,,,
72,1978,1978-11-19,12,27.162,NWE,@,NYJ,W 19-17,,,
73,1978,1978-11-26,13,27.169,NWE,@,BAL,W 35-14,,,
74,1978,1978-12-03,14,27.176,NWE,@,DAL,L 10-17,,,
75,1978,1978-12-10,15,27.183,NWE,,BUF,W 26-24,,,
76,1978,1978-12-18,16,27.191,NWE,@,MIA,L 3-23,,,
77,1979,1979-09-03,1,28.085,NWE,,PIT,L 13-16,,,
78,1979,1979-09-09,2,28.091,NWE,,NYJ,W 56-3,,,
79,1979,1979-09-16,3,28.098,NWE,@,CIN,W 20-14,,,
80,1979,1979-09-23,4,28.105,NWE,,SDG,W 27-21,,,
81,1979,1979-10-01,5,28.113,NWE,@,GNB,L 14-27,,,
82,1979,1979-10-07,6,28.119,NWE,,DET,W 24-17,,,
83,1979,1979-10-14,7,28.126,NWE,@,CHI,W 27-7,,,
84,1979,1979-10-21,8,28.133,NWE,,MIA,W 28-13,,,
85,1979,1979-10-28,9,28.140,NWE,@,BAL,L 26-31,,,
86,1979,1979-11-04,10,28.147,NWE,@,BUF,W 26-6,,,
87,1979,1979-11-11,11,28.154,NWE,@,DEN,L 10-45,,,
88,1979,1979-11-18,12,28.161,NWE,,BAL,W 50-21,,,
89,1979,1979-11-25,13,28.168,NWE,,BUF,L 13-16,,,
90,1979,1979-11-29,14,28.172,NWE,@,MIA,L 24-39,,,
91,1979,1979-12-09,15,28.182,NWE,@,NYJ,L 26-27,,,
92,1979,1979-12-16,16,28.189,NWE,,MIN,W 27-23,,,
93,1980,1980-09-07,1,29.089,NWE,,CLE,W 34-17,,,
94,1980,1980-09-14,2,29.096,NWE,,ATL,L 21-37,,,
95,1980,1980-09-21,3,29.103,NWE,@,SEA,W 37-31,,,
96,1980,1980-09-29,4,29.111,NWE,,DEN,W 23-14,,,
97,1980,1980-10-05,5,29.117,NWE,@,NYJ,W 21-11,,,
98,1980,1980-10-12,6,29.124,NWE,,MIA,W 34-0,,,
99,1980,1980-10-19,7,29.131,NWE,@,BAL,W 37-21,,,
100,1980,1980-10-26,8,29.138,NWE,@,BUF,L 13-31,,,
101,1980,1980-11-02,9,29.145,NWE,,NYJ,W 34-21,,,
102,1980,1980-11-10,10,29.153,NWE,@,HOU,L 34-38,,,
103,1980,1980-11-16,11,29.159,NWE,,RAM,L 14-17,,,
104,1980,1980-11-23,12,29.166,NWE,,BAL,W 47-21,,,
105,1980,1980-11-30,13,29.173,NWE,@,SFO,L 17-21,,,
106,1980,1980-12-08,14,29.181,NWE,@,MIA,L 13-16,,,
107,1980,1980-12-14,15,29.187,NWE,,BUF,W 24-2,,,
108,1980,1980-12-21,16,29.194,NWE,@,NOR,W 38-27,,,
109,1981,1981-09-06,1,30.088,NWE,,BAL,L 28-29,,,
110,1981,1981-09-13,2,30.095,NWE,@,PHI,L 3-13,,,
111,1981,1981-09-21,3,30.103,NWE,,DAL,L 21-35,,,
112,1981,1981-09-27,4,30.109,NWE,@,PIT,L 21-27,,,
113,1981,1981-10-04,5,30.116,NWE,,KAN,W 33-17,,,
114,1981,1981-10-11,6,30.123,NWE,@,NYJ,L 24-28,,,
115,1981,1981-10-18,7,30.130,NWE,,HOU,W 38-10,,,
116,1981,1981-10-25,8,30.137,NWE,@,WAS,L 22-24,,,
117,1981,1981-11-01,9,30.144,NWE,@,OAK,L 17-27,,,
118,1981,1981-11-08,10,30.151,NWE,,MIA,L 27-30,,,
119,1981,1981-11-15,11,30.158,NWE,,NYJ,L 6-17,,,
120,1981,1981-11-22,12,30.165,NWE,@,BUF,L 17-20,,,
121,1981,1981-11-29,13,30.172,NWE,,STL,L 20-27,,,
