ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
81,1985,1985-11-17,11,29.080,DET,,MIN,W 41-21,,5,5,100.0,2,2,100.0,0,11,0,0,,0
82,1985,1985-11-24,12,29.087,DET,@,TAM,L 16-19,,1,1,100.0,3,3,100.0,0,10,0,0,,0
83,1985,1985-11-28,13,29.091,DET,,NYJ,W 31-20,,4,4,100.0,1,1,100.0,0,7,0,0,,0
84,1985,1985-12-08,14,29.101,DET,@,NWE,L 6-23,,,,,2,2,100.0,0,6,0,0,,0
85,1985,1985-12-15,15,29.108,DET,,GNB,L 23-26,,2,3,66.7,1,1,100.0,0,5,0,0,,0
86,1985,1985-12-22,16,29.115,DET,,CHI,L 17-37,,2,2,100.0,1,2,50.0,0,5,0,0,,0
87,1986,1986-09-07,1,30.009,DET,@,MIN,W 13-10,,1,1,100.0,2,2,100.0,0,7,0,0,,0
88,1986,1986-09-14,2,30.016,DET,,DAL,L 7-31,,1,1,100.0,,,,0,1,,,,
89,1986,1986-09-21,3,30.023,DET,,TAM,L 20-24,,2,2,100.0,2,3,66.7,0,8,0,0,,0
90,1986,1986-09-28,4,30.030,DET,@,CLE,L 21-24,,3,3,100.0,,,,0,3,,,,
91,1986,1986-10-05,5,30.037,DET,,HOU,W 24-13,,3,3,100.0,1,1,100.0,0,6,0,0,,0
92,1986,1986-10-12,6,30.044,DET,@,GNB,W 21-14,,3,3,100.0,,1,0.0,0,3,0,0,,0
93,1986,1986-10-19,7,30.051,DET,@,RAM,L 10-14,,1,1,100.0,1,2,50.0,0,4,0,0,,0
94,1986,1986-10-26,8,30.058,DET,@,CHI,L 7-13,,1,1,100.0,,1,0.0,0,1,0,0,,0
95,1986,1986-11-02,9,30.065,DET,,CIN,L 17-24,,2,2,100.0,1,2,50.0,0,5,0,0,,0
96,1986,1986-11-09,10,30.072,DET,,MIN,L 10-24,,1,1,100.0,1,1,100.0,0,4,0,0,,0
97,1986,1986-11-16,11,30.079,DET,@,PHI,W 13-11,,1,1,100.0,2,3,66.7,0,7,0,0,,0
98,1986,1986-11-23,12,30.086,DET,@,TAM,W 38-17,,5,5,100.0,1,2,50.0,0,8,0,0,,0
99,1986,1986-11-27,13,30.090,DET,,GNB,L 40-44,,4,4,100.0,4,4,100.0,0,16,0,0,,0
100,1986,1986-12-07,14,30.100,DET,@,PIT,L 17-27,,2,2,100.0,1,1,100.0,0,5,0,0,,0
101,1986,1986-12-15,15,30.108,DET,,CHI,L 13-16,,1,1,100.0,2,2,100.0,0,7,0,0,,0
102,1986,1986-12-21,16,30.114,DET,,ATL,L 6-20,,,1,0.0,,,,0,0,1,37,37.00,0
103,1987,1987-09-13,1,31.015,DET,@,MIN,L 19-34,,1,1,100.0,4,5,80.0,0,13,2,79,39.50,0
104,1987,1987-09-20,2,31.022,DET,@,RAI,L 7-27,,1,1,100.0,,3,0.0,0,1,1,37,37.00,0
105,1987,1987-10-25,6,31.057,DET,,GNB,L 33-34,,4,4,100.0,1,2,50.0,0,7,0,0,,0
106,1987,1987-11-01,7,31.064,DET,@,DEN,L 0-34,,,,,,3,0.0,0,0,0,0,,0
107,1987,1987-11-08,8,31.071,DET,,DAL,W 27-17,,3,3,100.0,2,2,100.0,0,9,0,0,,0
108,1987,1987-11-15,9,31.078,DET,@,WAS,L 13-20,,1,1,100.0,2,3,66.7,0,7,0,0,,0
109,1987,1987-11-22,10,31.085,DET,@,CHI,L 10-30,,1,1,100.0,1,1,100.0,0,4,0,0,,0
110,1987,1987-11-26,11,31.089,DET,,KAN,L 20-27,,2,2,100.0,2,3,66.7,0,8,0,0,,0
111,1987,1987-12-06,12,31.099,DET,,RAM,L 16-37,,1,1,100.0,3,4,75.0,0,10,0,0,,0
112,1987,1987-12-13,13,31.106,DET,@,TAM,W 20-10,,2,2,100.0,2,2,100.0,0,8,0,0,,0
113,1987,1987-12-20,14,31.113,DET,,MIN,L 14-17,,2,2,100.0,,,,0,2,,,,
114,1987,1987-12-27,15,31.120,DET,@,ATL,W 30-13,,3,3,100.0,3,4,75.0,0,12,1,39,39.00,0
115,1988,1988-09-04,1,32.006,DET,,ATL,W 31-17,,4,4,100.0,1,1,100.0,0,7,0,0,,0
116,1988,1988-09-11,2,32.013,DET,@,RAM,L 10-17,,1,1,100.0,1,1,100.0,0,4,0,0,,0
117,1988,1988-09-18,3,32.020,DET,,NOR,L 14-22,,2,2,100.0,,,,0,2,,,,
118,1988,1988-09-25,4,32.027,DET,,NYJ,L 10-17,,1,1,100.0,1,1,100.0,0,4,0,0,,0
119,1988,1988-10-02,5,32.034,DET,@,SFO,L 13-20,,1,1,100.0,2,2,100.0,0,7,0,0,,0
120,1988,1988-10-09,6,32.041,DET,,CHI,L 7-24,,1,1,100.0,,,,0,1,,,,
121,1988,1988-10-16,7,32.048,DET,@,NYG,L 10-30,,1,1,100.0,1,1,100.0,0,4,0,0,,0
122,1988,1988-10-23,8,32.055,DET,@,KAN,W 7-6,,1,1,100.0,,,,0,1,,,,
123,1988,1988-10-30,9,32.062,DET,,NYG,L 10-13,,1,1,100.0,1,1,100.0,0,4,0,0,,0
124,1988,1988-11-06,10,32.069,DET,@,MIN,L 17-44,,2,2,100.0,1,1,100.0,0,5,0,0,,0
125,1988,1988-11-13,11,32.076,DET,,TAM,L 20-23,,2,2,100.0,2,3,66.7,0,8,0,0,,0
126,1988,1988-11-20,12,32.083,DET,@,GNB,W 19-9,,1,1,100.0,4,4,100.0,0,13,0,0,,0
127,1988,1988-12-04,14,32.097,DET,,GNB,W 30-14,,3,3,100.0,3,3,100.0,0,12,0,0,,0
128,1988,1988-12-11,15,32.104,DET,@,CHI,L 12-13,,,1,0.0,2,2,100.0,0,6,0,0,,0
129,1988,1988-12-18,16,32.111,DET,@,TAM,L 10-21,,1,1,100.0,1,1,100.0,0,4,0,0,,0
130,1989,1989-09-10,1,33.012,DET,,PHO,L 13-16,,1,1,100.0,2,2,100.0,0,7,0,0,,0
131,1989,1989-09-17,2,33.019,DET,@,NYG,L 14-24,,2,2,100.0,,,,0,2,,,,
132,1989,1989-09-24,3,33.026,DET,,CHI,L 27-47,,3,3,100.0,2,2,100.0,0,9,0,0,,0
133,1989,1989-10-01,4,33.033,DET,,PIT,L 3-23,,,,,1,1,100.0,0,3,0,0,,0
134,1989,1989-10-08,5,33.040,DET,@,MIN,L 17-24,,2,2,100.0,1,1,100.0,0,5,0,0,,0
135,1989,1989-10-15,6,33.047,DET,@,TAM,W 17-16,,2,2,100.0,1,1,100.0,0,5,0,0,,0
136,1989,1989-10-22,7,33.054,DET,,MIN,L 7-20,,1,1,100.0,,,,0,1,,,,
137,1989,1989-10-29,8,33.061,DET,@,GNB,L 20-23,,2,2,100.0,2,3,66.7,0,8,0,0,,0
138,1989,1989-11-05,9,33.068,DET,@,HOU,L 31-35,,4,4,100.0,1,1,100.0,0,7,0,0,,0
139,1989,1989-11-12,10,33.075,DET,,GNB,W 31-22,,4,4,100.0,1,1,100.0,0,7,0,0,,0
140,1989,1989-11-19,11,33.082,DET,@,CIN,L 7-42,,1,1,100.0,,,,0,1,,,,
141,1989,1989-11-23,12,33.086,DET,,CLE,W 13-10,,1,1,100.0,2,2,100.0,0,7,0,0,,0
142,1989,1989-12-03,13,33.096,DET,,NOR,W 21-14,,3,3,100.0,,,,0,3,,,,
143,1989,1989-12-10,14,33.103,DET,@,CHI,W 27-17,,3,3,100.0,2,2,100.0,0,9,0,0,,0
144,1989,1989-12-17,15,33.110,DET,,TAM,W 33-7,,3,3,100.0,4,4,100.0,0,15,0,0,,0
145,1989,1989-12-24,16,33.117,DET,@,ATL,W 31-24,,4,4,100.0,1,1,100.0,0,7,0,0,,0
146,1990,1990-09-09,1,34.011,DET,,TAM,L 21-38,,3,3,100.0,,,,0,3,,,,
147,1990,1990-09-16,2,34.018,DET,,ATL,W 21-14,,3,3,100.0,,,,0,3,,,,
148,1990,1990-09-23,3,34.025,DET,@,TAM,L 20-23,,2,2,100.0,2,2,100.0,0,8,0,0,,0
149,1990,1990-09-30,4,34.032,DET,,GNB,L 21-24,,3,3,100.0,,4,0.0,0,3,0,0,,0
150,1990,1990-10-07,5,34.039,DET,@,MIN,W 34-27,,4,4,100.0,2,2,100.0,0,10,0,0,,0
151,1990,1990-11-22,11,34.085,DET,,DEN,W 40-27,,4,4,100.0,4,4,100.0,0,16,0,0,,0
152,1990,1990-12-02,12,34.095,DET,@,CHI,L 17-23,,2,2,100.0,1,2,50.0,0,5,0,0,,0
153,1990,1990-12-10,13,34.103,DET,,RAI,L 31-38,,4,4,100.0,1,1,100.0,0,7,0,0,,0
154,1990,1990-12-16,14,34.109,DET,,CHI,W 38-21,,5,5,100.0,1,1,100.0,0,8,0,0,,0
155,1990,1990-12-22,15,34.115,DET,@,GNB,W 24-17,,3,3,100.0,1,2,50.0,0,6,0,0,,0
156,1990,1990-12-30,16,34.123,DET,@,SEA,L 10-30,,1,1,100.0,1,1,100.0,0,4,0,0,,0
157,1991,1991-09-08,2,35.010,DET,,GNB,W 23-14,,2,2,100.0,3,4,75.0,0,11,0,0,,0
158,1991,1991-09-15,3,35.017,DET,,MIA,W 17-13,,2,2,100.0,1,2,50.0,0,5,0,0,,0
159,1991,1991-09-22,4,35.024,DET,@,IND,W 33-24,,4,4,100.0,1,2,50.0,0,7,0,0,,0
160,1991,1991-09-29,5,35.031,DET,,TAM,W 31-3,,4,4,100.0,1,2,50.0,0,7,0,0,,0
161,1991,1991-10-06,6,35.038,DET,,MIN,W 24-20,,3,3,100.0,1,2,50.0,0,6,0,0,,0
162,1991,1991-10-20,7,35.052,DET,@,SFO,L 3-35,,,,,1,1,100.0,0,3,0,0,,0
163,1991,1991-10-27,8,35.059,DET,,DAL,W 34-10,,4,4,100.0,2,2,100.0,0,10,0,0,,0
164,1991,1991-11-03,9,35.066,DET,@,CHI,L 10-20,,1,1,100.0,1,1,100.0,0,4,0,0,,0
165,1991,1991-11-10,10,35.073,DET,@,TAM,L 21-30,,3,3,100.0,,,,0,3,,,,
166,1991,1991-11-17,11,35.080,DET,,RAM,W 21-10,,3,3,100.0,,,,0,3,,,,
167,1991,1991-11-24,12,35.087,DET,@,MIN,W 34-14,,4,4,100.0,2,3,66.7,0,10,0,0,,0
168,1991,1991-11-28,13,35.091,DET,,CHI,W 16-6,,1,1,100.0,3,3,100.0,0,10,0,0,,0
169,1991,1991-12-08,14,35.101,DET,,NYJ,W 34-20,,4,4,100.0,2,4,50.0,0,10,0,0,,0
170,1991,1991-12-15,15,35.108,DET,@,GNB,W 21-17,,3,3,100.0,,,,0,3,,,,
171,1991,1991-12-22,16,35.115,DET,@,BUF,W 17-14,,2,2,100.0,1,2,50.0,0,5,0,0,,0
172,1992,1992-10-25,8,36.057,KAN,,PIT,L 3-27,,,,,1,1,100.0,0,3,0,0,,0
173,1992,1992-11-15,10,36.078,TAM,,CHI,W 20-17,,2,2,100.0,2,2,100.0,0,8,0,0,,0
174,1992,1992-11-22,11,36.085,TAM,@,SDG,L 14-29,,2,2,100.0,,,,0,2,,,,
175,1992,1992-11-29,12,36.092,TAM,@,GNB,L 14-19,,2,2,100.0,,1,0.0,0,2,0,0,,0
176,1992,1992-12-06,13,36.099,TAM,,RAM,L 27-31,,3,3,100.0,2,2,100.0,0,9,0,0,,0
177,1992,1992-12-13,14,36.106,TAM,,ATL,L 7-35,,1,1,100.0,,,,0,1,,,,
178,1992,1992-12-19,15,36.112,TAM,@,SFO,L 14-21,,2,2,100.0,,,,0,2,,,,
179,1992,1992-12-27,16,36.120,TAM,@,PHO,W 7-3,,1,1,100.0,,3,0.0,0,1,0,0,,0
180,1993,1993-09-19,3,37.021,DAL,@,PHO,W 17-10,,2,2,100.0,1,2,50.0,0,5,0,0,,0
181,1993,1993-10-03,4,37.035,DAL,,GNB,W 36-14,,3,3,100.0,5,5,100.0,0,18,0,0,,0
182,1993,1993-10-10,5,37.042,DAL,@,IND,W 27-3,,3,3,100.0,2,2,100.0,0,9,0,0,,0
183,1993,1993-10-17,6,37.049,DAL,,SFO,W 26-17,,2,2,100.0,4,5,80.0,0,14,0,0,,0
184,1993,1993-10-31,7,37.063,DAL,@,PHI,W 23-10,,2,2,100.0,3,3,100.0,0,11,0,0,,0
185,1993,1993-11-07,8,37.070,DAL,,NYG,W 31-9,,4,4,100.0,1,2,50.0,0,7,0,0,,0
186,1993,1993-11-14,9,37.077,DAL,,PHO,W 20-15,,2,2,100.0,2,2,100.0,0,8,0,0,,0
187,1993,1993-11-21,10,37.084,DAL,@,ATL,L 14-27,,2,2,100.0,,,,0,2,,,,
188,1993,1993-11-25,11,37.088,DAL,,MIA,L 14-16,,2,2,100.0,,1,0.0,0,2,0,0,,0
189,1993,1993-12-06,12,37.099,DAL,,PHI,W 23-17,,2,2,100.0,3,3,100.0,0,11,0,0,,0
190,1993,1993-12-12,13,37.105,DAL,@,MIN,W 37-20,,4,4,100.0,3,3,100.0,0,13,0,0,,0
191,1993,1993-12-18,14,37.111,DAL,@,NYJ,W 28-7,,4,4,100.0,,,,0,4,,,,
192,1993,1993-12-26,15,37.119,DAL,,WAS,W 38-3,,5,5,100.0,1,2,50.0,0,8,0,0,,0
193,1993,1994-01-02,16,37.126,DAL,@,NYG,W 16-13,,1,1,100.0,3,3,100.0,0,10,0,0,,0
194,1994,1994-09-04,1,38.006,PHI,@,NYG,L 23-28,,2,2,100.0,3,3,100.0,0,11,0,0,,0
195,1994,1994-09-12,2,38.014,PHI,,CHI,W 30-22,,3,3,100.0,3,3,100.0,0,12,0,0,,0
196,1994,1994-09-18,3,38.020,PHI,,GNB,W 13-7,,1,1,100.0,2,2,100.0,0,7,0,0,,0
197,1994,1994-10-02,4,38.034,PHI,@,SFO,W 40-8,,5,5,100.0,1,1,100.0,0,8,0,0,,0
198,1994,1994-10-09,5,38.041,PHI,,WAS,W 21-17,,3,3,100.0,,,,0,3,,,,
199,1994,1994-10-16,6,38.048,PHI,@,DAL,L 13-24,,1,1,100.0,,,,0,1,,,,
200,1994,1994-10-24,7,38.056,PHI,,HOU,W 21-6,,3,3,100.0,,,,0,3,,,,
201,1994,1994-10-30,8,38.062,PHI,@,WAS,W 31-29,,4,4,100.0,1,3,33.3,0,7,0,0,,0
202,1994,1994-11-06,9,38.069,PHI,,ARI,W 17-7,,2,2,100.0,1,2,50.0,0,5,0,0,,0
203,1994,1994-11-13,10,38.076,PHI,,CLE,L 7-26,,1,1,100.0,,,,0,1,,,,
204,1994,1994-11-20,11,38.083,PHI,@,ARI,L 6-12,,,,,2,2,100.0,0,6,0,0,,0
205,1994,1994-11-27,12,38.090,PHI,@,ATL,L 21-28,,3,3,100.0,,,,0,3,,,,
206,1994,1994-12-04,13,38.097,PHI,,DAL,L 19-31,,1,1,100.0,2,2,100.0,0,7,0,0,,0
207,1994,1994-12-11,14,38.104,PHI,@,PIT,L 3-14,,,,,1,1,100.0,0,3,0,0,,0
208,1994,1994-12-18,15,38.111,PHI,,NYG,L 13-16,,1,1,100.0,2,3,66.7,0,7,0,0,,0
209,1994,1994-12-24,16,38.117,PHI,@,CIN,L 30-33,,3,3,100.0,3,3,100.0,0,12,0,0,,0
210,1995,1995-09-03,1,39.005,WAS,,ARI,W 27-7,,3,3,100.0,2,2,100.0,0,9,0,0,,0
211,1995,1995-09-10,2,39.012,WAS,,OAK,L 8-20,,,,,2,3,66.7,0,6,0,0,,0
212,1995,1995-09-17,3,39.019,WAS,@,DEN,L 31-38,,4,4,100.0,1,2,50.0,0,7,0,0,,0
213,1995,1995-09-24,4,39.026,WAS,@,TAM,L 6-14,,,,,2,3,66.7,0,6,0,0,,0
214,1995,1995-10-01,5,39.033,WAS,,DAL,W 27-23,,3,3,100.0,2,2,100.0,0,9,0,0,,0
215,1995,1995-10-08,6,39.040,WAS,@,PHI,L 34-37,,4,4,100.0,2,3,66.7,0,10,0,0,,0
216,1995,1995-10-15,7,39.047,WAS,@,ARI,L 20-24,,2,2,100.0,2,2,100.0,0,8,0,0,,0
217,1995,1995-10-22,8,39.054,WAS,,DET,W 36-30,,3,3,100.0,3,4,75.0,0,12,0,0,,0
218,1995,1995-10-29,9,39.061,WAS,,NYG,L 15-24,,,,,3,3,100.0,0,9,0,0,,0
219,1995,1995-11-05,10,39.068,WAS,@,KAN,L 3-24,,,,,1,1,100.0,0,3,0,0,,0
220,1995,1995-11-19,11,39.082,WAS,,SEA,L 20-27,,2,2,100.0,2,2,100.0,0,8,0,0,,0
221,1995,1995-11-26,12,39.089,WAS,,PHI,L 7-14,,1,1,100.0,,2,0.0,0,1,0,0,,0
222,1995,1995-12-03,13,39.096,WAS,@,DAL,W 24-17,,3,3,100.0,1,1,100.0,0,6,0,0,,0
223,1995,1995-12-10,14,39.103,WAS,@,NYG,L 13-20,,1,1,100.0,2,4,50.0,0,7,0,0,,0
224,1995,1995-12-17,15,39.110,WAS,@,STL,W 35-23,,5,5,100.0,,,,0,5,,,,
225,1995,1995-12-24,16,39.117,WAS,,CAR,W 20-17,,2,2,100.0,2,2,100.0,0,8,0,0,,0
226,1997,1997-09-28,5,41.030,MIN,,PHI,W 28-19,,4,4,100.0,,,,0,4,,,,
227,1997,1997-10-05,6,41.037,MIN,@,ARI,W 20-19,,2,2,100.0,2,2,100.0,0,8,0,0,,0
228,1997,1997-10-12,7,41.044,MIN,,CAR,W 21-14,,3,3,100.0,,,,0,3,,,,
229,1997,1997-10-26,8,41.058,MIN,@,TAM,W 10-6,,1,1,100.0,1,2,50.0,0,4,0,0,,0
230,1997,1997-11-02,9,41.065,MIN,,NWE,W 23-18,,2,2,100.0,3,3,100.0,0,11,0,0,,0
231,1997,1997-11-09,10,41.072,MIN,,CHI,W 29-22,,3,3,100.0,,1,0.0,0,3,0,0,,0
232,1997,1997-11-16,11,41.079,MIN,@,DET,L 15-38,,1,1,100.0,,,,0,1,,,,
233,1997,1997-11-23,12,41.086,MIN,@,NYJ,L 21-23,,1,1,100.0,,1,0.0,0,1,0,0,,0
234,1997,1997-12-01,13,41.094,MIN,,GNB,L 11-27,,,,,1,2,50.0,0,3,0,0,,0
