ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,2005,2005-11-20,10,24.084,CLE,,MIA,W 22-0,,6,11,54.55,58,0,1,31.6,0,0,5.27,1.18,0,0,,0,0,0
2,2005,2005-11-27,11,24.091,CLE,@,MIN,L 12-24,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0
3,2005,2005-12-04,12,24.098,CLE,,JAX,L 14-20,*,13,20,65.00,226,2,0,136.7,5,21,11.30,13.30,2,10,5.00,0,0,0
4,2005,2005-12-11,13,24.105,CLE,@,CIN,L 20-23,*,16,24,66.67,138,1,1,78.1,2,14,5.75,4.71,4,14,3.50,1,1,6
5,2005,2005-12-18,14,24.112,CLE,@,OAK,W 9-7,*,21,32,65.63,198,0,1,69.5,2,13,6.19,4.78,7,11,1.57,0,0,0
6,2005,2005-12-24,15,24.118,CLE,,PIT,L 0-41,*,20,39,51.28,183,0,0,64.4,8,60,4.69,4.69,3,17,5.67,0,0,0
7,2005,2006-01-01,16,24.126,CLE,,BAL,W 20-16,*,22,37,59.46,199,1,1,71.8,5,27,5.38,4.70,2,8,4.00,0,0,0
8,2006,2006-09-10,1,25.013,CLE,,NOR,L 14-19,*,16,27,59.26,132,1,2,53.3,5,31,4.89,2.30,6,44,7.33,1,1,6
9,2006,2006-09-17,2,25.020,CLE,@,CIN,L 17-34,*,20,33,60.61,244,0,2,58.1,0,0,7.39,4.67,4,10,2.50,1,1,6
10,2006,2006-09-24,3,25.027,CLE,,BAL,L 14-15,*,21,33,63.64,298,1,1,90.2,7,48,9.03,8.27,2,6,3.00,1,1,6
11,2006,2006-10-01,4,25.034,CLE,@,OAK,W 24-21,*,22,32,68.75,192,3,2,89.6,2,13,6.00,5.06,5,-2,-0.40,0,0,0
12,2006,2006-10-08,5,25.041,CLE,@,CAR,L 12-20,*,26,43,60.47,173,0,2,49.9,2,16,4.02,1.93,2,12,6.00,0,0,0
13,2006,2006-10-22,6,25.055,CLE,,DEN,L 7-17,*,19,33,57.58,149,1,1,66.4,5,18,4.52,3.76,1,1,1.00,0,0,0
14,2006,2006-10-29,7,25.062,CLE,,NYJ,W 20-13,*,15,22,68.18,141,1,1,81.8,3,21,6.41,5.27,5,19,3.80,0,0,0
15,2006,2006-11-05,8,25.069,CLE,@,SDG,L 25-32,*,26,44,59.09,241,1,1,72.3,5,32,5.48,4.91,5,27,5.40,0,0,0
16,2006,2006-11-12,9,25.076,CLE,@,ATL,W 17-13,*,16,22,72.73,165,1,0,109.1,5,20,7.50,8.41,4,28,7.00,0,0,0
17,2006,2006-11-19,10,25.083,CLE,,PIT,L 20-24,*,17,27,62.96,224,0,0,89.1,5,21,8.30,8.30,5,27,5.40,0,0,0
18,2006,2006-11-26,11,25.090,CLE,,CIN,L 0-30,*,18,29,62.07,186,0,4,40.9,4,34,6.41,0.21,2,5,2.50,0,0,0
19,2006,2006-12-03,12,25.097,CLE,,KAN,W 31-28,*,11,13,84.62,122,1,0,131.4,0,0,9.38,10.92,1,2,2.00,0,0,0
20,2006,2006-12-17,14,25.111,CLE,@,BAL,L 17-27,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
21,2006,2006-12-31,16,25.125,CLE,@,HOU,L 6-14,*,25,35,71.43,187,0,1,72.0,1,8,5.34,4.06,5,36,7.20,0,0,0
22,2007,2007-09-09,1,26.012,CLE,,PIT,L 7-34,*,4,10,40.00,34,0,1,10.0,5,31,3.40,-1.10,1,1,1.00,0,0,0
23,2008,2008-10-12,5,27.045,SEA,,GNB,L 17-27,*,12,23,52.17,83,2,2,53.4,3,19,3.61,1.43,2,30,15.00,0,0,0
24,2008,2008-12-14,14,27.108,SEA,@,STL,W 23-20,,,,,,,,,0,,,,,,,,,
25,2009,2009-12-20,14,28.114,OAK,@,DEN,W 20-19,*,9,17,52.94,68,0,1,38.4,0,0,4.00,1.35,1,26,26.00,0,0,0
26,2009,2009-12-27,15,28.121,OAK,@,CLE,L 9-23,*,26,45,57.78,333,0,3,53.3,4,32,7.40,4.40,2,13,6.50,0,0,0
27,2009,2010-01-03,16,28.128,OAK,,BAL,L 13-21,*,18,25,72.00,180,1,0,105.4,1,8,7.20,8.00,1,2,2.00,0,0,0
