ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1996,1996-10-13,6,22.018,HOU,@,ATL,W 23-13,,,,,
2,1996,1996-10-20,7,22.025,HOU,,PIT,W 23-13,,,,,
3,1996,1996-10-27,8,22.032,HOU,,SFO,L 9-10,,,,,
4,1996,1996-11-03,9,22.039,HOU,@,SEA,L 16-23,,,,,
5,1996,1996-11-10,10,22.046,HOU,@,NOR,W 31-14,,,,,
6,1996,1996-11-17,11,22.053,HOU,,MIA,L 20-23,,,,,
7,1996,1996-11-24,12,22.060,HOU,,CAR,L 6-31,,,,,
8,1996,1996-12-01,13,22.067,HOU,@,NYJ,W 35-10,,,,,
9,1996,1996-12-08,14,22.074,HOU,,JAX,L 17-23,,,,,
10,1996,1996-12-15,15,22.081,HOU,,CIN,L 13-21,,,,,
11,1996,1996-12-22,16,22.088,CIN,,IND,W 31-24,,,,,
12,1997,1997-08-31,1,22.340,TEN,,OAK,W 24-21,,,,,
13,1997,1997-09-07,2,22.347,TEN,@,MIA,L 13-16,,1.0,0,0,0
14,1997,1997-09-21,4,22.361,BUF,,IND,W 37-35,,,,,
15,1997,1997-09-28,4,23.003,TEN,@,PIT,L 24-37,,,,,
16,1997,1997-10-05,5,23.010,TEN,@,SEA,L 13-16,,,,,
17,1997,1997-10-12,6,23.017,TEN,,CIN,W 30-7,,,,,
18,1997,1997-10-19,7,23.024,TEN,,WAS,W 28-14,,,,,
19,1997,1997-10-26,8,23.031,TEN,@,ARI,W 41-14,,,,,
20,1997,1997-11-02,9,23.038,TEN,,JAX,L 24-30,,,,,
21,1997,1997-11-09,10,23.045,TEN,,NYG,W 10-6,,,,,
22,1997,1997-11-16,11,23.052,TEN,@,JAX,L 9-17,,,,,
23,1997,1997-11-23,12,23.059,TEN,,BUF,W 31-14,,,,,
24,1997,1997-11-27,13,23.063,TEN,@,DAL,W 27-14,,,,,
25,1997,1997-12-04,14,23.070,TEN,@,CIN,L 14-41,,,,,
26,1997,1997-12-14,15,23.080,MIA,@,IND,L 0-41,,,,,
27,1997,1997-12-21,16,23.087,TEN,,PIT,W 16-6,,,,,
28,1998,1998-09-06,1,23.346,TEN,@,CIN,W 23-14,,,,,
29,1998,1998-09-13,2,23.353,TEN,,SDG,L 7-13,,,,,
30,1998,1998-09-20,3,23.360,TEN,@,NWE,L 16-27,,,,,
31,1998,1998-09-27,4,24.002,TEN,,JAX,L 22-27,,,,,
32,1998,1998-11-15,10,24.051,TEN,,PIT,W 23-14,,,,,
33,1998,1998-12-13,14,24.079,TEN,@,JAX,W 16-13,,,,,
34,1998,1998-12-20,15,24.086,TEN,@,GNB,L 22-30,,,,,
35,1999,1999-09-12,1,24.352,CLE,,PIT,L 0-43,,,,,
36,1999,1999-09-19,2,24.359,CLE,@,TEN,L 9-26,,,,,
37,1999,1999-09-26,3,25.001,CLE,@,BAL,L 10-17,,0.0,1,3,0
38,1999,1999-10-03,4,25.008,CLE,,NWE,L 7-19,,,,,
39,1999,1999-10-10,5,25.015,CLE,,CIN,L 17-18,,,,,
40,1999,1999-10-17,6,25.022,CLE,@,JAX,L 7-24,,,,,
41,1999,1999-10-24,7,25.029,CLE,@,STL,L 3-34,,,,,
42,1999,1999-10-31,8,25.036,CLE,@,NOR,W 21-16,*,,,,
43,1999,1999-11-07,9,25.043,CLE,,BAL,L 9-41,,,,,
44,1999,1999-11-14,10,25.050,CLE,@,PIT,W 16-15,,,,,
45,1999,1999-11-21,11,25.057,CLE,,CAR,L 17-31,,,,,
46,1999,1999-11-28,12,25.064,CLE,,TEN,L 21-33,,,,,
47,1999,1999-12-05,13,25.071,CLE,@,SDG,L 10-23,,,,,
48,1999,1999-12-12,14,25.078,CLE,@,CIN,L 28-44,,,,,
49,1999,1999-12-19,15,25.085,CLE,,JAX,L 14-24,,,,,
50,1999,1999-12-26,16,25.092,CLE,,IND,L 28-29,,,,,
51,2000,2000-09-03,1,25.344,CLE,,JAX,L 7-27,,1.0,0,0,0
52,2000,2000-09-10,2,25.351,CLE,@,CIN,W 24-7,,,,,
53,2000,2000-09-17,3,25.358,CLE,,PIT,W 23-20,,,,,
54,2000,2000-10-08,6,26.013,CLE,@,ARI,L 21-29,,1.0,0,0,0
55,2000,2000-10-22,8,26.027,CLE,@,PIT,L 0-22,,,,,
56,2000,2000-11-12,11,26.048,CLE,,NWE,W 19-11,,0.5,0,0,0
57,2000,2000-11-19,12,26.055,CLE,@,TEN,L 10-24,,,,,
58,2000,2000-11-26,13,26.062,CLE,@,BAL,L 7-44,,,,,
59,2001,2001-11-11,8,27.047,CLE,,PIT,L 12-15,,,,,
60,2001,2001-11-18,9,27.054,CLE,@,BAL,W 27-17,*,,,,
61,2001,2001-12-02,11,27.068,CLE,,TEN,L 15-31,,,,,
62,2001,2001-12-09,12,27.075,CLE,@,NWE,L 16-27,,,,,
63,2001,2001-12-16,13,27.082,CLE,,JAX,L 10-15,,,,,
64,2001,2001-12-23,14,27.089,CLE,@,GNB,L 7-30,,,,,
65,2001,2002-01-06,16,27.103,CLE,@,PIT,L 7-28,,,,,
66,2002,2002-12-01,12,28.067,CLE,,CAR,L 6-13,,,,,
67,2002,2002-12-08,13,28.074,CLE,@,JAX,W 21-20,,,,,
68,2002,2002-12-15,14,28.081,CLE,,IND,L 23-28,,,,,
69,2002,2002-12-22,15,28.088,CLE,@,BAL,W 14-13,,,,,
70,2002,2002-12-29,16,28.095,CLE,,ATL,W 24-16,,,,,
