ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
51,2016,2016-09-18,2,28.094,OAK,,ATL,L 28-35,,3,1,6,6.00,1,33.3%,2.00,1,6,0.0,0,0
52,2016,2016-09-25,3,28.101,OAK,@,TEN,W 17-10,,1,1,8,8.00,0,100.0%,8.00,0,0,0.0,0,0
53,2016,2016-10-02,4,28.108,OAK,@,BAL,W 28-27,,0,0,0,,0,0.0%,,0,0,0.0,0,0
54,2016,2016-10-09,5,28.115,OAK,,SDG,W 34-31,*,3,2,13,6.50,0,66.7%,4.33,0,0,0.0,0,0
55,2016,2016-10-16,6,28.122,OAK,,KAN,L 10-26,,2,2,11,5.50,1,100.0%,5.50,1,6,0.0,0,0
56,2016,2016-10-23,7,28.129,OAK,@,JAX,W 33-16,,1,1,5,5.00,0,100.0%,5.00,0,0,0.0,0,0
57,2016,2016-10-30,8,28.136,OAK,@,TAM,W 30-24,,1,1,0,0.00,0,100.0%,0.00,0,0,0.0,0,0
58,2016,2016-11-06,9,28.143,OAK,,DEN,W 30-20,,3,2,27,13.50,0,66.7%,9.00,0,0,0.0,0,0
59,2016,2016-11-21,10,28.158,OAK,,HOU,W 27-20,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
60,2016,2016-11-27,11,28.164,OAK,,CAR,W 35-32,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
61,2016,2016-12-04,12,28.171,OAK,,BUF,W 38-24,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
62,2016,2016-12-08,13,28.175,OAK,@,KAN,L 13-21,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
63,2016,2016-12-18,14,28.185,OAK,@,SDG,W 19-16,,1,1,23,23.00,0,100.0%,23.00,0,0,0.0,0,0
64,2016,2016-12-24,15,28.191,OAK,,IND,W 33-25,,5,3,33,11.00,1,60.0%,6.60,1,6,0.0,0,0
65,2016,2017-01-01,16,28.199,OAK,@,DEN,L 6-24,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
66,2017,2017-09-10,1,29.086,BUF,,NYJ,W 21-12,,1,1,1,1.00,1,100.0%,1.00,1,6,0.0,0,0
67,2017,2017-09-17,2,29.093,BUF,@,CAR,L 3-9,,4,2,18,9.00,0,50.0%,4.50,0,0,0.0,0,0
68,2017,2017-09-24,3,29.100,BUF,,DEN,W 26-16,,2,2,6,3.00,1,100.0%,3.00,1,6,0.0,0,0
69,2017,2017-10-01,4,29.107,BUF,@,ATL,W 23-17,*,1,1,10,10.00,0,100.0%,10.00,0,0,0.0,0,0
70,2017,2017-10-08,5,29.114,BUF,@,CIN,L 16-20,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
71,2017,2017-10-22,6,29.128,BUF,,TAM,W 30-27,,3,2,11,5.50,0,66.7%,3.67,0,0,0.0,0,0
72,2017,2017-10-29,7,29.135,BUF,,OAK,W 34-14,,4,3,51,17.00,1,75.0%,12.75,1,6,0.0,0,0
73,2017,2017-11-02,8,29.139,BUF,@,NYJ,L 21-34,,3,1,16,16.00,0,33.3%,5.33,0,0,0.0,0,0
74,2017,2017-11-12,9,29.149,BUF,,NOR,L 10-47,,0,0,0,,0,0.0%,,0,0,0.0,0,0
75,2017,2017-11-19,10,29.156,BUF,@,LAC,L 24-54,,3,1,7,7.00,0,33.3%,2.33,0,0,0.0,0,0
76,2017,2017-11-26,11,29.163,BUF,@,KAN,W 16-10,,0,0,0,,0,0.0%,,0,0,0.0,0,0
77,2017,2017-12-03,12,29.170,BUF,,NWE,L 3-23,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
78,2017,2017-12-10,13,29.177,BUF,,IND,W 13-7,,0,0,0,,0,0.0%,,0,0,0.0,0,0
79,2017,2017-12-17,14,29.184,BUF,,MIA,W 24-16,,0,0,0,,0,0.0%,,0,0,0.0,0,0
80,2018,2018-09-09,1,30.085,BUF,@,BAL,L 3-47,,1,1,14,14.00,0,100.0%,14.00,0,0,0.0,0,0
81,2018,2018-09-16,2,30.092,BUF,,LAC,L 20-31,,4,0,0,,0,0.0%,0.00,0,0,0.0,0,0
82,2018,2018-09-23,3,30.099,BUF,@,MIN,W 27-6,,4,3,29,9.67,0,75.0%,7.25,0,0,0.0,0,0
