ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1964,1964-09-20,2,22.125,BUF,,DEN,W 30-13,3,39,13.00,0,0,0,,0,0,0,,0,0,0
2,1964,1964-10-11,5,22.146,BUF,@,HOU,W 48-17,7,22,3.14,0,0,0,,0,1,18,18.00,0,0,0
3,1964,1964-10-18,6,22.153,BUF,@,KAN,W 35-22,2,5,2.50,1,1,20,20.00,0,2,50,25.00,0,1,6
4,1964,1964-10-24,7,22.159,BUF,,NYJ,W 34-24,12,98,8.17,1,0,0,,0,0,0,,0,1,6
5,1964,1964-11-01,8,22.167,BUF,,HOU,W 24-10,14,88,6.29,2,1,25,25.00,0,0,0,,0,2,12
6,1964,1964-11-08,9,22.174,BUF,@,NYJ,W 20-7,12,20,1.67,0,2,12,6.00,0,0,0,,0,0,0
7,1964,1964-11-15,10,22.181,BUF,,BOS,L 28-36,5,17,3.40,0,2,15,7.50,0,0,0,,0,0,0
8,1964,1964-12-06,12,22.202,BUF,@,OAK,L 13-16,7,23,3.29,0,0,0,,0,0,0,,0,0,0
9,1965,1965-09-19,2,23.124,BUF,@,DEN,W 30-15,1,4,4.00,0,0,0,,0,0,0,,0,0,0
10,1965,1965-10-17,6,23.152,BUF,@,KAN,W 23-7,2,10,5.00,0,0,0,,0,0,0,,0,0,0
11,1965,1965-10-24,7,23.159,BUF,,DEN,W 31-13,3,3,1.00,0,0,0,,0,0,0,,0,0,0
12,1965,1965-11-14,10,23.180,BUF,@,OAK,W 17-14,4,17,4.25,0,2,41,20.50,0,0,0,,0,0,0
13,1965,1965-11-25,11,23.191,BUF,@,SDG,T 20-20,2,10,5.00,0,2,11,5.50,0,0,0,,0,0,0
14,1965,1965-12-05,12,23.201,BUF,@,HOU,W 29-18,9,24,2.67,0,1,-2,-2.00,0,0,0,,0,0,0
15,1965,1965-12-12,13,23.208,BUF,,KAN,W 34-25,9,27,3.00,1,5,37,7.40,0,0,0,,0,1,6
16,1965,1965-12-19,14,23.215,BUF,@,NYJ,L 12-14,13,42,3.23,0,2,29,14.50,0,0,0,,0,0,0
17,1966,1966-09-18,2,24.123,PIT,,DET,W 17-3,6,40,6.67,0,0,0,,0,0,0,,0,0,0
18,1966,1966-09-25,3,24.130,PIT,,WAS,L 27-33,4,28,7.00,0,2,5,2.50,0,0,0,,0,0,0
19,1966,1966-10-02,4,24.137,PIT,@,WAS,L 10-24,5,14,2.80,0,0,0,,0,0,0,,0,0,0
20,1966,1966-10-30,7,24.165,PIT,@,DAL,L 21-52,0,0,,0,1,21,21.00,0,0,0,,0,0,0
21,1966,1966-11-06,8,24.172,PIT,,CLE,W 16-6,6,15,2.50,0,0,0,,0,0,0,,0,0,0
22,1966,1966-11-13,9,24.179,PIT,,STL,W 30-9,3,-4,-1.33,0,0,0,,0,0,0,,0,0,0
