ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
29,1997,1997-11-24,12,27.018,DEN,,OAK,W 31-3,,,,,,
30,1997,1997-11-30,13,27.024,DEN,@,SDG,W 38-28,,,,,,
31,1997,1997-12-15,15,27.039,DEN,@,SFO,L 17-34,,,,,,
32,1997,1997-12-21,16,27.045,DEN,,SDG,W 38-3,,,,,,
33,1998,1998-09-07,1,27.305,DEN,,NWE,W 27-21,,0,0,,0,1.0
34,1998,1998-09-13,2,27.311,DEN,,DAL,W 42-23,,,,,,
35,1998,1998-09-20,3,27.318,DEN,@,OAK,W 34-17,,0,0,,0,1.0
36,1998,1998-09-27,4,27.325,DEN,@,WAS,W 38-16,,,,,,
37,1998,1998-10-04,5,27.332,DEN,,PHI,W 41-16,,,,,,
38,1998,1998-10-11,6,27.339,DEN,@,SEA,W 21-16,,0,0,,0,1.0
39,1998,1998-10-25,7,27.353,DEN,,JAX,W 37-24,,,,,,
40,1998,1998-11-01,8,27.360,DEN,@,CIN,W 33-26,,,,,,
41,1998,1998-11-08,9,28.002,DEN,,SDG,W 27-10,,0,0,,0,1.0
42,1998,1998-11-16,10,28.010,DEN,@,KAN,W 30-7,,0,0,,0,2.0
43,1998,1998-11-22,11,28.016,DEN,,OAK,W 40-14,,1,13,13.00,0,1.0
44,1998,1998-11-29,12,28.023,DEN,@,SDG,W 31-16,,,,,,
45,1998,1998-12-06,13,28.030,DEN,,KAN,W 35-31,,0,0,,0,1.0
46,1998,1998-12-13,14,28.037,DEN,@,NYG,L 16-20,,0,0,,0,0.5
47,1998,1998-12-21,15,28.045,DEN,@,MIA,L 21-31,,,,,,
48,1998,1998-12-27,16,28.051,DEN,,SEA,W 28-21,,,,,,
49,1999,1999-09-13,1,28.311,DEN,,MIA,L 21-38,*,,,,,
50,1999,1999-09-19,2,28.317,DEN,@,KAN,L 10-26,*,,,,,
51,1999,1999-09-26,3,28.324,DEN,@,TAM,L 10-13,*,,,,,
52,1999,1999-10-03,4,28.331,DEN,,NYJ,L 13-21,*,0,0,,0,0.5
53,1999,1999-10-10,5,28.338,DEN,@,OAK,W 16-13,*,,,,,
54,1999,1999-10-17,6,28.345,DEN,,GNB,W 31-10,*,,,,,
55,1999,1999-10-24,7,28.352,DEN,@,NWE,L 23-24,*,,,,,
56,1999,1999-10-31,8,28.359,DEN,,MIN,L 20-23,*,,,,,
57,1999,1999-11-07,9,29.001,DEN,@,SDG,W 33-17,*,0,0,,0,2.0
58,1999,1999-11-14,10,29.008,DEN,@,SEA,L 17-20,*,,,,,
59,1999,1999-11-22,11,29.016,DEN,,OAK,W 27-21,*,0,0,,0,1.0
60,1999,1999-12-05,12,29.029,DEN,,KAN,L 10-16,*,,,,,
61,1999,1999-12-13,13,29.037,DEN,@,JAX,L 24-27,*,,,,,
62,1999,1999-12-19,14,29.043,DEN,,SEA,W 36-30,*,0,0,,0,1.0
63,1999,1999-12-25,15,29.049,DEN,@,DET,W 17-7,*,0,0,,0,1.5
64,1999,2000-01-02,16,29.057,DEN,,SDG,L 6-12,*,0,0,,0,1.0
65,2000,2000-09-04,1,29.303,DEN,@,STL,L 36-41,*,,,,,
66,2000,2000-09-10,2,29.309,DEN,,ATL,W 42-14,*,0,0,,0,1.0
67,2000,2000-09-17,3,29.316,DEN,@,OAK,W 33-24,*,,,,,
68,2000,2000-09-24,4,29.323,DEN,,KAN,L 22-23,,,,,,
69,2000,2000-10-01,5,29.330,DEN,,NWE,L 19-28,,,,,,
70,2000,2000-10-08,6,29.337,DEN,@,SDG,W 21-7,*,0,0,,0,1.0
71,2000,2000-10-15,7,29.344,DEN,,CLE,W 44-10,*,0,0,,0,1.0
72,2000,2000-10-22,8,29.351,DEN,@,CIN,L 21-31,*,,,,,
73,2000,2000-11-05,9,29.365,DEN,@,NYJ,W 30-23,*,,,,,
74,2000,2000-11-13,10,30.007,DEN,,OAK,W 27-24,,0,0,,0,1.0
75,2000,2000-11-19,11,30.013,DEN,,SDG,W 38-37,,,,,,
76,2000,2000-11-26,12,30.020,DEN,@,SEA,W 38-31,,,,,,
77,2000,2000-12-03,13,30.027,DEN,@,NOR,W 38-23,,,,,,
78,2000,2000-12-10,14,30.034,DEN,,SEA,W 31-24,,,,,,
79,2000,2000-12-17,15,30.041,DEN,@,KAN,L 7-20,,,,,,
80,2000,2000-12-23,16,30.047,DEN,,SFO,W 38-9,,,,,,
81,2001,2001-10-14,5,30.342,SDG,@,NWE,L 26-29,,,,,,
82,2001,2001-10-21,6,30.349,SDG,,DEN,W 27-10,,0,0,,0,1.0
