ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
11,2006,2006-12-03,12,23.127,ATL,@,WAS,W 24-14,,9,107,11.89,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,2,53,26.50,0,1,6,0.0,,
12,2006,2006-12-10,13,23.134,ATL,@,TAM,W 17-6,,7,32,4.57,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
13,2006,2006-12-24,15,23.148,ATL,,CAR,L 3-10,,5,20,4.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
14,2006,2006-12-31,16,23.155,ATL,@,PHI,L 17-24,,10,63,6.30,0,3,3,28,9.33,0,100.0%,9.33,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
15,2007,2007-09-09,1,24.042,ATL,@,MIN,L 3-24,,5,33,6.60,0,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
16,2007,2007-09-16,2,24.049,ATL,@,JAX,L 7-13,,9,30,3.33,0,4,1,13,13.00,0,25.0%,3.25,0,0,,0,0,0,,,,,,2,44,22.00,0,0,0,0.0,,
17,2007,2007-09-23,3,24.056,ATL,,CAR,L 20-27,,6,32,5.33,0,4,3,34,11.33,0,75.0%,8.50,0,0,,0,0,0,,,,,,5,145,29.00,0,0,0,0.0,,
18,2007,2007-09-30,4,24.063,ATL,,HOU,W 26-16,,9,29,3.22,0,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0,,,,,,3,68,22.67,0,0,0,0.0,,
19,2007,2007-10-07,5,24.070,ATL,@,TEN,L 13-20,,6,23,3.83,0,3,2,4,2.00,0,66.7%,1.33,0,0,,0,0,0,,,,,,3,144,48.00,0,0,0,0.0,,
20,2007,2007-10-15,6,24.078,ATL,,NYG,L 10-31,,6,87,14.50,1,4,4,51,12.75,0,100.0%,12.75,0,0,,0,0,0,,,,,,5,87,17.40,0,1,6,0.0,,
21,2007,2007-10-21,7,24.084,ATL,@,NOR,L 16-22,,6,38,6.33,0,3,3,1,0.33,0,100.0%,0.33,0,0,,0,0,0,,,,,,2,38,19.00,0,0,0,0.0,,
22,2007,2007-11-04,8,24.098,ATL,,SFO,W 20-16,,6,39,6.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,4,96,24.00,0,0,0,0.0,,
23,2007,2007-11-18,10,24.112,ATL,,TAM,L 7-31,,2,4,2.00,0,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,5,110,22.00,0,0,0,0.0,,
24,2007,2007-11-22,11,24.116,ATL,,IND,L 13-31,*,6,33,5.50,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,,,,,6,158,26.33,0,0,0,0.0,,
25,2007,2007-12-02,12,24.126,ATL,@,STL,L 16-28,,8,94,11.75,0,3,3,21,7.00,0,100.0%,7.00,0,0,,0,0,0,,,,,,3,66,22.00,0,0,0,0.0,,
26,2007,2007-12-10,13,24.134,ATL,,NOR,L 14-34,*,6,21,3.50,0,3,2,57,28.50,0,66.7%,19.00,0,0,,0,0,0,,,,,,3,73,24.33,0,0,0,0.0,,
27,2007,2007-12-16,14,24.140,ATL,@,TAM,L 3-37,,9,73,8.11,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,2,32,16.00,0,0,0,0.0,,
28,2007,2007-12-23,15,24.147,ATL,@,ARI,L 27-30,,8,31,3.88,0,2,1,-4,-4.00,0,50.0%,-2.00,0,0,,0,0,0,,,,,,5,133,26.60,0,0,0,0.0,,
29,2007,2007-12-30,16,24.154,ATL,,SEA,W 44-41,,11,46,4.18,0,3,2,41,20.50,0,66.7%,13.67,0,0,,0,0,0,,,,,,4,123,30.75,0,0,0,0.0,,
30,2008,2008-09-07,1,25.040,ATL,,DET,W 34-21,,14,93,6.64,1,4,2,6,3.00,0,50.0%,1.50,0,0,,0,0,0,,,,,,2,65,32.50,0,1,6,0.0,0,1
31,2008,2008-09-14,2,25.047,ATL,@,TAM,L 9-24,,6,18,3.00,0,4,1,8,8.00,0,25.0%,2.00,0,0,,0,0,0,,,,,,4,84,21.00,0,0,0,0.0,1,0
32,2008,2008-09-21,3,25.054,ATL,,KAN,W 38-14,,11,75,6.82,0,1,1,30,30.00,0,100.0%,30.00,0,0,,0,0,0,,,,,,2,44,22.00,0,0,0,0.0,0,0
33,2008,2008-09-28,4,25.061,ATL,@,CAR,L 9-24,,3,51,17.00,0,4,4,1,0.25,0,100.0%,0.25,0,0,,0,0,0,,,,,,2,37,18.50,0,0,0,0.0,0,0
34,2008,2008-10-05,5,25.068,ATL,@,GNB,W 27-24,,4,12,3.00,0,4,3,9,3.00,0,75.0%,2.25,0,0,,0,0,0,,,,,,3,85,28.33,0,0,0,0.0,0,0
35,2008,2008-10-12,6,25.075,ATL,,CHI,W 22-20,,3,31,10.33,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,,,,,4,178,44.50,0,0,0,0.0,0,0
36,2008,2008-10-26,7,25.089,ATL,@,PHI,L 14-27,,4,5,1.25,0,7,5,55,11.00,0,71.4%,7.86,0,0,,0,0,0,,,,,,4,68,17.00,0,0,0,0.0,0,0
37,2008,2008-11-02,8,25.096,ATL,@,OAK,W 24-0,,14,63,4.50,1,4,2,20,10.00,0,50.0%,5.00,0,0,,0,0,0,,,,,,1,26,26.00,0,1,6,0.0,0,0
38,2008,2008-11-09,9,25.103,ATL,,NOR,W 34-20,,6,17,2.83,0,2,2,88,44.00,1,100.0%,44.00,0,0,,0,0,0,,,,,,2,73,36.50,0,1,6,0.0,0,0
39,2008,2008-11-16,10,25.110,ATL,,DEN,L 20-24,,4,18,4.50,0,6,3,25,8.33,0,50.0%,4.17,0,0,,0,0,0,,,,,,4,80,20.00,0,0,0,0.0,0,0
40,2008,2008-11-23,11,25.117,ATL,,CAR,W 45-28,,4,11,2.75,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,3,47,15.67,0,0,0,0.0,0,0
41,2008,2008-11-30,12,25.124,ATL,@,SDG,W 22-16,,4,18,4.50,0,3,2,8,4.00,0,66.7%,2.67,0,0,,0,0,0,,,,,,3,54,18.00,0,0,0,0.0,0,0
42,2008,2008-12-07,13,25.131,ATL,@,NOR,L 25-29,,5,18,3.60,0,4,4,20,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,6,142,23.67,0,0,0,0.0,0,0
43,2008,2008-12-14,14,25.138,ATL,,TAM,W 13-10,,4,-7,-1.75,0,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,,,,,,3,56,18.67,0,0,0,0.0,0,0
44,2008,2008-12-21,15,25.145,ATL,@,MIN,W 24-17,,6,10,1.67,0,3,2,11,5.50,1,66.7%,3.67,0,0,,0,0,0,,,,,,3,80,26.67,0,1,6,0.0,0,0
45,2008,2008-12-28,16,25.152,ATL,,STL,W 31-27,,3,56,18.67,2,2,1,22,22.00,0,50.0%,11.00,0,0,,0,0,0,,,,,,5,192,38.40,0,2,12,0.0,0,0
46,2009,2009-09-13,1,26.046,ATL,,MIA,W 19-7,,2,7,3.50,0,6,5,49,9.80,0,83.3%,8.17,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,2
47,2009,2009-09-20,2,26.053,ATL,,CAR,W 28-20,,1,6,6.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,39,39.00,0,0,0,0.0,0,0
48,2009,2009-10-11,4,26.074,ATL,@,SFO,W 45-10,,12,44,3.67,0,1,1,-6,-6.00,0,100.0%,-6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
49,2009,2009-10-18,5,26.081,ATL,,CHI,W 21-14,,4,21,5.25,0,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
50,2009,2009-11-29,11,26.123,ATL,,TAM,W 20-17,,6,22,3.67,0,2,2,28,14.00,1,100.0%,14.00,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,0,0
51,2009,2009-12-06,12,26.130,ATL,,PHI,L 7-34,*,11,18,1.64,0,4,2,24,12.00,0,50.0%,6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
52,2009,2009-12-13,13,26.137,ATL,,NOR,L 23-26,*,9,33,3.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,1,0
53,2009,2009-12-20,14,26.144,ATL,@,NYJ,W 10-7,,9,22,2.44,0,2,2,47,23.50,0,100.0%,23.50,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
54,2009,2009-12-27,15,26.151,ATL,,BUF,W 31-3,*,13,52,4.00,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
55,2009,2010-01-03,16,26.158,ATL,@,TAM,W 20-10,*,9,27,3.00,0,4,4,23,5.75,0,100.0%,5.75,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
56,2010,2010-09-12,1,27.045,ATL,@,PIT,L 9-15,,2,8,4.00,0,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0,,,,,,3,63,21.00,0,0,0,0.0,0,0
57,2010,2010-09-19,2,27.052,ATL,,ARI,W 41-7,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,34,34.00,0,0,0,0.0,0,0
58,2011,2011-09-11,1,28.044,STL,,PHI,L 13-31,,3,10,3.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,4,105,26.25,0,0,0,0.0,0,0
59,2011,2011-09-19,2,28.052,STL,@,NYG,L 16-28,,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
60,2011,2011-09-25,3,28.058,STL,,BAL,L 7-37,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,2,51,25.50,0,0,0,0.0,0,0
61,2011,2011-11-27,11,28.121,STL,,ARI,L 20-23,,5,22,4.40,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
62,2011,2011-12-04,12,28.128,STL,@,SFO,L 0-26,,11,19,1.73,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
63,2011,2011-12-12,13,28.136,STL,@,SEA,L 13-30,,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,6,170,28.33,0,0,0,0.0,0,0
64,2011,2011-12-18,14,28.142,STL,,CIN,L 13-20,,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,4,83,20.75,0,0,0,0.0,0,0
65,2011,2011-12-24,15,28.148,STL,@,PIT,L 0-27,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,3,72,24.00,0,0,0,0.0,0,0
66,2011,2012-01-01,16,28.156,STL,,SFO,L 27-34,,0,0,,0,0,0,0,,0,0.0%,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,5,130,26.00,0,0,0,0.0,0,0
