ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1981,1981-09-06,1,23.214,PIT,,KAN,L 33-37,,,
2,1981,1981-09-10,2,23.218,PIT,@,MIA,L 10-30,,,
3,1981,1981-09-20,3,23.228,PIT,,NYJ,W 38-10,,,
4,1981,1981-09-27,4,23.235,PIT,,NWE,W 27-21,1,35,0
5,1981,1981-10-04,5,23.242,PIT,@,NOR,W 20-6,,,
6,1981,1981-10-11,6,23.249,PIT,,CLE,W 13-7,,,
7,1981,1981-10-18,7,23.256,PIT,@,CIN,L 7-34,,,
8,1981,1981-10-26,8,23.264,PIT,,HOU,W 26-13,,,
9,1981,1981-11-01,9,23.270,PIT,,SFO,L 14-17,,,
10,1981,1981-11-08,10,23.277,PIT,@,SEA,L 21-24,,,
11,1981,1981-11-15,11,23.284,PIT,@,ATL,W 34-20,,,
12,1981,1981-11-22,12,23.291,PIT,@,CLE,W 32-10,2,11,0
13,1981,1981-11-29,13,23.298,PIT,,RAM,W 24-0,,,
14,1981,1981-12-07,14,23.306,PIT,@,OAK,L 27-30,,,
15,1981,1981-12-13,15,23.312,PIT,,CIN,L 10-17,,,
16,1981,1981-12-20,16,23.319,PIT,@,HOU,L 20-21,,,
17,1982,1982-09-13,1,24.221,PIT,@,DAL,W 36-28,,,
18,1982,1982-09-19,2,24.227,PIT,,CIN,W 26-20,,,
19,1982,1982-11-21,3,24.290,PIT,@,HOU,W 24-10,,,
20,1982,1982-11-28,4,24.297,PIT,@,SEA,L 0-16,,,
21,1982,1982-12-05,5,24.304,PIT,,KAN,W 35-14,,,
22,1982,1982-12-12,6,24.311,PIT,@,BUF,L 0-13,,,
23,1982,1982-12-19,7,24.318,PIT,@,CLE,L 9-10,,,
24,1982,1982-12-26,8,24.325,PIT,,NWE,W 37-14,,,
25,1982,1983-01-02,9,24.332,PIT,,CLE,W 37-21,,,
26,1983,1983-09-05,1,25.213,WAS,,DAL,L 30-31,,,
27,1983,1983-09-11,2,25.219,WAS,@,PHI,W 23-13,,,
28,1983,1983-09-18,3,25.226,WAS,,KAN,W 27-12,,,
29,1983,1983-09-25,4,25.233,WAS,@,SEA,W 27-17,,,
30,1983,1983-10-02,5,25.240,WAS,,RAI,W 37-35,,,
31,1983,1983-10-09,6,25.247,WAS,@,STL,W 38-14,,,
32,1983,1983-10-17,7,25.255,WAS,@,GNB,L 47-48,1,4,0
33,1983,1983-10-23,8,25.261,WAS,,DET,W 38-17,,,
34,1983,1983-10-31,9,25.269,WAS,@,SDG,W 27-24,1,0,0
35,1983,1983-11-06,10,25.275,WAS,,STL,W 45-7,,,
36,1983,1983-11-13,11,25.282,WAS,@,NYG,W 33-17,,,
37,1983,1983-11-20,12,25.289,WAS,@,RAM,W 42-20,,,
38,1983,1983-11-27,13,25.296,WAS,,PHI,W 28-24,,,
39,1983,1983-12-04,14,25.303,WAS,,ATL,W 37-21,2,8,0
40,1983,1983-12-11,15,25.310,WAS,@,DAL,W 31-10,,,
41,1983,1983-12-17,16,25.316,WAS,,NYG,W 31-22,,,
42,1984,1984-09-02,1,26.211,WAS,,MIA,L 17-35,,,
43,1984,1984-09-10,2,26.219,WAS,@,SFO,L 31-37,,,
44,1984,1984-09-16,3,26.225,WAS,,NYG,W 30-14,,,
45,1984,1984-09-23,4,26.232,WAS,@,NWE,W 26-10,,,
46,1984,1984-09-30,5,26.239,WAS,,PHI,W 20-0,,,
47,1984,1984-10-07,6,26.246,WAS,@,IND,W 35-7,,,
48,1984,1984-10-14,7,26.253,WAS,,DAL,W 34-14,,,
49,1984,1984-10-21,8,26.260,WAS,@,STL,L 24-26,,,
50,1984,1984-10-28,9,26.267,WAS,@,NYG,L 13-37,,,
51,1984,1984-11-05,10,26.275,WAS,,ATL,W 27-14,,,
52,1984,1984-11-11,11,26.281,WAS,,DET,W 28-14,,,
53,1984,1984-11-18,12,26.288,WAS,@,PHI,L 10-16,1,25,0
54,1984,1984-11-25,13,26.295,WAS,,BUF,W 41-14,,,
55,1984,1984-11-29,14,26.299,WAS,@,MIN,W 31-17,,,
56,1984,1984-12-09,15,26.309,WAS,@,DAL,W 30-28,,,
57,1984,1984-12-16,16,26.316,WAS,,STL,W 29-27,,,
