ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
44,2011,2011-09-11,1,27.010,TEN,@,JAX,L 14-16,*,3,1,2,2.00,0,33.3%,0.67,0,0,,0,0,0,0.0,0,0
45,2011,2011-09-18,2,27.017,TEN,,BAL,W 26-13,*,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,0.0,0,0
46,2011,2011-09-25,3,27.024,TEN,,DEN,W 17-14,*,1,1,58,58.00,0,100.0%,58.00,0,0,,0,0,0,0.0,1,0
47,2011,2011-10-02,4,27.031,TEN,@,CLE,W 31-13,*,1,1,12,12.00,1,100.0%,12.00,0,0,,0,1,6,0.0,0,0
48,2011,2011-10-09,5,27.038,TEN,@,PIT,L 17-38,,,,,,,0.0%,,,,,,,,,,
49,2011,2011-10-23,6,27.052,TEN,,HOU,L 7-41,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,0.0,0,0
50,2011,2011-11-06,8,27.066,TEN,,CIN,L 17-24,*,1,1,25,25.00,0,100.0%,25.00,0,0,,0,0,0,0.0,0,0
51,2011,2011-11-13,9,27.073,TEN,@,CAR,W 30-3,*,,,,,,0.0%,,,,,,,,,,
52,2011,2011-11-20,10,27.080,TEN,@,ATL,L 17-23,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
53,2011,2011-11-27,11,27.087,TEN,,TAM,W 23-17,*,0,,,,,0.0%,,,,,,,,,,
54,2011,2011-12-04,12,27.094,TEN,@,BUF,W 23-17,*,0,,,,,0.0%,,,,,,,,,,
55,2011,2011-12-11,13,27.101,TEN,,NOR,L 17-22,*,3,1,31,31.00,0,33.3%,10.33,0,0,,0,0,0,0.0,0,0
56,2011,2011-12-18,14,27.108,TEN,@,IND,L 13-27,*,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0
57,2011,2011-12-24,15,27.114,TEN,,JAX,W 23-17,,2,1,17,17.00,0,50.0%,8.50,0,0,,0,0,0,0.0,0,0
58,2011,2012-01-01,16,27.122,TEN,@,HOU,W 23-22,,,,,,,0.0%,,,,,,,,,,
59,2012,2012-09-09,1,28.008,TEN,,NWE,L 13-34,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
60,2012,2012-09-16,2,28.015,TEN,@,SDG,L 10-38,*,1,1,46,46.00,0,100.0%,46.00,0,0,,0,0,0,0.0,0,0
61,2012,2012-09-23,3,28.022,TEN,,DET,W 44-41,*,7,5,63,12.60,0,71.4%,9.00,0,0,,0,0,0,0.0,0,0
62,2012,2012-09-30,4,28.029,TEN,@,HOU,L 14-38,*,2,2,24,12.00,1,100.0%,12.00,1,18,18.00,0,1,6,0.0,0,0
63,2012,2012-10-07,5,28.036,TEN,@,MIN,L 7-30,*,4,2,14,7.00,0,50.0%,3.50,0,0,,0,0,0,0.0,0,0
64,2012,2012-10-11,6,28.040,TEN,,PIT,W 26-23,*,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,0.0,0,0
65,2012,2012-10-21,7,28.050,TEN,@,BUF,W 35-34,*,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0,0.0,0,0
66,2012,2012-10-28,8,28.057,TEN,,IND,L 13-19,*,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0,0.0,0,0
67,2012,2012-11-04,9,28.064,TEN,,CHI,L 20-51,*,3,2,26,13.00,0,66.7%,8.67,0,0,,0,0,0,0.0,0,0
68,2012,2012-11-11,10,28.071,TEN,@,MIA,W 37-3,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,0.0,0,0
69,2012,2012-11-25,11,28.085,TEN,@,JAX,L 19-24,*,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,0,0
70,2012,2012-12-02,12,28.092,TEN,,HOU,L 10-24,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
71,2012,2012-12-09,13,28.099,TEN,@,IND,L 23-27,*,1,1,19,19.00,0,100.0%,19.00,0,0,,0,0,0,0.0,0,0
72,2012,2012-12-17,14,28.107,TEN,,NYJ,W 14-10,*,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0,0.0,0,0
73,2012,2012-12-23,15,28.113,TEN,@,GNB,L 7-55,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,0.0,0,0
74,2013,2013-09-08,1,29.007,TEN,@,PIT,W 16-9,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
75,2013,2013-09-15,2,29.014,TEN,@,HOU,L 24-30,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
76,2013,2013-09-22,3,29.021,TEN,,SDG,W 20-17,*,,,,,,0.0%,,,,,,,,,,
77,2013,2013-09-29,4,29.028,TEN,,NYJ,W 38-13,*,,,,,,0.0%,,,,,,,,,,
78,2013,2013-10-06,5,29.035,TEN,,KAN,L 17-26,*,,,,,,0.0%,,,,,,,,,,
79,2013,2013-10-13,6,29.042,TEN,@,SEA,L 13-20,*,,,,,,0.0%,,,,,,,,,,
80,2013,2013-10-20,7,29.049,TEN,,SFO,L 17-31,*,,,,,,0.0%,,,,,,,,,,
81,2013,2013-11-03,8,29.063,TEN,@,STL,W 28-21,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
82,2013,2013-11-10,9,29.070,TEN,,JAX,L 27-29,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
83,2013,2013-11-14,10,29.074,TEN,,IND,L 27-30,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,1,0
84,2013,2013-11-24,11,29.084,TEN,@,OAK,W 23-19,*,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0,0.0,0,0
85,2013,2013-12-08,13,29.098,TEN,@,DEN,L 28-51,,,,,,,0.0%,,,,,,,,,,
86,2013,2013-12-15,14,29.105,TEN,,ARI,L 34-37,*,,,,,,0.0%,,,,,,,,,,
87,2013,2013-12-22,15,29.112,TEN,@,JAX,W 20-16,*,,,,,,0.0%,,,,,,,,,,
88,2013,2013-12-29,16,29.119,TEN,,HOU,W 16-10,*,,,,,,0.0%,,,,,,,,,,
89,2014,2014-09-07,1,30.006,TEN,@,KAN,W 26-10,,,,,,,0.0%,,,,,,,,,,
90,2014,2014-09-14,2,30.013,TEN,,DAL,L 10-26,*,,,,,,0.0%,,,,,,,,,,
91,2014,2014-09-21,3,30.020,TEN,@,CIN,L 7-33,*,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0,0.0,0,0
92,2014,2014-09-28,4,30.027,TEN,@,IND,L 17-41,*,,,,,,0.0%,,,,,,,,,,
93,2014,2014-10-05,5,30.034,TEN,,CLE,L 28-29,*,,,,,,0.0%,,,,,,,,,,
94,2015,2015-09-13,1,31.012,TEN,@,TAM,W 42-14,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
95,2015,2015-09-20,2,31.019,TEN,@,CLE,L 14-28,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,0.0,0,0
96,2015,2015-09-27,3,31.026,TEN,,IND,L 33-35,*,2,2,29,14.50,0,100.0%,14.50,0,0,,0,0,0,0.0,0,0
97,2015,2015-10-11,4,31.040,TEN,,BUF,L 13-14,,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0,0.0,0,0
98,2015,2015-10-18,5,31.047,TEN,,MIA,L 10-38,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
99,2015,2015-10-25,6,31.054,TEN,,ATL,L 7-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
100,2015,2015-11-01,7,31.061,TEN,@,HOU,L 6-20,*,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0
101,2015,2015-11-08,8,31.068,TEN,@,NOR,W 34-28,*,3,2,25,12.50,0,66.7%,8.33,0,0,,0,0,0,0.0,0,0
102,2015,2015-11-15,9,31.075,TEN,,CAR,L 10-27,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
103,2015,2015-11-19,10,31.079,TEN,@,JAX,L 13-19,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
104,2015,2015-11-29,11,31.089,TEN,,OAK,L 21-24,*,2,1,20,20.00,1,50.0%,10.00,0,0,,0,1,6,0.0,0,0
105,2015,2015-12-06,12,31.096,TEN,,JAX,W 42-39,*,2,2,11,5.50,1,100.0%,5.50,0,0,,0,1,6,0.0,0,0
106,2015,2015-12-13,13,31.103,TEN,@,NYJ,L 8-30,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
107,2015,2015-12-20,14,31.110,TEN,@,NWE,L 16-33,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
108,2015,2015-12-27,15,31.117,TEN,,HOU,L 6-34,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
109,2015,2016-01-03,16,31.124,TEN,@,IND,L 24-30,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
