ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2014,2014-11-09,9,26.217,DEN,@,OAK,W 41-17,,,,,,,,
2,2014,2014-11-16,10,26.224,DEN,@,STL,L 7-22,,,,,,,,
3,2014,2014-11-23,11,26.231,DEN,,MIA,W 39-36,,,,,,,,
4,2014,2014-11-30,12,26.238,DEN,@,KAN,W 29-16,,,,,,,,
5,2014,2014-12-07,13,26.245,DEN,,BUF,W 24-17,,,,,,,,
6,2014,2014-12-14,14,26.252,DEN,@,SDG,W 22-10,,,,,,,,
7,2014,2014-12-22,15,26.260,DEN,@,CIN,L 28-37,,,,,,,,
8,2014,2014-12-28,16,26.266,DEN,,OAK,W 47-14,,,,,,,,
9,2016,2016-09-11,1,28.158,ATL,,TAM,L 24-31,,0,0,,0,0.0,0,0
10,2016,2016-09-18,2,28.165,ATL,@,OAK,W 35-28,,0,0,,0,0.0,0,0
11,2016,2016-09-26,3,28.173,ATL,@,NOR,W 45-32,,0,0,,0,0.0,0,0
12,2016,2016-10-02,4,28.179,ATL,,CAR,W 48-33,,0,0,,0,0.0,0,0
13,2016,2016-10-09,5,28.186,ATL,@,DEN,W 23-16,,0,0,,0,0.0,0,0
14,2016,2016-10-16,6,28.193,ATL,@,SEA,L 24-26,,0,0,,0,0.0,0,0
15,2016,2016-10-23,7,28.200,ATL,,SDG,L 30-33,,0,0,,0,0.0,0,0
16,2016,2016-10-30,8,28.207,ATL,,GNB,W 33-32,,0,0,,0,0.0,0,0
17,2016,2016-11-03,9,28.211,ATL,@,TAM,W 43-28,,0,0,,0,0.0,0,0
18,2016,2016-11-13,10,28.221,ATL,@,PHI,L 15-24,,0,0,,0,0.0,0,0
19,2016,2016-11-27,11,28.235,ATL,,ARI,W 38-19,,0,0,,0,0.0,1,0
20,2016,2016-12-04,12,28.242,ATL,,KAN,L 28-29,,0,0,,0,0.0,1,0
21,2016,2016-12-11,13,28.249,ATL,@,LAR,W 42-14,,0,0,,0,0.0,1,0
22,2016,2016-12-18,14,28.256,ATL,,SFO,W 41-13,,0,0,,0,0.0,0,0
23,2016,2016-12-24,15,28.262,ATL,@,CAR,W 33-16,,0,0,,0,0.0,0,0
24,2016,2017-01-01,16,28.270,ATL,,NOR,W 38-32,,0,0,,0,0.0,0,0
25,2017,2017-09-10,1,29.157,ATL,@,CHI,W 23-17,,0,0,,0,0.0,0,0
26,2017,2017-09-17,2,29.164,ATL,,GNB,W 34-23,,0,0,,0,0.0,0,0
27,2017,2017-09-24,3,29.171,ATL,@,DET,W 30-26,,0,0,,0,0.0,0,0
28,2017,2017-10-01,4,29.178,ATL,,BUF,L 17-23,,0,0,,0,0.0,0,0
29,2017,2017-10-15,5,29.192,ATL,,MIA,L 17-20,,0,0,,0,0.0,0,0
30,2017,2017-10-22,6,29.199,ATL,@,NWE,L 7-23,,0,0,,0,0.0,0,0
31,2017,2017-10-29,7,29.206,ATL,@,NYJ,W 25-20,,0,0,,0,0.0,0,0
32,2017,2017-11-05,8,29.213,ATL,@,CAR,L 17-20,,0,0,,0,0.0,0,0
33,2017,2017-11-12,9,29.220,ATL,,DAL,W 27-7,,0,0,,0,0.0,0,0
34,2017,2017-11-20,10,29.228,ATL,@,SEA,W 34-31,,1,11,11.00,0,0.0,0,0
35,2017,2017-11-26,11,29.234,ATL,,TAM,W 34-20,,0,0,,0,0.0,0,0
36,2017,2017-12-03,12,29.241,ATL,,MIN,L 9-14,,0,0,,0,0.0,0,0
37,2017,2017-12-07,13,29.245,ATL,,NOR,W 20-17,*,0,0,,0,0.0,0,0
38,2017,2017-12-18,14,29.256,ATL,@,TAM,W 24-21,*,0,0,,0,0.0,0,0
39,2017,2017-12-24,15,29.262,ATL,@,NOR,L 13-23,*,0,0,,0,0.0,0,0
40,2017,2017-12-31,16,29.269,ATL,,CAR,W 22-10,,0,0,,0,0.0,0,0
41,2018,2018-09-23,3,30.170,ATL,,NOR,L 37-43,,0,0,,0,0.0,0,0
