ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1990,1990-10-07,5,23.172,DAL,,TAM,W 14-10,,,,,,,,
2,1990,1990-10-14,6,23.179,DAL,@,PHO,L 3-20,,,,,,,,
3,1990,1990-10-21,7,23.186,DAL,@,TAM,W 17-13,,,,,,,,
4,1990,1990-10-28,8,23.193,DAL,,PHI,L 20-21,,,,,,,,
5,1990,1990-11-04,9,23.200,DAL,@,NYJ,L 9-24,,,,,,,,
6,1990,1990-11-11,10,23.207,DAL,,SFO,L 6-24,,,,,,,,
7,1990,1990-11-18,11,23.214,DAL,@,RAM,W 24-21,,,,,,,,
8,1990,1990-11-22,12,23.218,DAL,,WAS,W 27-17,,,,,,,,
9,1990,1990-12-02,13,23.228,DAL,,NOR,W 17-13,,,,,,,,
10,1990,1990-12-16,14,23.242,DAL,,PHO,W 41-10,0,0,,0,0.0,1,26,0
11,1990,1990-12-23,15,23.249,DAL,@,PHI,L 3-17,,,,,,,,
12,1990,1990-12-30,16,23.256,DAL,@,ATL,L 7-26,,,,,,,,
13,1991,1991-09-01,1,24.136,DAL,@,CLE,W 26-14,0,0,,0,,,,
14,1991,1991-09-09,2,24.144,DAL,,WAS,L 31-33,0,0,,0,,,,
15,1991,1991-09-15,3,24.150,DAL,,PHI,L 0-24,0,0,,0,,,,
16,1991,1991-09-22,4,24.157,DAL,@,PHO,W 17-9,0,0,,0,,,,
17,1991,1991-09-29,5,24.164,DAL,,NYG,W 21-16,0,0,,0,,,,
18,1991,1991-10-06,6,24.171,DAL,@,GNB,W 20-17,0,0,,0,,,,
19,1991,1991-10-13,7,24.178,DAL,,CIN,W 35-23,0,0,,0,,,,
20,1991,1991-10-27,8,24.192,DAL,@,DET,L 10-34,3,60,20.00,0,0.0,0,0,0
21,1991,1991-11-03,9,24.199,DAL,,PHO,W 27-7,0,0,,0,,,,
22,1991,1991-11-10,10,24.206,DAL,@,HOU,L 23-26,2,38,19.00,0,0.0,0,0,0
23,1991,1991-11-17,11,24.213,DAL,@,NYG,L 9-22,0,0,,0,,,,
24,1991,1991-11-24,12,24.220,DAL,@,WAS,W 24-21,0,0,,0,,,,
25,1991,1991-11-28,13,24.224,DAL,,PIT,W 20-10,0,0,,0,,,,
26,1991,1991-12-08,14,24.234,DAL,,NOR,W 23-14,0,0,,0,0.0,1,0,0
27,1991,1991-12-15,15,24.241,DAL,@,PHI,W 25-13,1,16,16.00,0,0.0,0,0,0
28,1991,1991-12-22,16,24.248,DAL,,ATL,W 31-27,0,0,,0,,,,
29,1992,1992-09-07,1,25.142,DAL,,WAS,W 23-10,0,0,,0,,,,
30,1992,1992-09-13,2,25.148,DAL,@,NYG,W 34-28,0,0,,0,1.0,0,0,0
31,1992,1992-09-20,3,25.155,DAL,,PHO,W 31-20,0,0,,0,,,,
32,1992,1992-10-05,4,25.170,DAL,@,PHI,L 7-31,0,0,,0,,,,
33,1992,1992-10-11,5,25.176,DAL,,SEA,W 27-0,0,0,,0,1.0,0,0,0
34,1992,1992-10-18,6,25.183,DAL,,KAN,W 17-10,0,0,,0,,,,
35,1992,1992-10-25,7,25.190,DAL,@,RAI,W 28-13,0,0,,0,,,,
36,1992,1992-11-01,8,25.197,DAL,,PHI,W 20-10,0,0,,0,,,,
37,1992,1992-11-08,9,25.204,DAL,@,DET,W 37-3,0,0,,0,0.0,1,0,0
38,1992,1992-11-15,10,25.211,DAL,,RAM,L 23-27,0,0,,0,,,,
39,1992,1992-11-22,11,25.218,DAL,@,PHO,W 16-10,0,0,,0,,,,
40,1992,1992-11-26,12,25.222,DAL,,NYG,W 30-3,0,0,,0,1.0,0,0,0
41,1992,1992-12-06,13,25.232,DAL,@,DEN,W 31-27,0,0,,0,0.0,1,11,0
42,1992,1992-12-13,14,25.239,DAL,@,WAS,L 17-20,0,0,,0,0.0,1,8,0
43,1992,1992-12-21,15,25.247,DAL,@,ATL,W 41-17,0,0,,0,,,,
44,1992,1992-12-27,16,25.253,DAL,,CHI,W 27-14,0,0,,0,,,,
45,1993,1993-09-06,1,26.141,DAL,@,WAS,L 16-35,0,0,,0,,,,
46,1993,1993-09-12,2,26.147,DAL,,BUF,L 10-13,0,0,,0,,,,
47,1993,1993-09-19,3,26.154,DAL,@,PHO,W 17-10,0,0,,0,,,,
48,1993,1993-10-03,4,26.168,DAL,,GNB,W 36-14,0,0,,0,,,,
49,1993,1993-10-10,5,26.175,DAL,@,IND,W 27-3,0,0,,0,,,,
50,1993,1993-10-17,6,26.182,DAL,,SFO,W 26-17,1,18,18.00,0,0.0,0,0,0
51,1993,1993-10-31,7,26.196,DAL,@,PHI,W 23-10,0,0,,0,,,,
52,1993,1993-11-07,8,26.203,DAL,,NYG,W 31-9,0,0,,0,,,,
53,1993,1993-11-14,9,26.210,DAL,,PHO,W 20-15,0,0,,0,0.0,1,0,0
54,1993,1993-11-21,10,26.217,DAL,@,ATL,L 14-27,0,0,,0,,,,
55,1993,1993-12-06,12,26.232,DAL,,PHI,W 23-17,0,0,,0,,,,
56,1993,1994-01-02,16,26.259,DAL,@,NYG,W 16-13,0,0,,0,,,,
57,1994,1994-09-04,1,27.139,DAL,@,PIT,W 26-9,,,,,,,,
58,1994,1994-09-11,2,27.146,DAL,,HOU,W 20-17,,,,,,,,
59,1994,1994-09-19,3,27.154,DAL,,DET,L 17-20,,,,,,,,
60,1994,1994-10-02,4,27.167,DAL,@,WAS,W 34-7,,,,,,,,
61,1994,1994-10-09,5,27.174,DAL,,ARI,W 38-3,,,,,,,,
62,1994,1994-10-16,6,27.181,DAL,,PHI,W 24-13,0,0,,0,0.0,1,0,0
63,1994,1994-10-23,7,27.188,DAL,@,ARI,W 28-21,,,,,,,,
64,1994,1994-10-30,8,27.195,DAL,@,CIN,W 23-20,,,,,,,,
65,1994,1994-11-07,9,27.203,DAL,,NYG,W 38-10,,,,,,,,
66,1994,1994-11-13,10,27.209,DAL,@,SFO,L 14-21,,,,,,,,
67,1994,1994-11-20,11,27.216,DAL,,WAS,W 31-7,,,,,,,,
68,1994,1994-11-24,12,27.220,DAL,,GNB,W 42-31,,,,,,,,
69,1994,1994-12-04,13,27.230,DAL,@,PHI,W 31-19,,,,,,,,
