ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2017,2017-09-24,3,23.045,WAS,,OAK,W 27-10,*,0,0,0,,0,0.0%,,0,0
2,2017,2017-10-02,4,23.053,WAS,@,KAN,L 20-29,*,0,0,0,,0,0.0%,,0,0
3,2017,2017-11-05,8,23.087,WAS,@,SEA,W 17-14,,1,0,0,,0,0.0%,0.00,0,0
4,2017,2017-11-12,9,23.094,WAS,,MIN,L 30-38,*,0,0,0,,0,0.0%,,0,0
5,2017,2017-11-19,10,23.101,WAS,@,NOR,L 31-34,*,1,1,7,7.00,1,100.0%,7.00,1,6
6,2017,2017-11-23,11,23.105,WAS,,NYG,W 20-10,,0,0,0,,0,0.0%,,0,0
7,2017,2017-11-30,12,23.112,WAS,@,DAL,L 14-38,,0,0,0,,0,0.0%,,0,0
8,2017,2017-12-10,13,23.122,WAS,@,LAC,L 13-30,,0,0,0,,0,0.0%,,0,0
9,2017,2017-12-17,14,23.129,WAS,,ARI,W 20-15,*,0,0,0,,0,0.0%,,0,0
10,2017,2017-12-24,15,23.136,WAS,,DEN,W 27-11,,1,1,6,6.00,0,100.0%,6.00,0,0
11,2017,2017-12-31,16,23.143,WAS,@,NYG,L 10-18,,0,0,0,,0,0.0%,,0,0
12,2018,2018-09-09,1,24.030,WAS,@,ARI,W 24-6,,0,0,0,,0,0.0%,,0,0
13,2018,2018-09-16,2,24.037,WAS,,IND,L 9-21,,0,0,0,,0,0.0%,,0,0
14,2018,2018-09-23,3,24.044,WAS,,GNB,W 31-17,*,0,0,0,,0,0.0%,,0,0
