ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1999,1999-09-12,1,23.245,SFO,@,JAX,L 3-41,,0,0,,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
2,1999,1999-09-19,2,23.252,SFO,,NOR,W 28-21,,,,,,,,,,,0.0%,,,,,,,
3,1999,1999-09-27,3,23.260,SFO,@,ARI,W 24-10,,,,,,0,,,,,0.0%,,,,,,,
4,1999,1999-10-03,4,23.266,SFO,,TEN,W 24-22,,,,,,,,,,,0.0%,,,,,,,
5,1999,1999-10-10,5,23.273,SFO,@,STL,L 20-42,,,,,,0,,,,,0.0%,,,,,,,
6,1999,1999-10-17,6,23.280,SFO,,CAR,L 29-31,,,,,,,,,,,0.0%,,,,,,,
7,1999,1999-10-24,7,23.287,SFO,@,MIN,L 16-40,,,,,,0,,,,,0.0%,,,,,,,
8,1999,1999-11-07,8,23.301,SFO,,PIT,L 6-27,,,,,,,,,,,0.0%,,,,,,,
9,1999,1999-11-14,9,23.308,SFO,@,NOR,L 6-24,,,,,,0,,,,,0.0%,,,,,,,
10,1999,1999-11-21,10,23.315,SFO,,STL,L 7-23,,,,,,,,,,,0.0%,,,,,,,
11,1999,1999-11-29,11,23.323,SFO,,GNB,L 3-20,,,,,,0,,,,,0.0%,,,,,,,
12,1999,1999-12-05,12,23.329,SFO,@,CIN,L 30-44,,,,,,,,,,,0.0%,,,,,,,
13,1999,1999-12-12,13,23.336,SFO,,ATL,W 26-7,,5,24,4.80,0,0,0,0,,0,0.0%,,0,0,,0,0,0
14,1999,1999-12-18,14,23.342,SFO,@,CAR,L 24-41,,,,,,0,,,,,0.0%,,,,,,,
15,1999,1999-12-26,15,23.350,SFO,,WAS,L 20-26,,5,16,3.20,0,0,0,0,,0,0.0%,,0,0,,0,0,0
16,1999,2000-01-03,16,23.358,SFO,@,ATL,L 29-34,,5,35,7.00,0,2,2,3,1.50,0,100.0%,1.50,0,0,,0,0,0
17,2000,2000-09-03,1,24.237,SFO,@,ATL,L 28-36,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
18,2000,2000-09-10,2,24.244,SFO,,CAR,L 22-38,,1,1,1.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6
19,2000,2000-09-17,3,24.251,SFO,@,STL,L 24-41,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
20,2000,2000-09-24,4,24.258,SFO,@,DAL,W 41-24,,,,,,0,,,,,0.0%,,,,,,,
21,2000,2000-10-01,5,24.265,SFO,,ARI,W 27-20,,,,,,0,,,,,0.0%,,,,,,,
22,2000,2000-10-08,6,24.272,SFO,,OAK,L 28-34,,0,0,,0,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0
23,2000,2000-10-15,7,24.279,SFO,@,GNB,L 28-31,,,,,,,,,,,0.0%,,,,,,,
24,2000,2000-10-29,9,24.293,SFO,,STL,L 24-34,,0,0,,0,0,0,0,,0,0.0%,,1,9,9.00,0,0,0
25,2000,2000-11-05,10,24.300,SFO,@,NOR,L 15-31,,1,0,0.00,0,3,3,20,6.67,1,100.0%,6.67,0,0,,0,1,6
26,2000,2000-11-12,11,24.307,SFO,,KAN,W 21-7,*,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
27,2000,2000-11-19,12,24.314,SFO,,ATL,W 16-6,,,,,,0,,,,,0.0%,,,,,,,
28,2000,2000-12-03,13,24.328,SFO,@,SDG,W 45-17,,,,,,0,,,,,0.0%,,,,,,,
29,2000,2000-12-10,14,24.335,SFO,,NOR,L 27-31,,,,,,0,,,,,0.0%,,,,,,,
30,2000,2000-12-17,15,24.342,SFO,,CHI,W 17-0,,,,,,0,,,,,0.0%,,,,,,,
31,2000,2000-12-23,16,24.348,SFO,@,DEN,L 9-38,,0,0,,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0
32,2001,2001-09-09,1,25.242,SFO,,ATL,W 16-13,,,,,,0,,,,,0.0%,,,,,,,
33,2001,2001-09-23,2,25.256,SFO,,STL,L 26-30,,1,12,12.00,0,3,3,22,7.33,1,100.0%,7.33,0,0,,0,1,6
34,2001,2001-10-01,3,25.264,SFO,@,NYJ,W 19-17,,2,23,11.50,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
35,2001,2001-10-07,4,25.270,SFO,,CAR,W 24-14,,3,24,8.00,0,2,2,22,11.00,0,100.0%,11.00,0,0,,0,0,0
36,2001,2001-10-14,5,25.277,SFO,@,ATL,W 37-31,,,,,,0,,,,,0.0%,,,,,,,
37,2001,2001-10-28,6,25.291,SFO,@,CHI,L 31-37,,,,,,1,,,,,0.0%,,,,,,,
38,2001,2001-11-04,7,25.298,SFO,,DET,W 21-13,,,,,,0,,,,,0.0%,,,,,,,
39,2001,2001-11-11,8,25.305,SFO,,NOR,W 28-27,,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
40,2001,2001-11-18,9,25.312,SFO,@,CAR,W 25-22,,0,0,,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
41,2001,2001-11-25,10,25.319,SFO,@,IND,W 40-21,,,,,,,,,,,0.0%,,,,,,,
42,2001,2001-12-02,11,25.326,SFO,,BUF,W 35-0,,5,37,7.40,0,0,0,0,,0,0.0%,,0,0,,0,0,0
43,2001,2001-12-09,12,25.333,SFO,@,STL,L 14-27,,3,6,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
44,2001,2001-12-16,13,25.340,SFO,,MIA,W 21-0,,2,17,8.50,0,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0
45,2001,2001-12-22,14,25.346,SFO,,PHI,W 13-3,,,,,,1,,,,,0.0%,,,,,,,
46,2001,2001-12-30,15,25.354,SFO,@,DAL,L 21-27,,1,0,0.00,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
47,2001,2002-01-06,16,25.361,SFO,@,NOR,W 38-0,*,4,18,4.50,1,3,3,16,5.33,1,100.0%,5.33,0,0,,0,2,12
48,2002,2002-09-05,1,26.238,SFO,@,NYG,W 16-13,,,,,,,,,,,0.0%,,,,,,,
49,2002,2002-09-15,2,26.248,SFO,,DEN,L 14-24,,,,,,,,,,,0.0%,,,,,,,
50,2002,2002-09-22,3,26.255,SFO,,WAS,W 20-10,,,,,,,,,,,0.0%,,,,,,,
51,2002,2002-10-06,4,26.269,SFO,,STL,W 37-13,,0,0,,0,0,0,0,,0,0.0%,,2,39,19.50,0,0,0
52,2002,2002-10-14,5,26.277,SFO,@,SEA,W 28-21,,0,0,,0,0,0,0,,0,0.0%,,2,28,14.00,0,0,0
53,2003,2003-09-07,1,27.240,SFO,,CHI,W 49-7,,,,,,0,,,,,0.0%,,,,,,,
54,2003,2003-09-14,2,27.247,SFO,@,STL,L 24-27,,,,,,0,,,,,0.0%,,,,,,,
55,2003,2003-09-21,3,27.254,SFO,,CLE,L 12-13,,,,,,,,,,,0.0%,,,,,,,
56,2003,2003-09-28,4,27.261,SFO,@,MIN,L 7-35,,,,,,,,,,,0.0%,,,,,,,
57,2003,2003-10-05,5,27.268,SFO,,DET,W 24-17,,,,,,,,,,,0.0%,,,,,,,
58,2003,2003-10-12,6,27.275,SFO,@,SEA,L 19-20,,,,,,,,,,,0.0%,,,,,,,
59,2003,2003-10-19,7,27.282,SFO,,TAM,W 24-7,,,,,,,,,,,0.0%,,,,,,,
60,2003,2003-10-26,8,27.289,SFO,@,ARI,L 13-16,,,,,,,,,,,0.0%,,,,,,,
61,2003,2003-11-02,9,27.296,SFO,,STL,W 30-10,,,,,,0,,,,,0.0%,,,,,,,
62,2003,2003-11-17,10,27.311,SFO,,PIT,W 30-14,,,,,,0,,,,,0.0%,,,,,,,
63,2003,2003-11-23,11,27.317,SFO,@,GNB,L 10-20,,,,,,,,,,,0.0%,,,,,,,
64,2003,2003-11-30,12,27.324,SFO,@,BAL,L 6-44,,,,,,0,,,,,0.0%,,,,,,,
65,2003,2003-12-07,13,27.331,SFO,,ARI,W 50-14,,,,,,,,,,,0.0%,,,,,,,
66,2003,2003-12-14,14,27.338,SFO,@,CIN,L 38-41,,,,,,0,,,,,0.0%,,,,,,,
67,2003,2003-12-21,15,27.345,SFO,@,PHI,W 31-28,,,,,,0,,,,,0.0%,,,,,,,
68,2003,2003-12-27,16,27.351,SFO,,SEA,L 17-24,,,,,,0,,,,,0.0%,,,,,,,
69,2004,2004-09-12,1,28.246,SFO,,ATL,L 19-21,,3,19,6.33,0,3,3,31,10.33,0,100.0%,10.33,0,0,,0,0,0
70,2004,2004-09-19,2,28.253,SFO,@,NOR,L 27-30,,5,28,5.60,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
71,2004,2004-09-26,3,28.260,SFO,@,SEA,L 0-34,,2,2,1.00,0,1,1,3,3.00,0,100.0%,3.00,1,8,8.00,0,0,0
72,2004,2004-10-03,4,28.267,SFO,,STL,L 14-24,,3,12,4.00,0,5,4,19,4.75,0,80.0%,3.80,0,0,,0,0,0
73,2004,2004-10-10,5,28.274,SFO,,ARI,W 31-28,,0,0,,0,1,1,8,8.00,0,100.0%,8.00,1,14,14.00,0,0,0
74,2004,2004-10-17,6,28.281,SFO,@,NYJ,L 14-22,,1,2,2.00,0,2,0,3,,0,0.0%,1.50,0,0,,0,0,0
75,2004,2004-10-31,7,28.295,SFO,@,CHI,L 13-23,,0,0,,0,3,2,7,3.50,0,66.7%,2.33,0,0,,0,0,0
76,2004,2004-11-07,8,28.302,SFO,,SEA,L 27-42,,0,0,,0,2,2,-3,-1.50,0,100.0%,-1.50,0,0,,0,0,0
77,2004,2004-11-14,9,28.309,SFO,,CAR,L 27-37,,2,8,4.00,0,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0
78,2004,2004-11-21,10,28.316,SFO,@,TAM,L 3-35,,0,0,,0,4,2,31,15.50,0,50.0%,7.75,0,0,,0,0,0
79,2004,2004-11-28,11,28.323,SFO,,MIA,L 17-24,,0,0,,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0
80,2004,2004-12-05,12,28.330,SFO,@,STL,L 6-16,,3,-8,-2.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0
81,2004,2004-12-12,13,28.337,SFO,@,ARI,W 31-28,,5,27,5.40,0,3,2,13,6.50,0,66.7%,4.33,0,0,,0,0,0
82,2004,2004-12-18,14,28.343,SFO,,WAS,L 16-26,,,,,,,,,,,0.0%,,,,,,,
