ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1980,1980-09-07,1,22.172,GNB,,CHI,W 12-6,,,
2,1980,1980-09-14,2,22.179,GNB,,DET,L 7-29,1,0,0
3,1980,1980-09-21,3,22.186,GNB,@,RAM,L 21-51,,,
4,1980,1980-09-28,4,22.193,GNB,,DAL,L 7-28,,,
5,1980,1980-10-05,5,22.200,GNB,,CIN,W 14-9,,,
6,1980,1980-10-12,6,22.207,GNB,@,TAM,T 14-14,,,
7,1980,1980-10-19,7,22.214,GNB,@,CLE,L 21-26,,,
8,1980,1980-10-26,8,22.221,GNB,,MIN,W 16-3,,,
9,1980,1980-11-02,9,22.228,GNB,@,PIT,L 20-22,,,
10,1980,1980-11-09,10,22.235,GNB,,SFO,W 23-16,,,
11,1980,1980-11-16,11,22.242,GNB,@,NYG,L 21-27,,,
12,1980,1980-11-23,12,22.249,GNB,@,MIN,W 25-13,,,
13,1980,1980-11-30,13,22.256,GNB,,TAM,L 17-20,,,
14,1980,1980-12-07,14,22.263,GNB,@,CHI,L 7-61,,,
15,1980,1980-12-14,15,22.270,GNB,,HOU,L 3-22,,,
16,1980,1980-12-21,16,22.277,GNB,@,DET,L 3-24,1,2,0
17,1982,1982-09-12,1,24.177,GNB,,RAM,W 35-23,,,
18,1982,1982-11-21,3,24.247,GNB,,MIN,W 26-7,,,
19,1982,1982-11-28,4,24.254,GNB,@,NYJ,L 13-15,,,
20,1982,1982-12-05,5,24.261,GNB,,BUF,W 33-21,,,
21,1982,1982-12-12,6,24.268,GNB,,DET,L 10-30,,,
22,1982,1982-12-19,7,24.275,GNB,@,BAL,T 20-20,,,
23,1982,1982-12-26,8,24.282,GNB,@,ATL,W 38-7,,,
24,1983,1983-10-02,5,25.197,GNB,,TAM,W 55-14,,,
25,1983,1983-10-09,6,25.204,GNB,@,DET,L 14-38,,,
26,1983,1983-10-17,7,25.212,GNB,,WAS,W 48-47,,,
27,1983,1983-10-23,8,25.218,GNB,,MIN,L 17-20,,,
28,1983,1983-10-30,9,25.225,GNB,@,CIN,L 14-34,,,
29,1983,1983-11-06,10,25.232,GNB,,CLE,W 35-21,,,
30,1983,1983-11-13,11,25.239,GNB,@,MIN,W 29-21,,,
31,1983,1983-11-20,12,25.246,GNB,,DET,L 20-23,,,
32,1983,1983-11-27,13,25.253,GNB,@,ATL,L 41-47,,,
33,1983,1983-12-04,14,25.260,GNB,,CHI,W 31-28,,,
34,1983,1983-12-12,15,25.268,GNB,@,TAM,W 12-9,,,
35,1983,1983-12-18,16,25.274,GNB,@,CHI,L 21-23,1,0,0
