ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1976,1976-11-07,9,23.105,DEN,,TAM,W 48-13,,,,,,,,,,,,,,,,
2,1976,1976-11-28,12,23.126,DEN,@,NWE,L 14-38,,4,6,66.67,80,1,0,149.3,0,0,13.33,16.67,0,0,,0
3,1976,1976-12-05,13,23.133,DEN,,KAN,W 17-16,*,11,27,40.74,176,2,2,57.0,0,0,6.52,4.67,2,-3,-1.50,0
4,1976,1976-12-12,14,23.140,DEN,@,CHI,W 28-14,*,1,3,33.33,9,0,1,2.8,0,0,3.00,-12.00,0,0,,0
5,1977,1977-09-25,2,24.062,DEN,,BUF,W 26-6,,1,2,50.00,35,0,0,95.8,0,0,17.50,17.50,0,0,,0
6,1977,1977-10-02,3,24.069,DEN,@,SEA,W 24-13,,,,,,,,,,,,,,,,
7,1977,1977-10-09,4,24.076,DEN,,KAN,W 23-7,,5,9,55.56,30,0,0,62.3,0,0,3.33,3.33,0,0,,0
8,1977,1977-10-23,6,24.090,DEN,@,CIN,W 24-13,,4,5,80.00,47,0,0,105.8,0,0,9.40,9.40,4,24,6.00,0
9,1977,1977-11-06,8,24.104,DEN,,PIT,W 21-7,,1,2,50.00,12,0,0,68.7,0,0,6.00,6.00,0,0,,0
10,1977,1977-12-04,12,24.132,DEN,@,HOU,W 24-14,,2,4,50.00,26,0,0,70.8,0,0,6.50,6.50,0,0,,0
11,1977,1977-12-11,13,24.139,DEN,,SDG,W 17-9,,6,10,60.00,49,0,3,32.9,0,0,4.90,-8.60,0,0,,0
12,1977,1977-12-18,14,24.146,DEN,@,DAL,L 6-14,,2,7,28.57,18,0,1,0.0,0,0,2.57,-3.86,0,0,,0
13,1978,1978-10-01,5,25.068,DEN,,SEA,W 28-7,,2,2,100.00,20,1,0,147.9,0,0,10.00,20.00,0,0,,0
14,1978,1978-10-08,6,25.075,DEN,@,SDG,L 0-23,,3,12,25.00,36,0,1,4.9,0,0,3.00,-0.75,0,0,,0
15,1978,1978-10-16,7,25.083,DEN,,CHI,W 16-7,*,7,11,63.64,74,0,0,83.1,0,0,6.73,6.73,1,0,0.00,0
16,1978,1978-11-05,10,25.103,DEN,,NYJ,L 28-31,*,4,12,33.33,55,1,3,37.2,0,0,4.58,-5.00,0,0,,0
17,1979,1979-10-14,7,26.081,DEN,@,KAN,W 24-10,,,,,,,,,,,,,,,,
18,1979,1979-10-22,8,26.089,DEN,@,PIT,L 7-42,,2,5,40.00,44,0,1,32.5,0,0,8.80,-0.20,0,0,,0
