ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
169,1970,1970-09-20,1,37.136,BAL,@,SDG,W 16-14,*,15,31,48.39,202,0,1,56.1,0,0,6.52,5.06,1,0,0.00,0,0,0,,0,0,0
170,1970,1970-09-28,2,37.144,BAL,,KAN,L 24-44,*,5,15,33.33,58,0,2,6.4,0,0,3.87,-2.13,0,0,,0,0,0,,0,0,0
171,1970,1970-10-04,3,37.150,BAL,@,BOS,W 14-6,,3,7,42.86,64,1,0,115.5,0,0,9.14,12.00,0,0,,0,0,0,,0,0,0
172,1970,1970-10-11,4,37.157,BAL,@,HOU,W 24-20,*,15,30,50.00,227,2,1,83.6,0,0,7.57,7.40,1,-3,-3.00,0,0,0,,0,0,0
173,1970,1970-10-18,5,37.164,BAL,@,NYJ,W 29-22,*,12,24,50.00,206,1,3,53.8,0,0,8.58,3.79,1,2,2.00,0,0,0,,0,0,0
174,1970,1970-10-25,6,37.171,BAL,,BOS,W 27-3,*,12,21,57.14,155,3,0,120.0,0,0,7.38,10.24,1,5,5.00,0,0,0,,0,0,0
175,1970,1970-11-01,7,37.178,BAL,,MIA,W 35-0,*,11,19,57.89,142,1,1,77.1,0,0,7.47,6.16,0,0,,0,0,0,,0,0,0
176,1970,1970-11-09,8,37.186,BAL,@,GNB,W 13-10,*,9,17,52.94,125,0,1,52.3,0,0,7.35,4.71,1,2,2.00,0,0,0,,0,0,0
177,1970,1970-11-15,9,37.192,BAL,,BUF,T 17-17,*,15,29,51.72,221,1,1,74.1,0,0,7.62,6.76,0,0,,0,0,0,,0,0,0
178,1970,1970-11-22,10,37.199,BAL,@,MIA,L 17-34,*,22,36,61.11,203,2,2,71.9,0,0,5.64,4.25,1,9,9.00,0,0,0,,0,0,0
179,1970,1970-11-29,11,37.206,BAL,,CHI,W 21-20,*,23,40,57.50,258,2,5,54.0,0,0,6.45,1.83,2,0,0.00,0,0,0,,0,0,0
180,1970,1970-12-06,12,37.213,BAL,,PHI,W 29-10,*,10,18,55.56,113,1,1,69.9,0,0,6.28,4.89,0,0,,0,0,0,,0,0,0
181,1970,1970-12-13,13,37.220,BAL,@,BUF,W 20-14,*,13,31,41.94,236,0,0,68.7,0,0,7.61,7.61,0,0,,0,0,0,,0,0,0
182,1970,1970-12-19,14,37.226,BAL,,NYJ,W 35-20,*,1,3,33.33,3,0,0,42.4,0,0,1.00,1.00,1,1,1.00,0,0,0,,0,0,0
183,1971,1971-09-19,1,38.135,BAL,,NYJ,W 22-0,,1,3,33.33,-9,0,0,42.4,0,0,-3.00,-3.00,1,0,0.00,0,0,0,,0,0,0
184,1971,1971-09-26,2,38.142,BAL,,CLE,L 13-14,,0,6,0.00,0,0,2,0.0,0,0,0.00,-15.00,0,0,,0,0,0,,0,0,0
185,1971,1971-10-03,3,38.149,BAL,@,NWE,W 23-3,,6,7,85.71,73,0,0,110.1,0,0,10.43,10.43,0,0,,0,0,0,,0,0,0
186,1971,1971-10-10,4,38.156,BAL,@,BUF,W 43-0,,3,9,33.33,60,0,1,18.1,0,0,6.67,1.67,0,0,,0,0,0,,0,0,0
187,1971,1971-10-17,5,38.163,BAL,@,NYG,W 31-7,,2,5,40.00,7,0,0,47.9,0,0,1.40,1.40,0,0,,0,0,0,,0,0,0
188,1971,1971-10-25,6,38.171,BAL,@,MIN,L 3-10,,3,5,60.00,25,0,0,72.9,0,0,5.00,5.00,0,0,,0,0,0,,0,0,0
189,1971,1971-10-31,7,38.177,BAL,,PIT,W 34-21,,7,15,46.67,32,0,1,25.7,0,0,2.13,-0.87,0,0,,0,0,0,,0,0,0
190,1971,1971-11-14,9,38.191,BAL,@,NYJ,W 14-13,,8,21,38.10,116,0,0,56.8,0,0,5.52,5.52,3,4,1.33,0,0,0,,0,0,0
191,1971,1971-11-21,10,38.198,BAL,@,MIA,L 14-17,*,9,17,52.94,78,0,2,25.7,0,0,4.59,-0.71,0,0,,0,0,0,,0,0,0
192,1971,1971-11-28,11,38.205,BAL,@,OAK,W 37-14,*,10,16,62.50,119,0,0,85.2,0,0,7.44,7.44,2,1,0.50,0,0,0,,0,0,0
193,1971,1971-12-05,12,38.212,BAL,,BUF,W 24-0,*,11,21,52.38,134,1,1,68.4,0,0,6.38,5.19,1,0,0.00,0,0,0,,0,0,0
194,1971,1971-12-11,13,38.218,BAL,,MIA,W 14-3,*,16,19,84.21,142,0,0,97.8,0,0,7.47,7.47,2,0,0.00,0,0,0,,0,0,0
195,1971,1971-12-19,14,38.226,BAL,,NWE,L 17-21,*,16,32,50.00,165,2,2,60.0,0,0,5.16,3.59,0,0,,0,0,0,,0,0,0
196,1972,1972-09-17,1,39.133,BAL,,STL,L 3-10,*,22,36,61.11,257,0,2,59.6,0,0,7.14,4.64,0,0,,0,0,0,,0,0,0
197,1972,1972-09-24,2,39.140,BAL,,NYJ,L 34-44,*,26,45,57.78,376,2,0,99.9,0,0,8.36,9.24,1,2,2.00,0,0,0,,0,0,0
198,1972,1972-10-01,3,39.147,BAL,@,BUF,W 17-0,*,12,28,42.86,184,1,2,47.3,0,0,6.57,4.07,0,0,,0,0,0,,0,0,0
199,1972,1972-10-08,4,39.154,BAL,,SDG,L 20-23,*,14,22,63.64,130,0,0,79.7,0,0,5.91,5.91,0,0,,0,0,0,,0,0,0
200,1972,1972-10-15,5,39.161,BAL,,DAL,L 0-21,*,11,22,50.00,97,0,1,43.2,0,0,4.41,2.36,2,13,6.50,0,0,0,,0,0,0
201,1972,1972-11-12,9,39.189,BAL,@,SFO,L 21-24,,0,0,,0,0,,,,,,,0,0,,0,0,0,,0,0,
202,1972,1972-12-03,12,39.210,BAL,,BUF,W 35-7,,2,2,100.00,64,1,0,158.3,0,0,32.00,42.00,0,0,,0,0,0,,0,0,0
203,1972,1972-12-16,14,39.223,BAL,@,MIA,L 0-16,,1,2,50.00,3,0,1,16.7,0,0,1.50,-21.00,0,0,,0,0,0,,0,0,0
204,1973,1973-09-16,1,40.132,SDG,@,WAS,L 0-38,*,6,17,35.29,55,0,3,5.4,0,0,3.24,-4.71,0,0,,0,0,0,,0,0,0
205,1973,1973-09-23,2,40.139,SDG,,BUF,W 34-7,*,10,18,55.56,175,2,0,125.9,0,0,9.72,11.94,0,0,,0,0,0,,0,0,0
206,1973,1973-09-30,3,40.146,SDG,,CIN,L 13-20,*,15,31,48.39,215,1,2,55.2,0,0,6.94,4.68,0,0,,0,0,0,,0,0,0
207,1973,1973-10-07,4,40.153,SDG,@,PIT,L 21-38,*,2,9,22.22,19,0,2,0.0,0,0,2.11,-7.89,0,0,,0,0,0,,0,0,0
208,1973,1973-11-04,8,40.181,SDG,,KAN,L 0-19,,1,1,100.00,7,0,0,95.8,0,0,7.00,7.00,0,0,,0,0,0,,0,0,0
