ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1977,1977-11-20,10,22.256,KAN,,DEN,L 7-14,1,51,51.00,0,0,0,,0
2,1977,1977-12-18,14,22.284,KAN,@,OAK,L 20-21,0,0,,0,1,15,15.00,0
