ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1967,1967-10-01,3,24.018,BAL,,SFO,W 41-7,1,19,19.00,0,0,0,1,0,0
2,1967,1967-11-19,10,24.067,BAL,,DET,W 41-7,0,0,,0,0,0,1,13,0
3,1968,1968-09-29,3,25.016,BAL,@,PIT,W 41-7,0,0,,0,1,6,1,60,1
4,1969,1969-11-16,9,26.064,BAL,@,SFO,L 17-20,0,0,,0,0,0,1,6,0
5,1970,1970-09-20,1,27.007,BAL,@,SDG,W 16-14,,,,,,,,,
6,1970,1970-09-28,2,27.015,BAL,,KAN,L 24-44,,,,,,,,,
7,1970,1970-10-04,3,27.021,BAL,@,BOS,W 14-6,,,,,,,,,
8,1970,1970-11-01,7,27.049,BAL,,MIA,W 35-0,,,,,,,,,
9,1970,1970-11-09,8,27.057,BAL,@,GNB,W 13-10,1,0,0.00,0,0,0,0,0,0
10,1970,1970-11-15,9,27.063,BAL,,BUF,T 17-17,,,,,,,,,
11,1970,1970-11-22,10,27.070,BAL,@,MIA,L 17-34,,,,,,,,,
12,1970,1970-11-29,11,27.077,BAL,,CHI,W 21-20,,,,,,,,,
13,1970,1970-12-06,12,27.084,BAL,,PHI,W 29-10,0,0,,0,0,0,1,47,0
14,1970,1970-12-13,13,27.091,BAL,@,BUF,W 20-14,0,0,,0,0,0,2,5,0
15,1970,1970-12-19,14,27.097,BAL,,NYJ,W 35-20,,,,,,,,,
16,1971,1971-09-19,1,28.006,BAL,,NYJ,W 22-0,,,,,,,,,
17,1971,1971-09-26,2,28.013,BAL,,CLE,L 13-14,0,0,,0,0,0,2,40,0
18,1971,1971-10-03,3,28.020,BAL,@,NWE,W 23-3,0,0,,0,0,0,1,0,0
19,1971,1971-10-10,4,28.027,BAL,@,BUF,W 43-0,0,0,,0,0,0,1,10,0
20,1971,1971-10-17,5,28.034,BAL,@,NYG,W 31-7,0,0,,0,0,0,1,4,0
21,1971,1971-10-25,6,28.042,BAL,@,MIN,L 3-10,,,,,,,,,
22,1971,1971-10-31,7,28.048,BAL,,PIT,W 34-21,,,,,,,,,
23,1971,1971-11-08,8,28.056,BAL,,RAM,W 24-17,,,,,,,,,
24,1971,1971-11-14,9,28.062,BAL,@,NYJ,W 14-13,1,8,8.00,0,0,0,2,20,0
25,1971,1971-11-21,10,28.069,BAL,@,MIA,L 14-17,,,,,,,,,
26,1971,1971-11-28,11,28.076,BAL,@,OAK,W 37-14,,,,,,,,,
27,1971,1971-12-05,12,28.083,BAL,,BUF,W 24-0,0,0,,0,0,0,1,21,0
28,1971,1971-12-11,13,28.089,BAL,,MIA,W 14-3,,,,,,,,,
29,1971,1971-12-19,14,28.097,BAL,,NWE,L 17-21,,,,,,,,,
30,1972,1972-09-17,1,29.004,BAL,,STL,L 3-10,,,,,,,,,
31,1972,1972-09-24,2,29.011,BAL,,NYJ,L 34-44,,,,,,,,,
32,1972,1972-10-01,3,29.018,BAL,@,BUF,W 17-0,0,0,,0,0,0,1,11,0
33,1972,1972-10-08,4,29.025,BAL,,SDG,L 20-23,0,0,,0,0,0,2,7,0
