ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
1,1976,1976-09-12,1,23.314,OAK,,PIT,W 31-28,4,4,100.0,1,2,50.0,0,7
2,1976,1976-09-20,2,23.322,OAK,@,KAN,W 24-21,3,3,100.0,1,1,100.0,0,6
3,1976,1976-09-26,3,23.328,OAK,@,HOU,W 14-13,2,2,100.0,,1,0.0,0,2
4,1976,1976-10-03,4,23.335,OAK,@,NWE,L 17-48,2,2,100.0,1,1,100.0,0,5
5,1976,1976-10-10,5,23.342,OAK,@,SDG,W 27-17,3,4,75.0,,1,0.0,0,3
6,1976,1976-10-17,6,23.349,OAK,@,DEN,W 17-10,2,2,100.0,1,2,50.0,0,5
7,1976,1976-10-24,7,23.356,OAK,,GNB,W 18-14,,2,0.0,,,,0,0
8,1977,1977-11-06,8,25.003,ATL,,SFO,L 3-10,,,,1,1,100.0,0,3
9,1977,1977-11-13,9,25.010,ATL,,DET,W 17-6,2,2,100.0,1,2,50.0,0,5
10,1977,1977-11-20,10,25.017,ATL,@,NOR,L 20-21,2,2,100.0,2,2,100.0,0,8
11,1977,1977-11-27,11,25.024,ATL,@,TAM,W 17-0,2,2,100.0,1,3,33.3,0,5
12,1977,1977-12-04,12,25.031,ATL,,NWE,L 10-16,1,1,100.0,1,1,100.0,0,4
13,1977,1977-12-11,13,25.038,ATL,@,RAM,L 7-23,1,1,100.0,,2,0.0,0,1
14,1977,1977-12-18,14,25.045,ATL,,NOR,W 35-7,5,5,100.0,,,,0,5
15,1978,1978-09-03,1,25.304,ATL,,HOU,W 20-14,2,2,100.0,2,3,66.7,0,8
16,1978,1978-09-10,2,25.311,ATL,@,RAM,L 0-10,,,,,,,,
17,1978,1978-09-17,3,25.318,ATL,,CLE,L 16-24,1,2,50.0,1,2,50.0,0,4
18,1978,1978-09-24,4,25.325,ATL,@,TAM,L 9-14,1,1,100.0,,1,0.0,0,1
19,1978,1978-10-01,5,25.332,ATL,,NYG,W 23-20,3,3,100.0,,2,0.0,0,3
20,1978,1978-10-08,6,25.339,ATL,@,PIT,L 7-31,1,1,100.0,,2,0.0,0,1
21,1979,1979-12-17,16,27.044,DEN,@,SDG,L 7-17,,,,,,,,
22,1980,1980-09-07,1,27.309,DEN,@,PHI,L 6-27,,,,2,2,100.0,0,6
23,1980,1980-09-14,2,27.316,DEN,,DAL,W 41-20,5,5,100.0,2,2,100.0,0,11
24,1980,1980-09-21,3,27.323,DEN,,SDG,L 13-30,1,1,100.0,2,2,100.0,0,7
25,1980,1980-09-29,4,27.331,DEN,@,NWE,L 14-23,2,2,100.0,,1,0.0,0,2
26,1980,1980-10-05,5,27.337,DEN,@,CLE,W 19-16,1,1,100.0,4,5,80.0,0,13
27,1980,1980-10-13,6,27.345,DEN,,WAS,W 20-17,2,2,100.0,2,2,100.0,0,8
28,1980,1980-10-19,7,27.351,DEN,,KAN,L 17-23,2,2,100.0,1,1,100.0,0,5
29,1980,1980-10-26,8,27.358,DEN,@,NYG,W 14-9,2,2,100.0,,1,0.0,0,2
30,1980,1980-11-02,9,27.365,DEN,,HOU,L 16-20,1,1,100.0,3,3,100.0,0,10
31,1980,1980-11-09,10,28.006,DEN,@,SDG,W 20-13,2,2,100.0,2,2,100.0,0,8
32,1980,1980-11-16,11,28.013,DEN,,NYJ,W 31-24,4,4,100.0,1,1,100.0,0,7
33,1980,1980-11-23,12,28.020,DEN,,SEA,W 36-20,4,4,100.0,2,2,100.0,0,10
34,1980,1980-12-01,13,28.028,DEN,@,OAK,L 3-9,,,,1,1,100.0,0,3
35,1980,1980-12-07,14,28.034,DEN,@,KAN,L 14-31,2,2,100.0,,2,0.0,0,2
36,1980,1980-12-14,15,28.041,DEN,,OAK,L 21-24,3,3,100.0,,2,0.0,0,3
37,1980,1980-12-21,16,28.048,DEN,@,SEA,W 25-17,1,2,50.0,4,5,80.0,0,13
38,1981,1981-09-06,1,28.307,DEN,,OAK,W 9-7,,,,1,6,16.7,0,3
39,1981,1981-09-13,2,28.314,DEN,@,SEA,L 10-13,1,1,100.0,1,1,100.0,0,4
40,1981,1981-09-20,3,28.321,DEN,,BAL,W 28-10,4,4,100.0,,1,0.0,0,4
41,1981,1981-09-27,4,28.328,DEN,,SDG,W 42-24,6,6,100.0,,1,0.0,0,6
42,1981,1981-10-04,5,28.335,DEN,@,OAK,W 17-0,2,2,100.0,1,1,100.0,0,5
43,1981,1981-10-11,6,28.342,DEN,,DET,W 27-21,3,3,100.0,2,2,100.0,0,9
44,1981,1981-10-18,7,28.349,DEN,@,KAN,L 14-28,2,2,100.0,,2,0.0,0,2
45,1981,1981-10-25,8,28.356,DEN,@,BUF,L 7-9,1,1,100.0,,1,0.0,0,1
46,1981,1981-11-02,9,28.364,DEN,,MIN,W 19-17,1,2,50.0,2,3,66.7,0,7
