ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2010,2010-10-17,6,24.074,HOU,,KAN,W 35-31,,,,,,,0.0%,,,,,,
2,2010,2010-11-07,8,24.095,HOU,,SDG,L 23-29,,,,,,,0.0%,,,,,,
3,2010,2010-11-14,9,24.102,HOU,@,JAX,L 24-31,,0,0,0,,0,0.0%,,0,0,0.0,0,0
4,2010,2010-11-21,10,24.109,HOU,@,NYJ,L 27-30,,,,,,,0.0%,,,,,,
5,2010,2010-11-28,11,24.116,HOU,,TEN,W 20-0,,0,0,0,,0,0.0%,,0,0,0.0,0,0
6,2010,2010-12-02,12,24.120,HOU,@,PHI,L 24-34,,,,,,,0.0%,,,,,,
7,2011,2011-09-11,1,25.038,HOU,,IND,W 34-7,,,,,,,0.0%,,,,,,
8,2011,2011-09-25,3,25.052,HOU,@,NOR,L 33-40,,,,,,,0.0%,,,,,,
9,2011,2011-10-02,4,25.059,HOU,,PIT,W 17-10,,,,,,,0.0%,,,,,,
10,2011,2011-10-09,5,25.066,HOU,,OAK,L 20-25,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
11,2011,2011-10-16,6,25.073,HOU,@,BAL,L 14-29,,,,,,,0.0%,,,,,,
12,2011,2011-10-23,7,25.080,HOU,@,TEN,W 41-7,,,,,,,0.0%,,,,,,
13,2011,2012-01-01,16,25.150,HOU,,TEN,L 22-23,,1,1,24,24.00,0,100.0%,24.00,0,0,0.0,0,0
14,2012,2012-09-09,1,26.036,HOU,,MIA,W 30-10,,,,,,,0.0%,,,,,,
15,2012,2012-09-16,2,26.043,HOU,@,JAX,W 27-7,,1,1,15,15.00,0,100.0%,15.00,0,0,0.0,0,0
16,2012,2012-09-23,3,26.050,HOU,@,DEN,W 31-25,*,4,2,39,19.50,0,50.0%,9.75,0,0,0.0,0,0
17,2012,2012-09-30,4,26.057,HOU,,TEN,W 38-14,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
18,2012,2012-10-08,5,26.065,HOU,@,NYJ,W 23-17,*,,,,,,0.0%,,,,,,
19,2012,2012-10-14,6,26.071,HOU,,GNB,L 24-42,*,5,3,25,8.33,0,60.0%,5.00,0,0,0.0,0,0
20,2012,2012-10-21,7,26.078,HOU,,BAL,W 43-13,*,2,2,32,16.00,0,100.0%,16.00,0,0,0.0,0,0
21,2012,2012-11-04,8,26.092,HOU,,BUF,W 21-9,,2,2,11,5.50,1,100.0%,5.50,1,6,0.0,0,0
22,2012,2012-11-11,9,26.099,HOU,@,CHI,W 13-6,*,4,3,15,5.00,0,75.0%,3.75,0,0,0.0,0,0
23,2012,2012-11-18,10,26.106,HOU,,JAX,W 43-37,,9,8,82,10.25,2,88.9%,9.11,2,12,0.0,0,0
24,2012,2012-11-22,11,26.110,HOU,@,DET,W 34-31,*,5,3,17,5.67,0,60.0%,3.40,0,0,0.0,0,0
25,2012,2012-12-02,12,26.120,HOU,@,TEN,W 24-10,,1,1,7,7.00,0,100.0%,7.00,0,0,0.0,0,0
26,2012,2012-12-16,14,26.134,HOU,,IND,W 29-17,*,2,0,0,,0,0.0%,0.00,0,0,0.0,0,0
27,2012,2012-12-23,15,26.141,HOU,,MIN,L 6-23,*,2,2,14,7.00,0,100.0%,7.00,0,0,0.0,0,0
28,2012,2012-12-30,16,26.148,HOU,@,IND,L 16-28,*,1,1,6,6.00,0,100.0%,6.00,0,0,0.0,0,0
29,2013,2013-09-09,1,27.036,HOU,@,SDG,W 31-28,*,5,4,27,6.75,1,80.0%,5.40,1,6,0.0,0,0
30,2013,2013-09-15,2,27.042,HOU,,TEN,W 30-24,*,5,3,30,10.00,1,60.0%,6.00,1,6,0.0,0,0
31,2013,2013-09-22,3,27.049,HOU,@,BAL,L 9-30,,,,,,,0.0%,,,,,,
32,2013,2013-09-29,4,27.056,HOU,,SEA,L 20-23,*,6,5,69,13.80,1,83.3%,11.50,1,6,0.0,0,0
33,2013,2013-10-06,5,27.063,HOU,@,SFO,L 3-34,,5,3,15,5.00,0,60.0%,3.00,0,0,0.0,0,0
34,2013,2013-10-13,6,27.070,HOU,,STL,L 13-38,*,4,2,25,12.50,0,50.0%,6.25,0,0,0.0,0,0
35,2013,2013-10-20,7,27.077,HOU,@,KAN,L 16-17,*,8,3,38,12.67,0,37.5%,4.75,0,0,0.0,0,0
36,2013,2013-11-03,8,27.091,HOU,,IND,L 24-27,*,6,4,46,11.50,0,66.7%,7.67,0,0,0.0,0,0
37,2013,2013-11-10,9,27.098,HOU,@,ARI,L 24-27,*,3,2,18,9.00,0,66.7%,6.00,0,0,0.0,0,0
38,2013,2013-11-17,10,27.105,HOU,,OAK,L 23-28,*,13,7,136,19.43,1,53.8%,10.46,1,6,0.0,0,0
39,2013,2013-11-24,11,27.112,HOU,,JAX,L 6-13,*,9,5,32,6.40,0,55.6%,3.56,0,0,0.0,0,0
40,2013,2013-12-01,12,27.119,HOU,,NWE,L 31-34,*,11,3,36,12.00,0,27.3%,3.27,0,0,0.0,0,0
41,2013,2013-12-05,13,27.123,HOU,@,JAX,L 20-27,*,14,8,73,9.13,1,57.1%,5.21,1,6,0.0,0,0
42,2014,2014-09-14,2,28.041,HOU,@,OAK,W 30-14,*,1,1,26,26.00,0,100.0%,26.00,0,0,0.0,0,0
43,2014,2014-09-21,3,28.048,HOU,@,NYG,L 17-30,,6,5,41,8.20,0,83.3%,6.83,0,0,0.0,0,0
44,2014,2014-09-28,4,28.055,HOU,,BUF,W 23-17,,5,3,28,9.33,0,60.0%,5.60,0,0,0.0,1,0
45,2014,2014-10-05,5,28.062,HOU,@,DAL,L 17-20,*,1,1,3,3.00,0,100.0%,3.00,0,0,0.0,0,0
46,2014,2014-10-09,6,28.066,HOU,,IND,L 28-33,*,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
47,2014,2014-10-20,7,28.077,HOU,@,PIT,L 23-30,*,3,2,24,12.00,0,66.7%,8.00,0,0,0.0,0,0
48,2014,2014-10-26,8,28.083,HOU,@,TEN,W 30-16,*,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
49,2014,2014-11-02,9,28.090,HOU,,PHI,L 21-31,*,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
50,2014,2014-11-16,10,28.104,HOU,@,CLE,W 23-7,*,2,2,34,17.00,1,100.0%,17.00,1,6,0.0,0,0
51,2014,2014-11-23,11,28.111,HOU,,CIN,L 13-22,*,7,4,41,10.25,0,57.1%,5.86,0,0,0.0,0,0
52,2014,2014-11-30,12,28.118,HOU,,TEN,W 45-21,*,,,,,,0.0%,,,,,,
53,2015,2015-09-13,1,29.040,HOU,,KAN,L 20-27,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
54,2015,2015-09-20,2,29.047,HOU,@,CAR,L 17-24,*,5,1,7,7.00,1,20.0%,1.40,1,6,0.0,0,0
