ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1995,1995-12-24,16,23.231,BUF,,HOU,L 17-28,,,,,
2,1997,1997-08-31,1,25.116,BUF,,MIN,L 13-34,,,,,
3,1997,1997-09-07,2,25.123,BUF,@,NYJ,W 28-22,,,,,
4,1997,1997-09-14,3,25.130,BUF,@,KAN,L 16-22,,,,,
5,1997,1997-09-21,4,25.137,BUF,,IND,W 37-35,,,,,
6,1997,1997-10-05,5,25.151,BUF,,DET,W 22-13,,,,,
7,1997,1997-10-20,7,25.166,BUF,@,IND,W 9-6,,,,,
8,1997,1997-11-02,9,25.179,BUF,,MIA,W 9-6,,,,,
9,1997,1997-11-09,10,25.186,BUF,,NWE,L 10-31,,0.5,0,0,0
10,1997,1997-11-17,11,25.194,BUF,@,MIA,L 13-30,,,,,
11,1997,1997-11-23,12,25.200,BUF,@,TEN,L 14-31,,,,,
12,1997,1997-11-30,13,25.207,BUF,,NYJ,W 20-10,,,,,
13,1997,1997-12-07,14,25.214,BUF,@,CHI,L 3-20,,,,,
14,1997,1997-12-14,15,25.221,BUF,,JAX,L 14-20,,,,,
15,1997,1997-12-20,16,25.227,BUF,@,GNB,L 21-31,,1.0,0,0,0
16,1998,1998-09-06,1,26.122,BUF,@,SDG,L 14-16,,,,,
17,1998,1998-09-13,2,26.129,BUF,@,MIA,L 7-13,,,,,
18,1998,1998-09-20,3,26.136,BUF,,STL,L 33-34,,,,,
19,1998,1998-10-04,4,26.150,BUF,,SFO,W 26-21,,,,,
20,1998,1998-10-11,5,26.157,BUF,@,IND,W 31-24,,,,,
21,1998,1998-10-18,6,26.164,BUF,,JAX,W 17-16,,,,,
22,1998,1998-10-25,7,26.171,BUF,@,CAR,W 30-14,,,,,
23,1998,1998-11-01,8,26.178,BUF,,MIA,W 30-24,,,,,
24,1998,1998-11-08,9,26.185,BUF,@,NYJ,L 12-34,,,,,
25,1998,1998-11-15,10,26.192,BUF,,NWE,W 13-10,,,,,
26,1998,1998-12-13,14,26.220,BUF,,OAK,W 44-21,,,,,
27,1998,1998-12-19,15,26.226,BUF,,NYJ,L 10-17,,,,,
28,1998,1998-12-27,16,26.234,BUF,@,NOR,W 45-33,,,,,
29,1999,1999-09-12,1,27.128,BUF,@,IND,L 14-31,*,,,,
30,1999,1999-09-19,2,27.135,BUF,,NYJ,W 17-3,*,,,,
31,1999,1999-09-26,3,27.142,BUF,,PHI,W 26-0,*,,,,
32,1999,1999-10-04,4,27.150,BUF,@,MIA,W 23-18,*,1.0,1,35,0
33,1999,1999-10-10,5,27.156,BUF,,PIT,W 24-21,*,,,,
34,1999,1999-10-17,6,27.163,BUF,,OAK,L 14-20,*,,,,
35,1999,1999-10-31,8,27.177,BUF,@,BAL,W 13-10,*,,,,
36,1999,1999-11-14,10,27.191,BUF,,MIA,W 23-3,*,,,,
37,1999,1999-11-21,11,27.198,BUF,@,NYJ,L 7-17,*,,,,
38,1999,1999-11-28,12,27.205,BUF,,NWE,W 17-7,*,,,,
39,1999,1999-12-12,13,27.219,BUF,,NYG,L 17-19,*,,,,
40,1999,1999-12-19,14,27.226,BUF,@,ARI,W 31-21,*,,,,
41,1999,1999-12-26,15,27.233,BUF,@,NWE,W 13-10,*,,,,
42,1999,2000-01-02,16,27.240,BUF,,IND,W 31-6,*,,,,
43,2000,2000-09-03,1,28.119,BUF,,TEN,W 16-13,*,,,,
44,2000,2000-09-10,2,28.126,BUF,,GNB,W 27-18,,,,,
45,2000,2000-09-17,3,28.133,BUF,@,NYJ,L 14-27,,,,,
46,2000,2000-10-01,4,28.147,BUF,,IND,L 16-18,*,,,,
47,2000,2000-10-08,5,28.154,BUF,@,MIA,L 13-22,,,,,
48,2000,2000-10-15,6,28.161,BUF,,SDG,W 27-24,,,,,
49,2000,2000-10-22,7,28.168,BUF,@,MIN,L 27-31,,,,,
50,2000,2000-10-29,8,28.175,BUF,,NYJ,W 23-20,*,,,,
51,2000,2000-11-05,9,28.182,BUF,@,NWE,W 16-13,*,0.0,1,0,0
52,2000,2000-11-12,10,28.189,BUF,,CHI,W 20-3,,,,,
53,2000,2000-11-19,11,28.196,BUF,@,KAN,W 21-17,*,,,,
54,2000,2000-11-26,12,28.203,BUF,@,TAM,L 17-31,*,,,,
55,2000,2000-12-03,13,28.210,BUF,,MIA,L 6-33,,,,,
56,2000,2000-12-11,14,28.218,BUF,@,IND,L 20-44,*,,,,
57,2000,2000-12-17,15,28.224,BUF,,NWE,L 10-13,*,,,,
58,2000,2000-12-23,16,28.230,BUF,@,SEA,W 42-23,,,,,
59,2001,2001-09-09,1,29.125,SDG,,WAS,W 30-3,,,,,
60,2001,2001-09-23,2,29.139,SDG,@,DAL,W 32-21,,,,,
61,2001,2001-09-30,3,29.146,SDG,,CIN,W 28-14,,,,,
62,2001,2001-10-07,4,29.153,SDG,@,CLE,L 16-20,,,,,
63,2001,2001-10-14,5,29.160,SDG,@,NWE,L 26-29,,,,,
64,2001,2001-10-21,6,29.167,SDG,,DEN,W 27-10,,,,,
65,2001,2001-10-28,7,29.174,SDG,,BUF,W 27-24,,,,,
66,2001,2001-11-04,8,29.181,SDG,,KAN,L 20-25,,,,,
