ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1980,1980-09-07,1,21.263,KAN,,OAK,L 14-27,,,,,,,,
2,1980,1980-09-14,2,21.270,KAN,,SEA,L 16-17,,,,,,,,
3,1980,1980-09-21,3,21.277,KAN,@,CLE,L 13-20,,,,,,,,
4,1980,1980-09-28,4,21.284,KAN,,SDG,L 7-24,,,,,,,,
5,1980,1980-10-05,5,21.291,KAN,@,OAK,W 31-17,,,,,,,,
6,1980,1980-10-12,6,21.298,KAN,,HOU,W 21-20,,,,,,,,
7,1980,1980-10-19,7,21.305,KAN,@,DEN,W 23-17,,,,,,,,
8,1980,1980-10-26,8,21.312,KAN,,DET,W 20-17,,,,,,,,
9,1980,1980-11-02,9,21.319,KAN,,BAL,L 24-31,,,,,,,,
10,1980,1980-11-09,10,21.326,KAN,@,SEA,W 31-30,,,,,,,,
11,1980,1980-11-16,11,21.333,KAN,@,SDG,L 7-20,,,,,,,,
12,1980,1980-11-23,12,21.340,KAN,@,STL,W 21-13,,,,,,,,
13,1980,1980-11-30,13,21.347,KAN,,CIN,L 6-20,,,,,,,,
14,1980,1980-12-07,14,21.354,KAN,,DEN,W 31-14,,,,,,,,
15,1980,1980-12-14,15,21.361,KAN,@,PIT,L 16-21,0,0,,0,0.0,1,0,0
16,1980,1980-12-21,16,22.002,KAN,@,BAL,W 38-28,,,,,,,,
17,1981,1981-10-25,8,22.310,KAN,@,OAK,W 28-17,,,,,,,,
18,1981,1981-11-01,9,22.317,KAN,@,SDG,L 20-22,,,,,,,,
19,1981,1981-11-08,10,22.324,KAN,,CHI,L 13-16,,,,,,,,
20,1981,1981-11-15,11,22.331,KAN,,HOU,W 23-10,,,,,,,,
21,1981,1981-11-22,12,22.338,KAN,,SEA,W 40-13,,,,,,,,
22,1981,1981-11-26,13,22.342,KAN,@,DET,L 10-27,,,,,,,,
23,1981,1981-12-06,14,22.352,KAN,@,DEN,L 13-16,,,,,,,,
24,1981,1981-12-13,15,22.359,KAN,,MIA,L 7-17,,,,,,,,
25,1981,1981-12-20,16,23.001,KAN,@,MIN,W 10-6,,,,,,,,
26,1982,1982-11-28,4,23.344,KAN,@,RAM,L 14-20,0,0,,0,,,,
27,1982,1982-12-05,5,23.351,KAN,@,PIT,L 14-35,0,0,,0,1.0,0,0,0
28,1982,1982-12-12,6,23.358,KAN,,RAI,L 16-21,0,0,,0,,,,
29,1982,1982-12-19,7,24.000,KAN,@,DEN,W 37-16,0,0,,0,,,,
30,1982,1982-12-26,8,24.007,KAN,,SFO,L 13-26,1,8,8.00,0,0.0,0,0,0
31,1982,1983-01-02,9,24.014,KAN,,NYJ,W 37-13,0,0,,0,,,,
32,1983,1983-09-04,1,24.259,KAN,,SEA,W 17-13,,,,,,,,
33,1983,1983-09-12,2,24.267,KAN,,SDG,L 14-17,,,,,,,,
34,1983,1983-09-18,3,24.273,KAN,@,WAS,L 12-27,,,,,,,,
35,1983,1983-09-25,4,24.280,KAN,@,MIA,L 6-14,0,0,,0,1.0,0,0,0
36,1983,1983-10-02,5,24.287,KAN,,STL,W 38-14,0,0,,0,1.0,0,0,0
37,1983,1983-10-09,6,24.294,KAN,@,RAI,L 20-21,,,,,,,,
38,1983,1983-10-16,7,24.301,KAN,,NYG,W 38-17,0,0,,0,1.0,0,0,0
39,1983,1983-10-23,8,24.308,KAN,@,HOU,W 13-10,,,,,,,,
40,1983,1983-10-30,9,24.315,KAN,@,DEN,L 24-27,0,0,,0,1.0,0,0,0
41,1983,1983-11-06,10,24.322,KAN,,RAI,L 20-28,,,,,,,,
42,1983,1983-11-13,11,24.329,KAN,,CIN,W 20-15,,,,,,,,
43,1983,1983-11-20,12,24.336,KAN,@,DAL,L 21-41,,,,,,,,
44,1983,1983-11-27,13,24.343,KAN,@,SEA,L 48-51,0,0,,0,1.0,0,0,0
45,1983,1983-12-04,14,24.350,KAN,,BUF,L 9-14,,,,,,,,
46,1983,1983-12-11,15,24.357,KAN,@,SDG,L 38-41,,,,,,,,
47,1983,1983-12-18,16,24.364,KAN,,DEN,W 48-17,,,,,,,,
48,1984,1984-09-03,1,25.259,SEA,,CLE,W 33-0,,,,,,,,
49,1984,1984-09-09,2,25.265,SEA,,SDG,W 31-17,,,,,,,,
50,1984,1984-09-16,3,25.272,SEA,@,NWE,L 23-38,,,,,,,,
51,1984,1984-09-23,4,25.279,SEA,,CHI,W 38-9,,,,,,,,
52,1984,1984-10-07,6,25.293,SEA,@,RAI,L 14-28,,,,,,,,
53,1984,1984-10-14,7,25.300,SEA,,BUF,W 31-28,,,,,,,,
54,1984,1984-10-21,8,25.307,SEA,@,GNB,W 30-24,,,,,,,,
55,1984,1984-10-29,9,25.315,SEA,@,SDG,W 24-0,,,,,,,,
56,1984,1984-11-04,10,25.321,SEA,,KAN,W 45-0,,,,,,,,
57,1984,1984-11-12,11,25.329,SEA,,RAI,W 17-14,,,,,,,,
58,1984,1984-11-18,12,25.335,SEA,@,CIN,W 26-6,,,,,,,,
59,1984,1984-11-25,13,25.342,SEA,@,DEN,W 27-24,,,,,,,,
60,1984,1984-12-02,14,25.349,SEA,,DET,W 38-17,0,0,,0,1.0,0,0,0
61,1984,1984-12-09,15,25.356,SEA,@,KAN,L 7-34,,,,,,,,
62,1984,1984-12-15,16,25.362,SEA,,DEN,L 14-31,,,,,,,,
63,1987,1987-10-11,4,28.296,NWE,,BUF,W 14-7,0,0,,0,1.0,0,0,0
64,1987,1987-10-18,5,28.303,NWE,@,HOU,W 21-7,,,,,,,,
