ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1987,1987-09-13,1,24.101,HOU,,RAM,W 20-16,0,0,,0,0,0,,0,0,0,,0
2,1987,1987-11-15,9,24.164,HOU,@,PIT,W 23-3,3,5,1.67,0,2,10,5.00,0,0,0,,0
3,1987,1987-11-22,10,24.171,HOU,,CLE,L 7-40,0,0,,0,0,0,,0,0,0,,0
4,1987,1987-11-29,11,24.178,HOU,@,IND,L 27-51,0,0,,0,0,0,,0,0,0,,0
5,1987,1987-12-06,12,24.185,HOU,,SDG,W 33-18,2,5,2.50,0,0,0,,0,0,0,,0
6,1987,1987-12-13,13,24.192,HOU,@,NOR,L 10-24,0,0,,0,0,0,,0,0,0,,0
7,1987,1987-12-27,15,24.206,HOU,,CIN,W 21-17,0,0,,0,0,0,,0,1,13,13.00,0
