ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1950,1950-11-05,7,27.192,NYG,,WAS,W 24-21,2,18,9.00,0
2,1950,1950-12-03,11,27.220,NYG,,NYY,W 51-7,2,54,27.00,1
3,1951,1951-10-07,2,28.163,NYG,@,WAS,W 35-14,1,12,12.00,1
4,1951,1951-11-11,7,28.198,NYG,,WAS,W 28-14,1,20,20.00,1
5,1951,1951-11-18,8,28.205,NYG,,CLE,L 0-10,1,8,8.00,0
6,1951,1951-12-09,11,28.226,NYG,@,PHI,W 23-7,1,39,39.00,1
7,1951,1951-12-16,12,28.233,NYG,@,NYY,W 27-17,1,4,4.00,1
8,1952,1952-10-19,4,29.175,NYG,,CRD,L 23-24,0,0,,0
