ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1971,1971-09-20,1,22.070,DET,,MIN,L 13-16,,,,,,,
2,1971,1971-09-26,2,22.076,DET,@,NWE,W 34-7,,,,,,,
3,1971,1971-10-03,3,22.083,DET,,ATL,W 41-38,,,,,,,
4,1971,1971-10-10,4,22.090,DET,,GNB,W 31-28,,,,,,,
5,1971,1971-10-17,5,22.097,DET,@,HOU,W 31-7,,,,,,,
6,1971,1971-10-24,6,22.104,DET,,CHI,L 23-28,,,,,,,
7,1971,1971-11-01,7,22.112,DET,@,GNB,T 14-14,,,,,,,
8,1971,1971-11-07,8,22.118,DET,@,DEN,W 24-20,,,,,,,
9,1971,1971-11-14,9,22.125,DET,,RAM,L 13-21,,,,,,,
10,1971,1971-11-21,10,22.132,DET,@,CHI,W 28-3,,,,,,,
11,1971,1971-11-25,11,22.136,DET,,KAN,W 32-21,,,,,,,
12,1971,1971-12-05,12,22.146,DET,,PHI,L 20-23,,,,,,,
13,1971,1971-12-11,13,22.152,DET,@,MIN,L 10-29,,,,,,,
14,1971,1971-12-19,14,22.160,DET,@,SFO,L 27-31,,,,,,,
15,1972,1972-09-17,1,23.067,DET,,NYG,W 30-16,,,,,,,
16,1972,1972-09-24,2,23.074,DET,,MIN,L 10-34,,,,,,,
17,1972,1972-10-01,3,23.081,DET,@,CHI,W 38-24,,,,,,,
18,1972,1972-10-08,4,23.088,DET,@,ATL,W 26-23,,,,,,,
19,1972,1972-10-16,5,23.096,DET,,GNB,L 23-24,,,,,,,
20,1972,1972-10-22,6,23.102,DET,,SDG,W 34-20,,,,,,,
21,1972,1972-10-30,7,23.110,DET,@,DAL,L 24-28,,,,,,,
22,1972,1972-11-05,8,23.116,DET,,CHI,W 14-0,,,,,,,
23,1972,1972-11-12,9,23.123,DET,@,MIN,L 14-16,,,,,,,
24,1972,1972-11-19,10,23.130,DET,,NOR,W 27-14,,,,,,,
25,1972,1972-11-23,11,23.134,DET,,NYJ,W 37-20,0,0,,0,1,0,0
26,1972,1972-12-03,12,23.144,DET,@,GNB,L 7-33,,,,,,,
27,1972,1972-12-10,13,23.151,DET,@,BUF,T 21-21,,,,,,,
28,1972,1972-12-17,14,23.158,DET,@,RAM,W 34-17,,,,,,,
29,1973,1973-09-16,1,24.066,DET,@,PIT,L 10-24,,,,,,,
30,1973,1973-09-23,2,24.073,DET,@,GNB,T 13-13,1,0,0.00,0,0,0,0
31,1973,1973-10-01,3,24.081,DET,,ATL,W 31-6,,,,,,,
32,1973,1973-10-07,4,24.087,DET,,MIN,L 9-23,,,,,,,
33,1973,1973-10-14,5,24.094,DET,@,NOR,L 13-20,,,,,,,
34,1973,1973-10-28,7,24.108,DET,,GNB,W 34-0,,,,,,,
35,1973,1973-11-04,8,24.115,DET,,SFO,W 30-20,0,0,,0,2,32,0
36,1973,1973-11-11,9,24.122,DET,@,MIN,L 7-28,,,,,,,
37,1973,1973-11-18,10,24.129,DET,@,CHI,W 30-7,,,,,,,
38,1973,1973-11-22,11,24.133,DET,,WAS,L 0-20,,,,,,,
39,1973,1973-12-02,12,24.143,DET,@,STL,W 20-16,,,,,,,
40,1973,1973-12-09,13,24.150,DET,,CHI,W 40-7,,,,,,,
41,1973,1973-12-15,14,24.156,DET,@,MIA,L 7-34,,,,,,,
42,1974,1974-09-15,1,25.065,DET,@,CHI,L 9-17,,,,,,,
43,1974,1974-09-22,2,25.072,DET,,MIN,L 6-7,,,,,,,
44,1974,1974-09-29,3,25.079,DET,@,GNB,L 19-21,0,0,,0,1,0,0
45,1974,1974-10-06,4,25.086,DET,@,RAM,L 13-16,,,,,,,
46,1974,1974-10-14,5,25.094,DET,,SFO,W 17-13,0,0,,0,1,1,0
47,1974,1974-10-20,6,25.100,DET,@,MIN,W 20-16,,,,,,,
48,1974,1974-10-27,7,25.107,DET,,GNB,W 19-17,,,,,,,
49,1974,1974-11-03,8,25.114,DET,,NOR,W 19-14,,,,,,,
50,1974,1974-11-10,9,25.121,DET,@,OAK,L 13-35,,,,,,,
51,1974,1974-11-17,10,25.128,DET,,NYG,W 20-19,,,,,,,
52,1974,1974-11-24,11,25.135,DET,,CHI,W 34-17,,,,,,,
53,1974,1974-11-28,12,25.139,DET,,DEN,L 27-31,,,,,,,
54,1974,1974-12-08,13,25.149,DET,@,CIN,W 23-19,0,0,,0,1,3,0
55,1974,1974-12-15,14,25.156,DET,@,PHI,L 17-28,,,,,,,
56,1975,1975-09-21,1,26.071,DET,@,GNB,W 30-16,,,,,,,
57,1975,1975-09-28,2,26.078,DET,@,ATL,W 17-14,,,,,,,
58,1975,1975-10-06,3,26.086,DET,,DAL,L 10-36,,,,,,,
59,1975,1975-10-12,4,26.092,DET,,CHI,W 27-7,0,0,,0,1,31,0
60,1975,1975-10-19,5,26.099,DET,@,MIN,L 19-25,,,,,,,
61,1975,1975-10-26,6,26.106,DET,@,HOU,L 8-24,,,,,,,
62,1975,1975-11-02,7,26.113,DET,@,SFO,W 28-17,,,,,,,
63,1975,1975-11-23,10,26.134,DET,@,KAN,L 21-24,,,,,,,
64,1975,1975-11-27,11,26.138,DET,,RAM,L 0-20,,,,,,,
65,1975,1975-12-07,12,26.148,DET,@,CHI,L 21-25,,,,,,,
66,1975,1975-12-14,13,26.155,DET,,MIN,W 17-10,,,,,,,
67,1975,1975-12-21,14,26.162,DET,,STL,L 13-24,,,,,,,
68,1976,1976-09-12,1,27.062,DET,@,CHI,L 3-10,,,,,,,
69,1976,1976-09-19,2,27.069,DET,,ATL,W 24-10,,,,,,,
70,1976,1976-09-26,3,27.076,DET,,MIN,L 9-10,,,,,,,
71,1976,1976-10-03,4,27.083,DET,@,GNB,L 14-24,,,,,,,
72,1976,1976-10-10,5,27.090,DET,,NWE,W 30-10,,,,,,,
73,1976,1976-10-17,6,27.097,DET,@,WAS,L 7-20,,,,,,,
74,1976,1976-10-24,7,27.104,DET,@,SEA,W 41-14,0,0,,0,1,5,0
75,1976,1976-10-31,8,27.111,DET,,GNB,W 27-6,,,,,,,
76,1976,1976-11-07,9,27.118,DET,@,MIN,L 23-31,,,,,,,
77,1976,1976-11-14,10,27.125,DET,@,NOR,L 16-17,,,,,,,
78,1976,1976-11-21,11,27.132,DET,,CHI,W 14-10,,,,,,,
79,1976,1976-11-25,12,27.136,DET,,BUF,W 27-14,,,,,,,
80,1976,1976-12-05,13,27.146,DET,@,NYG,L 10-24,,,,,,,
81,1976,1976-12-11,14,27.152,DET,,RAM,L 17-20,0,0,,0,1,19,0
82,1977,1977-09-18,1,28.068,DET,@,CHI,L 20-30,,,,,,,
83,1977,1977-09-25,2,28.075,DET,,NOR,W 23-19,,,,,,,
84,1977,1977-10-02,3,28.082,DET,,PHI,W 17-13,,,,,,,
85,1977,1977-10-09,4,28.089,DET,@,MIN,L 7-14,,,,,,,
86,1977,1977-10-16,5,28.096,DET,,GNB,W 10-6,0,0,,0,1,0,0
