ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
33,1985,1985-09-08,1,25.247,PHI,@,NYG,L 0-21,0,0,,0,0,0,,0,,,,
34,1985,1985-09-15,2,25.254,PHI,,RAM,L 6-17,0,0,,0,0,0,,0,,,,
35,1985,1985-09-22,3,25.261,PHI,@,WAS,W 19-6,0,0,,0,0,0,,0,,,,
36,1985,1985-09-29,4,25.268,PHI,,NYG,L 10-16,0,0,,0,0,0,,0,,,,
37,1985,1985-10-06,5,25.275,PHI,@,NOR,L 21-23,0,0,,0,1,4,4.00,0,0,0,,0
38,1985,1985-10-13,6,25.282,PHI,,STL,W 30-7,0,0,,0,0,0,,0,,,,
39,1985,1985-10-20,7,25.289,PHI,,DAL,W 16-14,0,0,,0,0,0,,0,,,,
40,1985,1985-10-27,8,25.296,PHI,,BUF,W 21-17,0,0,,0,0,0,,0,,,,
41,1985,1985-11-03,9,25.303,PHI,@,SFO,L 13-24,0,0,,0,0,0,,0,,,,
42,1985,1985-11-10,10,25.310,PHI,,ATL,W 23-17,0,0,,0,0,0,,0,,,,
43,1985,1985-11-17,11,25.317,PHI,@,STL,W 24-14,1,0,0.00,0,0,0,,0,0,0,,0
44,1985,1985-11-24,12,25.324,PHI,@,DAL,L 17-34,0,0,,0,0,0,,0,,,,
45,1985,1985-12-08,14,25.338,PHI,,WAS,L 12-17,0,0,,0,0,0,,0,,,,
46,1985,1985-12-15,15,25.345,PHI,@,SDG,L 14-20,3,13,4.33,0,3,21,7.00,0,0,0,,0
47,1985,1985-12-22,16,25.352,PHI,@,MIN,W 37-35,0,0,,0,0,0,,0,,,,
48,1986,1986-10-26,8,26.295,CLE,@,MIN,W 23-20,0,0,,0,,,,,,,,
49,1986,1986-11-02,9,26.302,CLE,@,IND,W 24-9,0,0,,0,,,,,,,,
50,1986,1986-11-10,10,26.310,CLE,,MIA,W 26-16,1,3,3.00,0,0,0,,0,0,0,,0
51,1986,1986-11-16,11,26.316,CLE,@,RAI,L 14-27,0,0,,0,,,,,,,,
52,1986,1986-11-23,12,26.323,CLE,,PIT,W 37-31,0,0,,0,,,,,,,,
53,1986,1986-11-30,13,26.330,CLE,,HOU,W 13-10,0,0,,0,,,,,,,,
54,1986,1986-12-07,14,26.337,CLE,@,BUF,W 21-17,1,2,2.00,0,0,0,,0,0,0,,0
55,1986,1986-12-14,15,26.344,CLE,@,CIN,W 34-3,0,0,,0,,,,,,,,
56,1986,1986-12-21,16,26.351,CLE,,SDG,W 47-17,10,38,3.80,0,0,0,,0,0,0,,0
57,1987,1987-10-04,3,27.273,CLE,@,NWE,W 20-10,14,52,3.71,0,3,23,7.67,0,0,0,,0
58,1987,1987-10-11,4,27.280,CLE,,HOU,L 10-15,10,27,2.70,0,3,10,3.33,0,0,0,,0
59,1987,1987-10-18,5,27.287,CLE,@,CIN,W 34-0,10,16,1.60,0,2,8,4.00,0,0,0,,0
60,1987,1987-10-26,6,27.295,CLE,,RAM,W 30-17,0,0,,0,0,0,,0,,,,
61,1987,1987-11-15,9,27.315,ATL,,CIN,L 10-16,,,,,,,,,0,0,,0
62,1987,1987-11-22,10,27.322,ATL,@,MIN,L 13-24,,,,,,,,,0,0,,0
63,1987,1987-11-29,11,27.329,ATL,,STL,L 21-34,0,0,,0,0,0,,0,1,18,18.00,0
64,1987,1987-12-06,12,27.336,ATL,@,DAL,W 21-10,,,,,,,,,0,0,,0
65,1987,1987-12-13,13,27.343,ATL,@,RAM,L 0-33,0,0,,0,0,0,,0,1,15,15.00,0
66,1987,1987-12-20,14,27.350,ATL,@,SFO,L 7-35,,,,,,,,,0,0,,0
67,1987,1987-12-27,15,27.357,ATL,,DET,L 13-30,,,,,,,,,0,0,,0
