ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1978,1978-09-03,1,22.119,ATL,,HOU,W 20-14,1,5,5.00,0,0,0,,0,0,0,,0,0,0
2,1978,1978-09-10,2,22.126,ATL,@,RAM,L 0-10,3,9,3.00,0,1,4,4.00,0,0,0,,0,0,0
3,1978,1978-09-17,3,22.133,ATL,,CLE,L 16-24,5,19,3.80,1,0,0,,0,1,23,23.00,0,1,6
4,1978,1978-09-24,4,22.140,ATL,@,TAM,L 9-14,0,0,,0,0,0,,0,1,19,19.00,0,0,0
5,1978,1978-10-15,7,22.161,ATL,,DET,W 14-0,,,,,,,,,,,,,,
6,1978,1978-10-22,8,22.168,ATL,@,SFO,W 20-17,2,5,2.50,0,0,0,,0,0,0,,0,0,0
7,1978,1978-10-30,9,22.176,ATL,,RAM,W 15-7,,,,,,,,,,,,,,
8,1978,1978-11-05,10,22.182,ATL,,SFO,W 21-10,3,6,2.00,0,0,0,,0,0,0,,0,0,0
9,1978,1978-11-12,11,22.189,ATL,@,NOR,W 20-17,0,0,,0,2,28,14.00,0,0,0,,0,0,0
10,1978,1978-11-19,12,22.196,ATL,@,CHI,L 7-13,4,24,6.00,0,0,0,,0,0,0,,0,0,0
11,1978,1978-11-26,13,22.203,ATL,,NOR,W 20-17,0,0,,0,0,0,,0,1,8,8.00,0,0,0
12,1978,1978-12-03,14,22.210,ATL,@,CIN,L 7-37,0,0,,0,1,2,2.00,0,0,0,,0,0,0
13,1978,1978-12-10,15,22.217,ATL,,WAS,W 20-17,1,4,4.00,0,0,0,,0,0,0,,0,0,0
14,1978,1978-12-17,16,22.224,ATL,@,STL,L 21-42,11,27,2.45,1,3,22,7.33,0,0,0,,0,1,6
15,1979,1979-11-11,11,23.188,ATL,@,NYG,L 3-24,1,4,4.00,0,0,0,,0,0,0,,0,0,0
16,1979,1979-11-19,12,23.196,ATL,@,RAM,L 14-20,1,3,3.00,0,0,0,,0,3,73,24.33,0,0,0
17,1979,1979-11-25,13,23.202,ATL,,NOR,L 6-37,0,0,,0,1,6,6.00,0,5,111,22.20,0,0,0
18,1979,1979-12-02,14,23.209,ATL,@,SDG,W 28-26,,,,,,,,,,,,,,
19,1979,1979-12-09,15,23.216,ATL,,RAM,L 13-34,0,0,,0,0,0,,0,5,109,21.80,0,0,0
20,1979,1979-12-16,16,23.223,ATL,,SFO,W 31-21,0,0,,0,0,0,,0,2,50,25.00,0,0,0
21,1980,1980-09-07,1,24.123,ATL,@,MIN,L 23-24,,,,,,,,,,,,,,
22,1980,1980-09-14,2,24.130,ATL,@,NWE,W 37-21,,,,,,,,,,,,,,
23,1980,1980-09-21,3,24.137,ATL,,MIA,L 17-20,,,,,,,,,,,,,,
24,1980,1980-09-28,4,24.144,ATL,@,SFO,W 20-17,0,0,,0,0,0,,0,1,18,18.00,0,0,0
25,1980,1980-10-05,5,24.151,ATL,,DET,W 43-28,,,,,,,,,,,,,,
26,1980,1980-10-12,6,24.158,ATL,,NYJ,L 7-14,,,,,,,,,,,,,,
27,1980,1980-10-19,7,24.165,ATL,@,NOR,W 41-14,1,3,3.00,0,0,0,,0,0,0,,0,0,0
28,1980,1980-10-26,8,24.172,ATL,,RAM,W 13-10,,,,,,,,,,,,,,
29,1980,1980-11-02,9,24.179,ATL,@,BUF,W 30-14,0,0,,0,0,0,,0,1,8,8.00,0,0,0
30,1980,1980-11-09,10,24.186,ATL,@,STL,W 33-27,4,38,9.50,1,0,0,,0,3,55,18.33,0,1,6
31,1980,1980-11-16,11,24.193,ATL,,NOR,W 31-13,0,0,,0,0,0,,0,2,44,22.00,0,0,0
32,1980,1980-11-23,12,24.200,ATL,,CHI,W 28-17,1,1,1.00,0,0,0,,0,3,43,14.33,0,0,0
33,1980,1980-11-30,13,24.207,ATL,,WAS,W 10-6,,,,,,,,,,,,,,
34,1980,1980-12-07,14,24.214,ATL,@,PHI,W 20-17,,,,,,,,,,,,,,
35,1980,1980-12-14,15,24.221,ATL,,SFO,W 35-10,,,,,,,,,,,,,,
36,1980,1980-12-21,16,24.228,ATL,@,RAM,L 17-20,,,,,,,,,,,,,,
37,1981,1981-09-06,1,25.122,ATL,,NOR,W 27-0,3,6,2.00,0,0,0,,0,0,0,,0,0,0
38,1981,1981-09-13,2,25.129,ATL,@,GNB,W 31-17,0,0,,0,0,0,,0,,,,,0,
39,1981,1981-09-20,3,25.136,ATL,,SFO,W 34-17,0,0,,0,0,0,,0,,,,,0,
40,1981,1981-09-27,4,25.143,ATL,@,CLE,L 17-28,0,0,,0,0,0,,0,,,,,0,
41,1981,1981-10-05,5,25.151,ATL,@,PHI,L 13-16,0,0,,0,0,0,,0,,,,,0,
42,1981,1981-10-11,6,25.157,ATL,,RAM,L 35-37,0,0,,0,0,0,,0,,,,,0,
43,1981,1981-10-18,7,25.164,ATL,,STL,W 41-20,0,0,,0,0,0,,0,,,,,0,
44,1981,1981-10-25,8,25.171,ATL,,NYG,L 24-27,0,0,,0,0,0,,0,,,,,0,
45,1981,1981-11-01,9,25.178,ATL,@,NOR,W 41-10,0,0,,0,0,0,,0,,,,,0,
46,1981,1981-11-08,10,25.185,ATL,@,SFO,L 14-17,0,0,,0,0,0,,0,,,,,0,
47,1981,1981-11-15,11,25.192,ATL,,PIT,L 20-34,0,0,,0,1,9,9.00,0,0,0,,0,0,0
48,1981,1981-11-23,12,25.200,ATL,,MIN,W 31-30,0,0,,0,0,0,,0,,,,,0,
49,1981,1981-11-29,13,25.206,ATL,@,HOU,W 31-27,0,0,,0,0,0,,0,,,,,0,
50,1981,1981-12-06,14,25.213,ATL,@,TAM,L 23-24,0,0,,0,0,0,,0,,,,,0,
51,1981,1981-12-14,15,25.221,ATL,@,RAM,L 16-21,0,0,,0,0,0,,0,,,,,0,
52,1981,1981-12-20,16,25.227,ATL,,CIN,L 28-30,0,0,,0,0,0,,0,,,,,0,
53,1982,1982-09-12,1,26.128,ATL,@,NYG,W 16-14,0,0,,0,,,,,,,,,,
54,1982,1982-09-19,2,26.135,ATL,,RAI,L 14-38,0,0,,0,,,,,,,,,,
55,1982,1982-11-21,3,26.198,ATL,,RAM,W 34-17,0,0,,0,,,,,,,,,,
56,1982,1982-11-28,4,26.205,ATL,,STL,L 20-23,0,0,,0,,,,,,,,,,
57,1982,1982-12-05,5,26.212,ATL,@,DEN,W 34-27,0,0,,0,,,,,,,,,,
58,1982,1982-12-12,6,26.219,ATL,,NOR,W 35-0,4,9,2.25,0,0,0,,0,0,0,,0,0,0
59,1982,1982-12-19,7,26.226,ATL,@,SFO,W 17-7,0,0,,0,,,,,,,,,,
60,1982,1982-12-26,8,26.233,ATL,,GNB,L 7-38,0,0,,0,,,,,,,,,,
61,1982,1983-01-02,9,26.240,ATL,@,NOR,L 6-35,0,0,,0,,,,,,,,,,
