ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,2001,2001-09-09,1,23.286,STL,@,PHI,W 20-17,,0,0,,0,,,,,,
2,2001,2001-09-23,2,23.300,STL,@,SFO,W 30-26,*,,,,,,,,,,
3,2001,2001-09-30,3,23.307,STL,,MIA,W 42-10,*,,,,,,,,,,
4,2001,2001-10-08,4,23.315,STL,@,DET,W 35-0,*,0,0,,0,0,0,1.0,0,0,0
5,2001,2001-10-14,5,23.321,STL,,NYG,W 15-14,*,,,,,,,,,,
6,2001,2001-10-21,6,23.328,STL,@,NYJ,W 34-14,*,,,,,,,,,,
7,2001,2001-10-28,7,23.335,STL,,NOR,L 31-34,*,1,0,0.00,0,0,0,0.0,0,0,0
8,2001,2001-11-11,8,23.349,STL,,CAR,W 48-14,*,,,,,,,,,,
9,2001,2001-11-18,9,23.356,STL,@,NWE,W 24-17,*,,,,,,,,,,
10,2001,2001-12-09,12,24.012,STL,,SFO,W 27-14,,,,,,,,,,,
11,2001,2001-12-23,14,24.026,STL,@,CAR,W 38-32,*,0,0,,0,0,0,1.0,0,0,0
12,2001,2001-12-30,15,24.033,STL,,IND,W 42-17,*,,,,,,,,,,
13,2001,2002-01-06,16,24.040,STL,,ATL,W 31-13,*,,,,,,,,,,
14,2002,2002-09-08,1,24.285,STL,@,DEN,L 16-23,*,0,0,,0,0,0,0.5,0,0,0
15,2002,2002-09-15,2,24.292,STL,,NYG,L 21-26,*,0,0,,0,0,0,0.0,1,2,0
16,2002,2002-09-23,3,24.300,STL,@,TAM,L 14-26,*,,,,,,,,,,
17,2002,2002-09-29,4,24.306,STL,,DAL,L 10-13,*,,,,,,,,,,
18,2002,2002-10-06,5,24.313,STL,@,SFO,L 13-37,*,0,0,,0,0,0,1.0,0,0,0
19,2002,2002-10-13,6,24.320,STL,,OAK,W 28-13,*,,,,,,,,,,
20,2002,2002-10-20,7,24.327,STL,,SEA,W 37-20,*,,,,,,,,,,
21,2002,2002-11-03,8,24.341,STL,@,ARI,W 27-14,*,,,,,,,,,,
22,2002,2002-11-10,9,24.348,STL,,SDG,W 28-24,*,,,,,,,,,,
23,2002,2002-11-18,10,24.356,STL,,CHI,W 21-16,*,0,0,,0,0,0,1.0,0,0,0
24,2002,2002-11-24,11,24.362,STL,@,WAS,L 17-20,*,,,,,,,,,,
25,2002,2002-12-01,12,25.004,STL,@,PHI,L 3-10,*,,,,,,,,,,
26,2002,2002-12-08,13,25.011,STL,@,KAN,L 10-49,*,,,,,,,,,,
27,2002,2002-12-15,14,25.018,STL,,ARI,W 30-28,*,,,,,,,,,,
28,2002,2002-12-22,15,25.025,STL,@,SEA,L 10-30,*,,,,,,,,,,
29,2002,2002-12-30,16,25.033,STL,,SFO,W 31-20,*,,,,,,,,,,
30,2003,2003-09-07,1,25.284,STL,@,NYG,L 13-23,*,0,0,,0,0,0,1.0,0,0,0
31,2003,2003-09-14,2,25.291,STL,,SFO,W 27-24,*,,,,,,,,,,
32,2003,2003-09-21,3,25.298,STL,@,SEA,L 23-24,*,,,,,,,,,,
33,2003,2003-09-28,4,25.305,STL,,ARI,W 37-13,*,,,,,,,,,,
34,2003,2003-10-13,5,25.320,STL,,ATL,W 36-0,*,,,,,,,,,,
35,2003,2003-11-09,9,25.347,STL,,BAL,W 33-22,*,0,0,,0,0,0,1.0,0,0,0
36,2003,2003-11-16,10,25.354,STL,@,CHI,W 23-21,*,,,,,,,,,,
37,2003,2003-11-23,11,25.361,STL,@,ARI,W 30-27,*,,,,,,,,,,
38,2003,2003-11-30,12,26.003,STL,,MIN,W 48-17,*,0,0,,0,0,0,2.0,0,0,0
39,2003,2003-12-08,13,26.011,STL,@,CLE,W 26-20,*,,,,,,,,,,
40,2003,2003-12-14,14,26.017,STL,,SEA,W 27-22,*,0,0,,0,0,0,1.0,0,0,0
41,2003,2003-12-21,15,26.024,STL,,CIN,W 27-10,*,0,0,,0,0,0,0.0,1,22,0
42,2003,2003-12-28,16,26.031,STL,@,DET,L 20-30,*,,,,,,,,,,
43,2004,2004-09-12,1,26.290,STL,,ARI,W 17-10,*,,,,,,,,,,
44,2004,2004-09-19,2,26.297,STL,@,ATL,L 17-34,*,,,,,,,,,,
45,2004,2004-09-26,3,26.304,STL,,NOR,L 25-28,*,,,,,,,,,,
