ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2010,2010-09-19,2,21.332,ATL,,ARI,W 41-7,,,,
2,2010,2010-09-26,3,21.339,ATL,@,NOR,W 27-24,,,,
3,2010,2010-10-03,4,21.346,ATL,,SFO,W 16-14,,,,
4,2010,2010-10-10,5,21.353,ATL,@,CLE,W 20-10,,,,
5,2010,2010-10-17,6,21.360,ATL,@,PHI,L 17-31,,,,
6,2010,2010-10-24,7,22.002,ATL,,CIN,W 39-32,,,,
7,2010,2010-11-07,8,22.016,ATL,,TAM,W 27-21,,,,
8,2010,2010-11-11,9,22.020,ATL,,BAL,W 26-21,,,,
9,2010,2010-11-21,10,22.030,ATL,@,STL,W 34-17,,,,
10,2010,2010-11-28,11,22.037,ATL,,GNB,W 20-17,,,,
11,2010,2010-12-05,12,22.044,ATL,@,TAM,W 28-24,,,,
12,2010,2010-12-12,13,22.051,ATL,@,CAR,W 31-10,,,,
13,2010,2010-12-19,14,22.058,ATL,@,SEA,W 34-18,,,,
14,2010,2010-12-27,15,22.066,ATL,,NOR,L 14-17,,,,
15,2010,2011-01-02,16,22.072,ATL,,CAR,W 31-10,,,,
16,2011,2011-09-11,1,22.324,ATL,@,CHI,L 12-30,*,,,
17,2011,2011-09-18,2,22.331,ATL,,PHI,W 35-31,*,,,
18,2011,2011-09-25,3,22.338,ATL,@,TAM,L 13-16,,,,
19,2011,2011-10-02,4,22.345,ATL,@,SEA,W 30-28,,,,
20,2011,2011-10-09,5,22.352,ATL,,GNB,L 14-25,*,,,
21,2011,2011-10-16,6,22.359,ATL,,CAR,W 31-17,,,,
22,2011,2011-10-23,7,23.001,ATL,@,DET,W 23-16,,,,
23,2011,2011-11-06,8,23.015,ATL,@,IND,W 31-7,*,,,
24,2011,2011-11-13,9,23.022,ATL,,NOR,L 23-26,*,0.0,1,0
25,2011,2011-11-20,10,23.029,ATL,,TEN,W 23-17,*,,,
26,2011,2011-11-27,11,23.036,ATL,,MIN,W 24-14,*,,,
27,2011,2011-12-04,12,23.043,ATL,@,HOU,L 10-17,*,,,
28,2011,2011-12-11,13,23.050,ATL,@,CAR,W 31-23,*,,,
29,2011,2011-12-15,14,23.054,ATL,,JAX,W 41-14,*,,,
30,2011,2011-12-26,15,23.065,ATL,@,NOR,L 16-45,*,,,
31,2011,2012-01-01,16,23.071,ATL,,TAM,W 45-24,*,,,
32,2012,2012-09-30,4,23.344,ATL,,CAR,W 30-28,,,,
33,2012,2012-10-07,5,23.351,ATL,@,WAS,W 24-17,,0.0,0,0
34,2012,2012-10-14,6,23.358,ATL,,OAK,W 23-20,,,,
35,2012,2012-11-04,8,24.013,ATL,,DAL,W 19-13,,,,
36,2012,2012-11-11,9,24.020,ATL,@,NOR,L 27-31,,,,
37,2012,2012-11-18,10,24.027,ATL,,ARI,W 23-19,,,,
38,2013,2013-09-08,1,24.321,ATL,@,NOR,L 17-23,,,,
39,2013,2013-09-15,2,24.328,ATL,,STL,W 31-24,,,,
40,2013,2013-09-22,3,24.335,ATL,@,MIA,L 23-27,,,,
41,2013,2013-09-29,4,24.342,ATL,,NWE,L 23-30,,,,
42,2013,2013-10-07,5,24.350,ATL,,NYJ,L 28-30,,,,
43,2013,2013-10-20,6,24.363,ATL,,TAM,W 31-23,,,,
44,2013,2013-10-27,7,25.005,ATL,@,ARI,L 13-27,,,,
45,2013,2013-11-03,8,25.012,ATL,@,CAR,L 10-34,,,,
46,2013,2013-11-10,9,25.019,ATL,,SEA,L 10-33,,,,
47,2013,2013-11-17,10,25.026,ATL,@,TAM,L 28-41,*,,,
48,2013,2013-11-21,11,25.030,ATL,,NOR,L 13-17,*,,,
49,2013,2013-12-01,12,25.040,ATL,@,BUF,W 34-31,*,0.0,1,0
50,2013,2013-12-08,13,25.047,ATL,@,GNB,L 21-22,*,0.0,1,0
51,2013,2013-12-15,14,25.054,ATL,,WAS,W 27-26,*,,,
52,2013,2013-12-23,15,25.062,ATL,@,SFO,L 24-34,*,,,
53,2013,2013-12-29,16,25.068,ATL,,CAR,L 20-21,*,0.0,0,0
