ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1995,1995-09-10,2,23.183,NYG,@,KAN,L 17-20,
2,1995,1995-09-17,3,23.190,NYG,@,GNB,L 6-14,
3,1995,1995-09-24,4,23.197,NYG,,NOR,W 45-29,
4,1995,1995-10-01,5,23.204,NYG,@,SFO,L 6-20,
5,1995,1995-10-08,6,23.211,NYG,,ARI,W 27-21,
6,1995,1995-10-15,7,23.218,NYG,,PHI,L 14-17,1.0
7,1995,1995-10-29,8,23.232,NYG,@,WAS,W 24-15,1.0
8,1995,1995-11-05,9,23.239,NYG,@,SEA,L 28-30,
9,1995,1995-11-12,10,23.246,NYG,,OAK,L 13-17,
10,1995,1995-11-19,11,23.253,NYG,@,PHI,L 19-28,2.0
11,1995,1995-11-26,12,23.260,NYG,,CHI,L 24-27,
12,1995,1995-11-30,13,23.264,NYG,@,ARI,W 10-6,
13,1995,1995-12-10,14,23.274,NYG,,WAS,W 20-13,
14,1995,1995-12-17,15,23.281,NYG,@,DAL,L 20-21,
15,1995,1995-12-23,16,23.287,NYG,,SDG,L 17-27,
16,1997,1997-08-31,1,25.173,WAS,@,CAR,W 24-10,
17,1997,1997-09-07,2,25.180,WAS,@,PIT,L 13-14,
18,1997,1997-09-14,3,25.187,WAS,,ARI,W 19-13,
19,1997,1997-09-28,4,25.201,WAS,,JAX,W 24-12,
20,1997,1997-10-05,5,25.208,WAS,@,PHI,L 10-24,
21,1997,1997-10-13,6,25.216,WAS,,DAL,W 21-16,
22,1997,1997-10-19,7,25.222,WAS,@,TEN,L 14-28,
23,1997,1997-10-26,8,25.229,SDG,,IND,W 35-19,
24,1997,1997-11-23,12,25.257,WAS,,NYG,T 7-7,1.0
25,1997,1997-11-30,13,25.264,WAS,,STL,L 20-23,
26,1997,1997-12-07,14,25.271,WAS,@,ARI,W 38-28,1.0
27,1997,1997-12-13,15,25.277,WAS,@,NYG,L 10-30,
28,1997,1997-12-21,16,25.285,WAS,,PHI,W 35-32,
29,1998,1998-09-06,1,26.179,WAS,@,NYG,L 24-31,
30,1998,1998-09-20,3,26.193,WAS,@,SEA,L 14-24,
31,1998,1998-10-04,5,26.207,WAS,,DAL,L 10-31,
32,1998,1998-10-11,6,26.214,WAS,@,PHI,L 12-17,
33,1998,1998-10-18,7,26.221,WAS,@,MIN,L 7-41,
34,1998,1998-11-01,8,26.235,WAS,,NYG,W 21-14,
35,1998,1998-11-08,9,26.242,WAS,@,ARI,L 27-29,
36,1998,1998-11-15,10,26.249,WAS,,PHI,W 28-3,
37,1998,1998-11-29,12,26.263,WAS,@,OAK,W 29-19,
38,1998,1998-12-06,13,26.270,WAS,,SDG,W 24-20,2.0
39,1998,1998-12-13,14,26.277,WAS,@,CAR,W 28-25,1.0
40,1998,1998-12-19,15,26.283,WAS,,TAM,W 20-16,
41,1998,1998-12-27,16,26.291,WAS,@,DAL,L 7-23,
