ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,2006,2006-10-01,4,23.143,ARI,@,ATL,L 10-32,,6,9,66.67,54,0,1,43.1,1,4,6.00,1.00,1,-7,-7.00,0,0,0
2,2006,2006-10-08,5,23.150,ARI,,KAN,L 20-23,*,22,35,62.86,253,2,1,91.7,4,31,7.23,7.09,1,4,4.00,0,0,0
3,2006,2006-10-16,6,23.158,ARI,,CHI,L 23-24,*,24,42,57.14,232,2,0,88.6,1,12,5.52,6.48,0,0,,0,0,0
4,2006,2006-10-22,7,23.164,ARI,@,OAK,L 9-22,*,13,32,40.63,203,0,2,36.3,3,29,6.34,3.53,3,5,1.67,0,0,0
5,2006,2006-10-29,8,23.171,ARI,@,GNB,L 14-31,*,14,35,40.00,157,1,1,51.7,4,25,4.49,3.77,1,2,2.00,0,0,0
6,2006,2006-11-12,9,23.185,ARI,,DAL,L 10-27,*,20,38,52.63,216,0,2,47.7,1,7,5.68,3.32,4,18,4.50,1,1,6
7,2006,2006-11-19,10,23.192,ARI,,DET,W 17-10,*,19,29,65.52,233,1,0,101.7,1,5,8.03,8.72,6,7,1.17,1,1,6
8,2006,2006-11-26,11,23.199,ARI,@,MIN,L 26-31,*,31,51,60.78,405,1,2,76.0,1,10,7.94,6.57,1,0,0.00,0,0,0
9,2006,2006-12-03,12,23.206,ARI,@,STL,W 34-20,*,15,24,62.50,186,1,0,100.3,1,7,7.75,8.58,0,0,,0,0,0
10,2006,2006-12-10,13,23.213,ARI,,SEA,W 27-21,*,21,34,61.76,232,2,1,89.3,0,0,6.82,6.68,2,-3,-1.50,0,0,0
11,2006,2006-12-17,14,23.220,ARI,,DEN,L 20-37,*,20,35,57.14,214,0,2,51.4,3,19,6.11,3.54,3,23,7.67,0,0,0
12,2006,2006-12-24,15,23.227,ARI,@,SFO,W 26-20,*,9,13,69.23,162,1,0,137.3,1,9,12.46,14.00,0,0,,0,0,0
13,2007,2007-09-10,1,24.122,ARI,@,SFO,L 17-20,*,14,28,50.00,102,1,2,41.1,1,2,3.64,1.14,6,35,5.83,0,0,0
14,2007,2007-09-16,2,24.128,ARI,,SEA,W 23-20,*,23,37,62.16,299,1,1,85.3,0,0,8.08,7.41,1,-4,-4.00,0,0,0
15,2007,2007-09-23,3,24.135,ARI,@,BAL,L 23-26,*,9,20,45.00,53,0,0,52.1,1,8,2.65,2.65,1,2,2.00,0,0,0
16,2007,2007-09-30,4,24.142,ARI,,PIT,W 21-14,*,7,14,50.00,93,0,0,71.4,1,4,6.64,6.64,3,9,3.00,0,0,0
17,2007,2007-10-07,5,24.149,ARI,@,STL,W 34-31,*,7,13,53.85,100,0,1,47.0,1,9,7.69,4.23,0,0,,0,0,0
18,2008,2008-09-14,2,25.126,ARI,,MIA,W 31-10,,1,2,50.00,15,0,0,75.0,0,0,7.50,7.50,2,-2,-1.00,0,0,0
19,2008,2008-12-14,14,25.217,ARI,,MIN,L 14-35,,3,5,60.00,28,0,0,75.4,0,0,5.60,5.60,0,0,,0,0,0
20,2008,2008-12-21,15,25.224,ARI,@,NWE,L 7-47,,6,14,42.86,138,1,1,72.9,2,19,9.86,8.07,1,8,8.00,0,0,0
21,2008,2008-12-28,16,25.231,ARI,,SEA,W 34-21,,5,8,62.50,83,0,0,97.4,0,0,10.38,10.38,1,-1,-1.00,0,0,0
22,2009,2009-09-20,2,26.132,ARI,@,JAX,W 31-17,,3,6,50.00,22,0,0,59.0,0,0,3.67,3.67,3,-3,-1.00,0,0,0
23,2009,2009-09-27,3,26.139,ARI,,IND,L 10-31,,2,2,100.00,7,0,0,81.2,0,0,3.50,3.50,0,0,,0,0,0
24,2009,2009-10-18,5,26.160,ARI,@,SEA,W 27-3,,2,2,100.00,16,0,0,100.0,0,0,8.00,8.00,1,1,1.00,0,0,0
25,2009,2009-11-08,8,26.181,ARI,@,CHI,W 41-21,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0
26,2009,2009-11-22,10,26.195,ARI,@,STL,W 21-13,,10,14,71.43,74,0,0,83.6,1,9,5.29,5.29,1,-1,-1.00,0,0,0
27,2009,2009-11-29,11,26.202,ARI,@,TEN,L 17-20,*,21,31,67.74,220,0,0,88.1,1,3,7.10,7.10,1,0,0.00,0,0,0
28,2009,2009-12-27,15,26.230,ARI,,STL,W 31-10,,0,0,,0,0,0,,0,0,,,3,-3,-1.00,0,0,0
29,2009,2010-01-03,16,26.237,ARI,,GNB,L 7-33,,13,21,61.90,96,0,2,33.1,0,0,4.57,0.29,0,0,,0,0,0
30,2011,2011-11-13,10,28.186,HOU,@,TAM,W 37-9,,0,0,,0,0,0,,0,0,,,1,-1,-1.00,0,0,0
31,2011,2011-11-27,11,28.200,HOU,@,JAX,W 20-13,*,10,13,76.92,57,1,0,110.1,0,0,4.38,5.92,0,0,,0,0,0
32,2012,2012-11-11,9,29.184,OAK,@,BAL,L 20-55,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
33,2012,2012-12-23,15,29.226,OAK,@,CAR,L 6-17,,16,32,50.00,115,0,1,45.7,1,9,3.59,2.19,0,0,,0,0,0
