ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2003,2003-09-07,1,22.332,ARI,@,DET,L 24-42,,,,,,,,,,,,,
2,2003,2003-09-14,2,22.339,ARI,,SEA,L 0-38,,,,,,,,,,,,,
3,2003,2003-09-21,3,22.346,ARI,,GNB,W 20-13,,,,,,,,,,,,,
4,2003,2003-09-28,4,22.353,ARI,@,STL,L 13-37,,,,,,,,,,,,,
5,2003,2003-10-05,5,22.360,ARI,@,DAL,L 7-24,,,,,,,,,,,,,
6,2003,2003-10-12,6,23.002,ARI,,BAL,L 18-26,,,,,,,,,,,,,
7,2003,2003-10-26,7,23.016,ARI,,SFO,W 16-13,,,,,,,,,,,,,
8,2003,2003-11-30,12,23.051,ARI,@,CHI,L 3-28,,,,,,,,,,,,,
9,2003,2003-12-07,13,23.058,ARI,@,SFO,L 14-50,,,,,,,,,,,,,
10,2003,2003-12-14,14,23.065,ARI,,CAR,L 17-20,*,,,,,,,,,,,,
11,2003,2003-12-21,15,23.072,ARI,@,SEA,L 10-28,,,,,,,,,,,,,
12,2003,2003-12-28,16,23.079,ARI,,MIN,W 18-17,*,,,,,,,,,,,,
13,2004,2004-09-12,1,23.338,ARI,@,STL,L 10-17,,,,,,,,,,,,,
14,2004,2004-09-19,2,23.345,ARI,,NWE,L 12-23,,,,,,,,,,,,,
15,2004,2004-09-26,3,23.352,ARI,@,ATL,L 3-6,,,,,,,,,,,,,
16,2004,2004-10-03,4,23.359,ARI,,NOR,W 34-10,,,,,,,,,,,,,
17,2004,2004-10-10,5,24.000,ARI,@,SFO,L 28-31,,1,6,6.00,0,0,0,0.0,,,0,0,0
18,2004,2004-10-24,6,24.014,ARI,,SEA,W 25-17,,,,,,,,,,,,,
19,2004,2004-10-31,7,24.021,ARI,@,BUF,L 14-38,,2,0,0.00,0,0,0,0.0,,,0,0,0
20,2004,2004-11-07,8,24.028,ARI,@,MIA,W 24-23,,,,,,,,,,,,,
21,2004,2004-11-14,9,24.035,ARI,,NYG,W 17-14,,,,,,,,,,,,,
22,2004,2004-11-21,10,24.042,ARI,@,CAR,L 10-35,,,,,,,,,,,,,
23,2004,2004-11-28,11,24.049,ARI,,NYJ,L 3-13,,,,,,,,,,,,,
24,2004,2004-12-05,12,24.056,ARI,@,DET,L 12-26,,,,,,,,,,,,,
25,2004,2004-12-12,13,24.063,ARI,,SFO,L 28-31,,,,,,,,,,,,,
26,2004,2004-12-19,14,24.070,ARI,,STL,W 31-7,,,,,,,,,,,,,
27,2004,2004-12-26,15,24.077,ARI,@,SEA,L 21-24,*,,,,,,,,,,,,
28,2004,2005-01-02,16,24.084,ARI,,TAM,W 12-7,,,,,,,,,,,,,
29,2006,2006-09-10,1,25.335,ARI,,SFO,W 34-27,*,0,0,,0,0,0,1.0,,,0,0,0
30,2006,2006-09-17,2,25.342,ARI,@,SEA,L 10-21,*,0,0,,0,0,0,0.0,,,1,0,0
