ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1977,1977-09-18,1,23.289,BAL,@,SEA,W 29-14,,,,,
2,1977,1977-09-25,2,23.296,BAL,@,NYJ,W 20-12,,,,,
3,1977,1977-11-20,10,23.352,TAM,@,DET,L 7-16,,,,,
4,1977,1977-11-27,11,23.359,TAM,,ATL,L 0-17,,,,,
5,1977,1977-12-04,12,24.001,TAM,,CHI,L 0-10,,,,,
6,1977,1977-12-11,13,24.008,TAM,@,NOR,W 33-14,1,6,1,0,1
7,1977,1977-12-18,14,24.015,TAM,,STL,W 17-7,,,,,
