ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2001,2001-09-23,1,22.114,ARI,,DEN,L 17-38,,
2,2001,2001-10-21,5,22.142,ARI,,KAN,W 24-16,,
3,2001,2001-10-28,6,22.149,ARI,@,DAL,L 3-17,,
4,2001,2001-11-04,7,22.156,ARI,,PHI,L 7-21,,0.5
5,2001,2001-11-11,8,22.163,ARI,,NYG,L 10-17,,
6,2001,2001-11-18,9,22.170,ARI,,DET,W 45-38,,
7,2001,2001-11-25,10,22.177,ARI,@,SDG,W 20-17,,
8,2001,2001-12-02,11,22.184,ARI,@,OAK,W 34-31,,
9,2001,2001-12-09,12,22.191,ARI,,WAS,L 10-20,,
10,2001,2001-12-15,13,22.197,ARI,@,NYG,L 13-17,,
11,2001,2001-12-23,14,22.205,ARI,,DAL,W 17-10,,
12,2001,2001-12-30,15,22.212,ARI,@,CAR,W 30-7,,
13,2001,2002-01-06,16,22.219,ARI,@,WAS,L 17-20,,
14,2002,2002-09-08,1,23.099,ARI,@,WAS,L 23-31,*,
15,2002,2002-09-15,2,23.106,ARI,@,SEA,W 24-13,*,
16,2002,2002-09-22,3,23.113,ARI,,SDG,L 15-23,*,
17,2002,2002-09-29,4,23.120,ARI,,NYG,W 21-7,,
18,2002,2002-10-06,5,23.127,ARI,@,CAR,W 16-13,,
19,2002,2002-10-20,6,23.141,ARI,,DAL,W 9-6,,
20,2002,2002-10-27,7,23.148,ARI,@,SFO,L 28-38,,
21,2002,2002-11-03,8,23.155,ARI,,STL,L 14-27,*,
22,2002,2002-11-10,9,23.162,ARI,,SEA,L 6-27,,
23,2002,2002-11-17,10,23.169,ARI,@,PHI,L 14-38,,
24,2002,2002-11-24,11,23.176,ARI,,OAK,L 20-41,,
25,2002,2002-12-01,12,23.183,ARI,@,KAN,L 0-49,,1.0
26,2002,2002-12-08,13,23.190,ARI,,DET,W 23-20,,
27,2002,2002-12-15,14,23.197,ARI,@,STL,L 28-30,,
