ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
19,1977,1977-10-16,5,27.235,NYG,,SFO,W 20-17,1,37,37.00,1,0,0,,0,1,6
20,1977,1977-10-23,6,27.242,NYG,@,WAS,W 17-6,1,15,15.00,0,0,0,,0,0,0
21,1977,1977-10-31,7,27.250,NYG,@,STL,L 0-28,2,22,11.00,0,0,0,,0,0,0
22,1977,1977-11-06,8,27.256,NYG,,DAL,L 10-24,,,,,,,,,,
23,1977,1977-11-13,9,27.263,NYG,@,TAM,W 10-0,4,61,15.25,0,0,0,,0,0,0
24,1977,1977-11-20,10,27.270,NYG,,CLE,L 7-21,1,11,11.00,0,0,0,,0,0,0
25,1977,1977-11-27,11,27.277,NYG,@,CIN,L 13-30,3,50,16.67,0,0,0,,0,0,0
26,1977,1977-12-04,12,27.284,NYG,,STL,W 27-7,1,64,64.00,0,0,0,,0,0,0
27,1977,1977-12-11,13,27.291,NYG,@,PHI,L 14-17,1,0,0.00,0,0,0,,0,0,0
28,1977,1977-12-18,14,27.298,NYG,,CHI,L 9-12,1,12,12.00,0,0,0,,0,0,0
29,1978,1978-09-02,1,28.191,NYG,@,TAM,W 19-13,,,,,,,,,,
30,1978,1978-09-10,2,28.199,NYG,,DAL,L 24-34,3,72,24.00,0,0,0,,0,0,0
31,1978,1978-09-17,3,28.206,NYG,,KAN,W 26-10,,,,,,,,,,
32,1978,1978-09-24,4,28.213,NYG,,SFO,W 27-10,1,20,20.00,0,0,0,,0,0,0
33,1978,1978-10-01,5,28.220,NYG,@,ATL,L 20-23,,,,,,,,,,
34,1978,1978-10-08,6,28.227,NYG,@,DAL,L 3-24,,,,,,,,,,
35,1978,1978-10-15,7,28.234,NYG,,TAM,W 17-14,,,,,,,,,,
36,1978,1978-10-22,8,28.241,NYG,,WAS,W 17-6,,,,,,,,,,
37,1978,1978-10-29,9,28.248,NYG,@,NOR,L 17-28,,,,,,,,,,
38,1978,1978-11-05,10,28.255,NYG,@,STL,L 10-20,0,0,,0,1,11,11.00,0,0,0
39,1978,1978-11-12,11,28.262,NYG,@,WAS,L 13-16,1,16,16.00,0,0,0,,0,0,0
40,1978,1978-11-19,12,28.269,NYG,,PHI,L 17-19,1,8,8.00,0,0,0,,0,0,0
41,1978,1978-11-26,13,28.276,NYG,@,BUF,L 17-41,0,0,,0,2,30,15.00,0,0,0
42,1978,1978-12-03,14,28.283,NYG,,RAM,L 17-20,1,4,4.00,1,1,12,12.00,0,1,6
43,1978,1978-12-10,15,28.290,NYG,,STL,W 17-0,3,7,2.33,1,0,0,,0,1,6
44,1978,1978-12-17,16,28.297,NYG,@,PHI,L 3-20,0,0,,0,1,10,10.00,0,0,0
45,1979,1979-09-02,1,29.191,NYG,@,PHI,L 17-23,,,,,,,,,,
46,1979,1979-09-09,2,29.198,NYG,,STL,L 14-27,3,26,8.67,0,0,0,,0,0,0
47,1979,1979-09-17,3,29.206,NYG,@,WAS,L 0-27,,,,,,,,,,
48,1979,1979-09-23,4,29.212,NYG,,PHI,L 13-17,1,9,9.00,0,0,0,,0,0,0
49,1979,1979-09-30,5,29.219,NYG,@,NOR,L 14-24,1,10,10.00,0,0,0,,0,0,0
50,1979,1979-10-07,6,29.226,NYG,,TAM,W 17-14,2,15,7.50,0,0,0,,0,0,0
51,1979,1979-10-14,7,29.233,NYG,,SFO,W 32-16,1,61,61.00,0,0,0,,0,0,0
52,1979,1979-10-21,8,29.240,NYG,@,KAN,W 21-17,1,3,3.00,0,0,0,,0,0,0
53,1979,1979-10-28,9,29.247,NYG,@,RAM,W 20-14,1,19,19.00,1,0,0,,0,1,6
54,1979,1979-11-04,10,29.254,NYG,,DAL,L 14-16,3,47,15.67,0,0,0,,0,0,0
55,1979,1979-11-11,11,29.261,NYG,,ATL,W 24-3,4,64,16.00,1,0,0,,0,1,6
56,1979,1979-11-18,12,29.268,NYG,@,TAM,L 3-31,4,70,17.50,0,0,0,,0,0,0
57,1979,1979-11-25,13,29.275,NYG,,WAS,W 14-6,2,17,8.50,0,0,0,,0,0,0
58,1979,1979-12-02,14,29.282,NYG,@,DAL,L 7-28,2,66,33.00,0,0,0,,0,0,0
59,1979,1979-12-09,15,29.289,NYG,@,STL,L 20-29,5,63,12.60,0,0,0,,0,0,0
60,1979,1979-12-16,16,29.296,NYG,,BAL,L 7-31,1,1,1.00,0,0,0,,0,0,0
61,1980,1980-09-07,1,30.197,NYG,@,STL,W 41-35,1,10,10.00,0,0,0,,0,0,0
62,1980,1980-09-14,2,30.204,NYG,,WAS,L 21-23,1,21,21.00,0,0,0,,0,0,0
63,1980,1980-09-22,3,30.212,NYG,@,PHI,L 3-35,,,,,,,,,,
64,1980,1980-09-28,4,30.218,NYG,,RAM,L 7-28,2,27,13.50,0,0,0,,0,0,0
65,1980,1980-10-05,5,30.225,NYG,@,DAL,L 3-24,,,,,,,,,,
66,1980,1980-10-12,6,30.232,NYG,,PHI,L 16-31,2,16,8.00,0,0,0,,0,0,0
67,1980,1980-10-19,7,30.239,NYG,@,SDG,L 7-44,,,,,,,,,,
68,1980,1980-10-26,8,30.246,NYG,,DEN,L 9-14,3,32,10.67,0,0,0,,0,0,0
69,1980,1980-11-02,9,30.253,NYG,@,TAM,L 13-30,5,36,7.20,1,0,0,,0,1,6
70,1980,1980-11-09,10,30.260,NYG,,DAL,W 38-35,,,,,,,,,,
71,1980,1980-11-16,11,30.267,NYG,,GNB,W 27-21,1,15,15.00,0,0,0,,0,0,0
72,1980,1980-11-23,12,30.274,NYG,@,SFO,L 0-12,1,7,7.00,0,0,0,,0,0,0
73,1980,1980-11-30,13,30.281,NYG,,STL,L 7-23,,,,,,,,,,
74,1980,1980-12-07,14,30.288,NYG,@,SEA,W 27-21,2,12,6.00,0,0,0,,0,0,0
75,1980,1980-12-13,15,30.294,NYG,@,WAS,L 13-16,1,14,14.00,0,0,0,,0,0,0
76,1980,1980-12-21,16,30.302,NYG,,OAK,L 17-33,2,21,10.50,0,0,0,,0,0,0
77,1981,1981-09-06,1,31.195,NYG,,PHI,L 10-24,1,19,19.00,0,0,0,,0,0,0
78,1981,1981-09-13,2,31.202,NYG,@,WAS,W 17-7,4,41,10.25,0,0,0,,0,0,0
79,1981,1981-09-20,3,31.209,NYG,,NOR,W 20-7,11,101,9.18,1,0,0,,0,1,6
80,1981,1981-09-27,4,31.216,NYG,@,DAL,L 10-18,4,78,19.50,0,0,0,,0,0,0
81,1981,1981-10-04,5,31.223,NYG,,GNB,L 14-27,1,5,5.00,0,0,0,,0,0,0
82,1981,1981-10-11,6,31.230,NYG,,STL,W 34-14,3,31,10.33,0,0,0,,0,0,0
83,1981,1981-10-18,7,31.237,NYG,@,SEA,W 32-0,4,30,7.50,1,0,0,,0,1,6
84,1981,1981-10-25,8,31.244,NYG,@,ATL,W 27-24,2,12,6.00,0,0,0,,0,0,0
85,1981,1981-11-01,9,31.251,NYG,,NYJ,L 7-26,2,17,8.50,0,0,0,,0,0,0
86,1981,1981-11-08,10,31.258,NYG,@,GNB,L 24-26,3,27,9.00,1,0,0,,0,1,6
87,1981,1981-11-15,11,31.265,NYG,,WAS,L 27-30,1,7,7.00,0,0,0,,0,0,0
88,1981,1981-11-22,12,31.272,NYG,@,PHI,W 20-10,2,39,19.50,0,0,0,,0,0,0
89,1981,1981-11-29,13,31.279,NYG,@,SFO,L 10-17,0,0,,0,,,,,,
90,1981,1981-12-06,14,31.286,NYG,,RAM,W 10-7,1,13,13.00,0,0,0,,0,0,0
91,1981,1981-12-13,15,31.293,NYG,@,STL,W 20-10,3,25,8.33,0,0,0,,0,0,0
92,1981,1981-12-19,16,31.299,NYG,,DAL,W 13-10,0,0,,0,,,,,,
93,1982,1982-09-12,1,32.201,NYG,,ATL,L 14-16,0,0,,0,,,,,,
94,1982,1982-09-20,2,32.209,NYG,,GNB,L 19-27,1,2,2.00,0,0,0,,0,0,0
95,1982,1982-11-21,3,32.271,NYG,,WAS,L 17-27,1,9,9.00,0,0,0,,0,0,0
96,1982,1982-11-25,4,32.275,NYG,@,DET,W 13-6,0,0,,0,,,,,,
97,1982,1982-12-05,5,32.285,NYG,,HOU,W 17-14,0,0,,0,,,,,,
98,1982,1982-12-11,6,32.291,NYG,,PHI,W 23-7,1,3,3.00,0,0,0,,0,0,0
99,1982,1982-12-19,7,32.299,NYG,@,WAS,L 14-15,1,19,19.00,0,0,0,,0,0,0
100,1982,1982-12-26,8,32.306,NYG,@,STL,L 21-24,0,0,,0,,,,,,
101,1982,1983-01-02,9,32.313,NYG,@,PHI,W 26-24,2,21,10.50,0,0,0,,0,0,0
