ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1978,1978-09-03,1,22.087,PIT,@,BUF,W 28-17,,,,,
2,1978,1978-09-10,2,22.094,PIT,,SEA,W 21-10,,,,,
3,1978,1978-09-17,3,22.101,PIT,@,CIN,W 28-3,0,0,1,0,0
4,1978,1978-09-24,4,22.108,PIT,,CLE,W 15-9,,,,,
5,1978,1978-10-01,5,22.115,PIT,@,NYJ,W 28-17,,,,,
6,1978,1978-10-08,6,22.122,PIT,,ATL,W 31-7,,,,,
7,1978,1978-10-15,7,22.129,PIT,@,CLE,W 34-14,,,,,
8,1978,1978-10-23,8,22.137,PIT,,HOU,L 17-24,,,,,
9,1978,1978-10-29,9,22.143,PIT,,KAN,W 27-24,0,0,1,21,0
10,1978,1978-11-05,10,22.150,PIT,,NOR,W 20-14,,,,,
11,1978,1978-11-12,11,22.157,PIT,@,RAM,L 7-10,,,,,
12,1978,1978-11-19,12,22.164,PIT,,CIN,W 7-6,,,,,
13,1978,1978-11-27,13,22.172,PIT,@,SFO,W 24-7,0,0,1,3,0
14,1978,1978-12-03,14,22.178,PIT,@,HOU,W 13-3,,,,,
15,1978,1978-12-09,15,22.184,PIT,,BAL,W 35-13,0,0,1,0,0
16,1978,1978-12-16,16,22.191,PIT,@,DEN,W 21-17,,,,,
17,1979,1979-09-03,1,23.087,PIT,@,NWE,W 16-13,,,0,20,0
18,1979,1979-09-09,2,23.093,PIT,,HOU,W 38-7,,,,,
19,1979,1979-09-16,3,23.100,PIT,@,STL,W 24-21,,,,,
20,1979,1979-10-22,8,23.136,PIT,,DEN,W 42-7,,,,,
21,1979,1979-10-28,9,23.142,PIT,,DAL,W 14-3,,,,,
22,1979,1979-11-11,11,23.156,PIT,@,KAN,W 30-3,,,,,
23,1979,1979-11-18,12,23.163,PIT,@,SDG,L 7-35,0,0,1,0,0
24,1979,1979-11-25,13,23.170,PIT,,CLE,W 33-30,,,,,
25,1979,1979-12-02,14,23.177,PIT,,CIN,W 37-17,,,,,
26,1979,1979-12-10,15,23.185,PIT,@,HOU,L 17-20,,,,,
27,1979,1979-12-16,16,23.191,PIT,,BUF,W 28-0,,,,,
28,1980,1980-09-07,1,24.091,PIT,,HOU,W 31-17,,,,,
29,1980,1980-09-14,2,24.098,PIT,@,BAL,W 20-17,,,,,
30,1980,1980-09-21,3,24.105,PIT,@,CIN,L 28-30,,,,,
31,1980,1980-09-28,4,24.112,PIT,,CHI,W 38-3,,,,,
32,1980,1980-10-05,5,24.119,PIT,@,MIN,W 23-17,,,,,
33,1980,1980-10-12,6,24.126,PIT,,CIN,L 16-17,,,,,
34,1980,1980-10-20,7,24.134,PIT,,OAK,L 34-45,,,,,
35,1980,1980-10-26,8,24.140,PIT,@,CLE,L 26-27,0,0,1,19,0
36,1980,1980-11-02,9,24.147,PIT,,GNB,W 22-20,,,,,
37,1980,1980-11-09,10,24.154,PIT,@,TAM,W 24-21,,,,,
38,1980,1980-11-16,11,24.161,PIT,,CLE,W 16-13,,,,,
39,1980,1980-11-23,12,24.168,PIT,@,BUF,L 13-28,,,,,
40,1980,1980-11-30,13,24.175,PIT,,MIA,W 23-10,,,,,
41,1980,1980-12-04,14,24.179,PIT,@,HOU,L 0-6,,,,,
42,1980,1980-12-14,15,24.189,PIT,,KAN,W 21-16,,,,,
43,1980,1980-12-22,16,24.197,PIT,@,SDG,L 17-26,,,,,
44,1981,1981-09-06,1,25.090,PIT,,KAN,L 33-37,,,,,
45,1981,1981-09-27,4,25.111,PIT,,NWE,W 27-21,,,,,
46,1981,1981-10-11,6,25.125,PIT,,CLE,W 13-7,,,,,
47,1981,1981-10-18,7,25.132,PIT,@,CIN,L 7-34,,,,,
48,1981,1981-10-26,8,25.140,PIT,,HOU,W 26-13,0,0,1,8,0
49,1981,1981-11-08,10,25.153,PIT,@,SEA,L 21-24,,,,,
50,1981,1981-11-15,11,25.160,PIT,@,ATL,W 34-20,,,,,
51,1981,1981-11-22,12,25.167,PIT,@,CLE,W 32-10,0,0,1,0,0
52,1981,1981-11-29,13,25.174,PIT,,RAM,W 24-0,,,,,
53,1981,1981-12-07,14,25.182,PIT,@,OAK,L 27-30,,,,,
54,1981,1981-12-13,15,25.188,PIT,,CIN,L 10-17,,,,,
55,1981,1981-12-20,16,25.195,PIT,@,HOU,L 20-21,,,,,
56,1982,1982-09-13,1,26.097,PIT,@,DAL,W 36-28,,,,,
57,1982,1982-09-19,2,26.103,PIT,,CIN,W 26-20,,,,,
58,1982,1982-11-21,3,26.166,PIT,@,HOU,W 24-10,,,,,
59,1982,1982-11-28,4,26.173,PIT,@,SEA,L 0-16,,,,,
60,1982,1982-12-05,5,26.180,PIT,,KAN,W 35-14,,,,,
61,1982,1982-12-12,6,26.187,PIT,@,BUF,L 0-13,,,,,
62,1982,1982-12-19,7,26.194,PIT,@,CLE,L 9-10,,,,,
63,1982,1982-12-26,8,26.201,PIT,,NWE,W 37-14,,,,,
64,1982,1983-01-02,9,26.208,PIT,,CLE,W 37-21,0,0,2,5,0
65,1983,1983-09-04,1,27.088,PIT,,DEN,L 10-14,,,,,
66,1983,1983-09-11,2,27.095,PIT,@,GNB,W 25-21,,,,,
67,1983,1983-09-18,3,27.102,PIT,@,HOU,W 40-28,0,0,1,16,0
68,1983,1983-09-25,4,27.109,PIT,,NWE,L 23-28,,,,,
69,1983,1983-10-02,5,27.116,PIT,,HOU,W 17-10,,,,,
70,1983,1983-10-10,6,27.124,PIT,@,CIN,W 24-14,1,6,1,34,1
71,1983,1983-10-16,7,27.130,PIT,,CLE,W 44-17,,,,,
72,1983,1983-11-20,12,27.165,PIT,,MIN,L 14-17,,,,,
73,1983,1983-11-24,13,27.169,PIT,@,DET,L 3-45,,,,,
74,1983,1983-12-04,14,27.179,PIT,,CIN,L 10-23,,,,,
75,1983,1983-12-10,15,27.185,PIT,@,NYJ,W 34-7,0,0,1,34,0
76,1983,1983-12-18,16,27.193,PIT,@,CLE,L 17-30,,,,,
77,1984,1984-09-02,1,28.086,PIT,,KAN,L 27-37,,,,,
