ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1985,1985-09-08,1,23.327,MIN,,SFO,W 28-21,,,,,,,
2,1985,1985-09-15,2,23.334,MIN,@,TAM,W 31-16,,,,,,,
3,1985,1985-09-19,3,23.338,MIN,,CHI,L 24-33,,,,,,,
4,1985,1985-09-29,4,23.348,MIN,@,BUF,W 27-20,,,,,,,
5,1985,1985-10-06,5,23.355,MIN,@,RAM,L 10-13,,,,,,,
6,1985,1985-10-13,6,23.362,MIN,@,GNB,L 17-20,,,,,,,
7,1985,1985-10-20,7,24.004,MIN,,SDG,W 21-17,,,,,,,
8,1985,1985-10-27,8,24.011,MIN,@,CHI,L 9-27,,,,,,,
9,1985,1985-11-03,9,24.018,MIN,,DET,W 16-13,,,,,,,
10,1985,1985-11-10,10,24.025,MIN,,GNB,L 17-27,,0,0,0.5,0,0,0
11,1985,1985-11-17,11,24.032,MIN,@,DET,L 21-41,,,,,,,
12,1985,1985-11-24,12,24.039,MIN,,NOR,L 23-30,,,,,,,
13,1985,1985-12-01,13,24.046,MIN,@,PHI,W 28-23,,,,,,,
14,1985,1985-12-08,14,24.053,MIN,,TAM,W 26-7,,0,0,0.0,1,5,0
15,1985,1985-12-15,15,24.060,MIN,@,ATL,L 13-14,,,,,,,
16,1985,1985-12-22,16,24.067,MIN,,PHI,L 35-37,,,,,,,
17,1986,1986-09-07,1,24.326,MIN,,DET,L 10-13,,,,,,,
18,1986,1986-09-14,2,24.333,MIN,@,TAM,W 23-10,,1,6,0.0,1,59,1
19,1986,1986-09-21,3,24.340,MIN,,PIT,W 31-7,,,,,,,
20,1986,1986-09-28,4,24.347,MIN,,GNB,W 42-7,,,,,,,
21,1986,1986-10-05,5,24.354,MIN,@,CHI,L 0-23,,,,,,,
22,1986,1986-10-12,6,24.361,MIN,@,SFO,W 27-24,,,,,,,
23,1986,1986-10-19,7,25.003,MIN,,CHI,W 23-7,,,,,,,
24,1986,1986-10-26,8,25.010,MIN,,CLE,L 20-23,,,,,,,
25,1986,1986-11-02,9,25.017,MIN,@,WAS,L 38-44,,,,,,,
26,1986,1986-11-09,10,25.024,MIN,@,DET,W 24-10,,,,,,,
27,1986,1986-11-16,11,25.031,MIN,,NYG,L 20-22,,,,,,,
28,1986,1986-11-23,12,25.038,MIN,@,CIN,L 20-24,,,,,,,
29,1986,1986-11-30,13,25.045,MIN,,TAM,W 45-13,,0,0,1.0,0,0,0
30,1986,1986-12-07,14,25.052,MIN,@,GNB,W 32-6,,0,0,1.0,0,0,0
31,1986,1986-12-14,15,25.059,MIN,@,HOU,L 10-23,,,,,,,
32,1986,1986-12-21,16,25.066,MIN,,NOR,W 33-17,,0,0,1.0,0,0,0
