ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1965,1965-09-19,1,22.112,CHI,@,SFO,L 24-52,12,44,3.67,0,3,26,8.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,27,13.50,0,0,0
2,1965,1965-09-25,2,22.118,CHI,@,RAM,L 28-30,1,18,18.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,2,66,33.00,0,0,0,,0,1,6
3,1965,1965-10-03,3,22.126,CHI,@,GNB,L 14-23,17,80,4.71,1,5,104,20.80,1,0,0,,0,0,0,,0,0,,,1,26,26.00,0,1,-3,-3.00,0,2,12
4,1965,1965-10-10,4,22.133,CHI,,RAM,W 31-6,12,9,0.75,0,3,95,31.67,1,1,1,100.00,26,1,0,158.3,0,0,26.00,46.00,1,25,25.00,0,0,0,,0,1,6
5,1965,1965-10-17,5,22.140,CHI,@,MIN,W 45-37,13,64,4.92,1,4,63,15.75,2,1,1,100.00,27,0,0,118.7,0,0,27.00,27.00,4,170,42.50,1,0,0,,0,4,24
6,1965,1965-10-24,6,22.147,CHI,,DET,W 38-10,8,21,2.63,0,2,17,8.50,1,0,0,,0,0,0,,0,0,,,1,22,22.00,0,0,0,,0,1,6
7,1965,1965-10-31,7,22.154,CHI,,GNB,W 31-10,16,66,4.13,1,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,62,62.00,0,1,6
8,1965,1965-11-07,8,22.161,CHI,,BAL,L 21-26,11,17,1.55,0,3,46,15.33,0,0,0,,0,0,0,,0,0,,,3,71,23.67,0,0,0,,0,0,0
9,1965,1965-11-14,9,22.168,CHI,,STL,W 34-13,14,62,4.43,1,1,16,16.00,0,0,0,,0,0,0,,0,0,,,2,94,47.00,0,0,0,,0,1,6
10,1965,1965-11-21,10,22.175,CHI,@,DET,W 17-10,10,60,6.00,1,2,16,8.00,0,0,0,,0,0,0,,0,0,,,2,61,30.50,0,0,2,,0,1,6
11,1965,1965-11-28,11,22.182,CHI,@,NYG,W 35-14,13,113,8.69,2,2,24,12.00,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,2,44,22.00,0,3,7,2.33,0,2,12
