ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
16,2011,2012-01-01,16,24.064,CIN,,BAL,L 16-24,*,22,44,50.00,232,0,0,65.7,1,1,5.27,5.27,4,17,4.25,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
17,2012,2012-09-10,1,24.317,CIN,@,BAL,L 13-44,*,22,37,59.46,221,0,1,65.3,4,28,5.97,4.76,3,11,3.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
18,2012,2012-09-16,2,24.323,CIN,,CLE,W 34-27,*,24,31,77.42,318,3,1,128.2,6,23,10.26,10.74,3,4,1.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
19,2012,2012-09-23,3,24.330,CIN,@,WAS,W 38-31,*,19,27,70.37,328,3,1,132.9,2,16,12.15,12.70,2,16,8.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
20,2012,2012-09-30,4,24.337,CIN,@,JAX,W 27-10,*,20,31,64.52,244,2,1,96.7,0,0,7.87,7.71,6,5,0.83,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
21,2012,2012-10-07,5,24.344,CIN,,MIA,L 13-17,*,26,43,60.47,234,1,2,63.5,3,16,5.44,3.81,4,21,5.25,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
22,2012,2012-10-14,6,24.351,CIN,@,CLE,L 24-34,*,31,46,67.39,381,3,3,87.3,2,19,8.28,6.65,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
23,2012,2012-10-21,7,24.358,CIN,,PIT,L 17-24,*,14,28,50.00,105,1,1,56.4,0,0,3.75,2.86,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
24,2012,2012-11-04,8,25.006,CIN,,DEN,L 23-31,*,26,42,61.90,299,1,1,81.3,5,24,7.12,6.52,2,16,8.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
25,2012,2012-11-11,9,25.013,CIN,,NYG,W 31-13,*,21,30,70.00,199,4,0,127.6,0,0,6.63,9.30,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
26,2012,2012-11-18,10,25.020,CIN,@,KAN,W 28-6,*,18,29,62.07,230,2,0,109.8,2,10,7.93,9.31,3,13,4.33,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
27,2012,2012-11-25,11,25.027,CIN,,OAK,W 34-10,*,16,30,53.33,210,3,0,109.0,2,16,7.00,9.00,4,5,1.25,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
28,2012,2012-12-02,12,25.034,CIN,@,SDG,W 20-13,*,25,38,65.79,211,1,2,66.9,1,0,5.55,3.71,4,5,1.25,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
29,2012,2012-12-09,13,25.041,CIN,,DAL,L 19-20,*,20,33,60.61,206,1,1,76.1,5,16,6.24,5.48,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
30,2012,2012-12-13,14,25.045,CIN,@,PHI,W 34-13,*,13,27,48.15,127,1,0,74.2,6,35,4.70,5.44,8,18,2.25,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
31,2012,2012-12-23,15,25.055,CIN,@,PIT,W 13-10,*,24,41,58.54,278,0,2,58.8,6,25,6.78,4.59,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
32,2012,2012-12-30,16,25.062,CIN,,BAL,W 23-17,*,10,15,66.67,78,1,0,101.5,2,1,5.20,6.53,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
33,2013,2013-09-08,1,25.314,CIN,@,CHI,L 21-24,*,26,33,78.79,282,2,2,97.2,1,5,8.55,7.03,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
34,2013,2013-09-16,2,25.322,CIN,,PIT,W 20-10,*,25,45,55.56,280,1,0,81.7,0,0,6.22,6.67,3,10,3.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
35,2013,2013-09-22,3,25.328,CIN,,GNB,W 34-30,*,20,28,71.43,235,2,1,105.5,4,20,8.39,8.21,4,3,0.75,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
36,2013,2013-09-29,4,25.335,CIN,@,CLE,L 6-17,*,23,42,54.76,206,0,1,58.2,2,3,4.90,3.83,4,13,3.25,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
37,2013,2013-10-06,5,25.342,CIN,,NWE,W 13-6,*,20,27,74.07,212,0,1,81.1,4,33,7.85,6.19,6,25,4.17,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
38,2013,2013-10-13,6,25.349,CIN,@,BUF,W 27-24,*,26,40,65.00,337,3,1,105.9,3,19,8.43,8.80,7,17,2.43,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
39,2013,2013-10-20,7,25.356,CIN,@,DET,W 27-24,*,24,34,70.59,372,3,0,135.9,1,8,10.94,12.71,1,6,6.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
40,2013,2013-10-27,8,25.363,CIN,,NYJ,W 49-9,*,19,30,63.33,325,5,1,125.7,1,2,10.83,12.67,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,1
41,2013,2013-10-31,9,26.002,CIN,@,MIA,L 20-22,*,32,53,60.38,338,0,3,55.4,5,36,6.38,3.83,5,12,2.40,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
42,2013,2013-11-10,10,26.012,CIN,@,BAL,L 17-20,*,24,51,47.06,274,2,3,52.2,5,30,5.37,3.51,6,22,3.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
43,2013,2013-11-17,11,26.019,CIN,,CLE,W 41-20,*,13,27,48.15,93,3,2,62.7,0,0,3.44,2.33,4,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
44,2013,2013-12-01,12,26.033,CIN,@,SDG,W 17-10,*,14,23,60.87,190,1,1,83.6,0,0,8.26,7.17,3,9,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,1,0
45,2013,2013-12-08,13,26.040,CIN,,IND,W 42-28,*,24,35,68.57,275,3,0,120.5,0,0,7.86,9.57,5,11,2.20,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
46,2013,2013-12-15,14,26.047,CIN,@,PIT,L 20-30,*,25,44,56.82,230,2,0,86.4,1,8,5.23,6.14,4,20,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
47,2013,2013-12-22,15,26.054,CIN,,MIN,W 42-14,*,27,38,71.05,363,4,0,136.2,2,18,9.55,11.66,1,10,10.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
48,2013,2013-12-29,16,26.061,CIN,,BAL,W 34-17,*,21,36,58.33,281,2,4,62.2,0,0,7.81,3.92,6,23,3.83,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
49,2014,2014-09-07,1,26.313,CIN,@,BAL,W 23-16,*,25,38,65.79,301,1,0,98.7,0,0,7.92,8.45,6,3,0.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
50,2014,2014-09-14,2,26.320,CIN,,ATL,W 24-10,*,15,23,65.22,252,1,0,116.6,0,0,10.96,11.83,3,6,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
51,2014,2014-09-21,3,26.327,CIN,,TEN,W 33-7,*,15,23,65.22,169,0,1,68.9,0,0,7.35,5.39,3,3,1.00,0,1,1,18,18.00,1,100.0%,18.00,1,6,0.0,0,0
52,2014,2014-10-05,4,26.341,CIN,@,NWE,L 17-43,*,15,24,62.50,204,2,0,117.4,1,8,8.50,10.17,2,16,8.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
53,2014,2014-10-12,5,26.348,CIN,,CAR,T 37-37,*,33,43,76.74,323,2,2,93.5,1,3,7.51,6.35,4,25,6.25,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
54,2014,2014-10-19,6,26.355,CIN,@,IND,L 0-27,*,18,38,47.37,126,0,0,55.4,3,17,3.32,3.32,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
55,2014,2014-10-26,7,26.362,CIN,,BAL,W 27-24,*,21,28,75.00,266,0,1,89.3,2,27,9.50,7.89,6,14,2.33,2,0,0,0,,0,0.0%,,2,12,0.0,0,0
56,2014,2014-11-02,8,27.004,CIN,,JAX,W 33-23,*,19,31,61.29,233,2,2,79.1,2,1,7.52,5.90,2,11,5.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
57,2014,2014-11-06,9,27.008,CIN,,CLE,L 3-24,*,10,33,30.30,86,0,3,2.0,2,14,2.61,-1.48,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
58,2014,2014-11-16,10,27.018,CIN,@,NOR,W 27-10,*,16,22,72.73,220,3,0,143.9,1,1,10.00,12.73,5,12,2.40,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
59,2014,2014-11-23,11,27.025,CIN,@,HOU,W 22-13,*,24,35,68.57,233,1,1,84.6,0,0,6.66,5.94,7,6,0.86,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
60,2014,2014-11-30,12,27.032,CIN,@,TAM,W 14-13,*,19,27,70.37,176,1,3,60.6,2,11,6.52,2.26,3,7,2.33,1,0,0,0,,0,0.0%,,1,6,0.0,1,0
61,2014,2014-12-07,13,27.039,CIN,,PIT,L 21-42,*,21,29,72.41,302,2,0,128.8,2,5,10.41,11.79,4,22,5.50,1,0,0,0,,0,0.0%,,1,6,0.0,1,0
62,2014,2014-12-14,14,27.046,CIN,@,CLE,W 30-0,*,14,24,58.33,117,0,1,53.6,2,14,4.88,3.00,2,3,1.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
63,2014,2014-12-22,15,27.054,CIN,,DEN,W 37-28,*,17,25,68.00,146,2,1,93.1,0,0,5.84,5.64,6,25,4.17,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
64,2014,2014-12-28,16,27.060,CIN,@,PIT,L 17-27,*,27,38,71.05,244,2,2,83.7,3,23,6.42,5.11,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
65,2015,2015-09-13,1,27.319,CIN,@,OAK,W 33-13,*,25,34,73.53,269,2,0,115.9,0,0,7.91,9.09,4,1,0.25,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
66,2015,2015-09-20,2,27.326,CIN,,SDG,W 24-19,*,16,26,61.54,214,3,0,126.1,0,0,8.23,10.54,5,10,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
67,2015,2015-09-27,3,27.333,CIN,@,BAL,W 28-24,*,20,32,62.50,383,3,1,122.3,2,11,11.97,12.44,5,10,2.00,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
68,2015,2015-10-04,4,27.340,CIN,,KAN,W 36-21,*,17,24,70.83,321,1,0,127.1,0,0,13.38,14.21,3,16,5.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
69,2015,2015-10-11,5,27.347,CIN,,SEA,W 27-24,*,30,44,68.18,331,2,1,95.9,4,21,7.52,7.41,7,18,2.57,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
70,2015,2015-10-18,6,27.354,CIN,@,BUF,W 34-21,*,22,33,66.67,243,3,0,118.6,0,0,7.36,9.18,3,-2,-0.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
71,2015,2015-11-01,7,28.003,CIN,@,PIT,W 16-10,*,23,38,60.53,231,1,2,64.7,3,13,6.08,4.24,6,4,0.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
72,2015,2015-11-05,8,28.007,CIN,,CLE,W 31-10,*,21,27,77.78,234,3,0,139.8,2,15,8.67,10.89,6,5,0.83,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
73,2015,2015-11-16,9,28.018,CIN,,HOU,L 6-10,*,22,38,57.89,197,0,1,61.0,4,15,5.18,4.00,4,31,7.75,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
74,2015,2015-11-22,10,28.024,CIN,@,ARI,L 31-34,*,22,39,56.41,315,2,0,99.8,4,37,8.08,9.10,8,34,4.25,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
75,2015,2015-11-29,11,28.031,CIN,,STL,W 31-7,*,20,27,74.07,233,3,1,121.4,0,0,8.63,9.19,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
76,2015,2015-12-06,12,28.038,CIN,@,CLE,W 37-3,*,14,19,73.68,220,2,0,146.8,1,6,11.58,13.68,4,11,2.75,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
77,2015,2015-12-13,13,28.045,CIN,,PIT,L 20-33,*,3,5,60.00,59,0,1,61.7,0,0,11.80,2.80,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
78,2016,2016-09-11,1,28.318,CIN,@,NYJ,W 23-22,*,23,30,76.67,366,1,1,114.0,7,42,12.20,11.37,3,7,2.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
79,2016,2016-09-18,2,28.325,CIN,@,PIT,L 16-24,*,31,54,57.41,366,1,0,84.3,1,0,6.78,7.15,2,7,3.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
80,2016,2016-09-25,3,28.332,CIN,,DEN,L 17-29,*,21,31,67.74,206,0,1,72.8,4,17,6.65,5.19,6,40,6.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
81,2016,2016-09-29,4,28.336,CIN,,MIA,W 22-7,*,22,31,70.97,296,1,0,111.8,1,11,9.55,10.19,6,-12,-2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
82,2016,2016-10-09,5,28.346,CIN,@,DAL,L 14-28,*,29,41,70.73,269,2,0,104.6,4,20,6.56,7.54,6,34,5.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
83,2016,2016-10-16,6,28.353,CIN,@,NWE,L 17-35,*,21,31,67.74,254,1,0,103.4,2,17,8.19,8.84,2,17,8.50,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
84,2016,2016-10-23,7,28.360,CIN,,CLE,W 31-17,*,19,28,67.86,308,2,0,128.3,3,20,11.00,12.43,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
85,2016,2016-10-30,8,29.001,CIN,,WAS,T 27-27,*,27,42,64.29,284,1,1,81.8,3,21,6.76,6.17,4,21,5.25,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
86,2016,2016-11-14,9,29.016,CIN,@,NYG,L 20-21,*,16,29,55.17,204,1,1,74.5,3,18,7.03,6.17,1,15,15.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
87,2016,2016-11-20,10,29.022,CIN,,BUF,L 12-16,*,24,43,55.81,207,1,2,57.0,1,0,4.81,3.19,4,10,2.50,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
88,2016,2016-11-27,11,29.029,CIN,@,BAL,L 14-19,*,26,48,54.17,283,1,0,78.7,3,22,5.90,6.31,3,14,4.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
89,2016,2016-12-04,12,29.036,CIN,,PHI,W 32-14,*,23,31,74.19,332,2,0,130.0,0,0,10.71,12.00,2,9,4.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
90,2016,2016-12-11,13,29.043,CIN,@,CLE,W 23-10,*,20,28,71.43,180,2,0,112.2,4,33,6.43,7.86,2,17,8.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
91,2016,2016-12-18,14,29.050,CIN,,PIT,L 20-24,*,16,27,59.26,157,0,1,60.3,1,11,5.81,4.15,1,1,1.00,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
92,2016,2016-12-24,15,29.056,CIN,@,HOU,L 10-12,*,28,41,68.29,268,1,1,84.2,3,24,6.54,5.93,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
93,2016,2017-01-01,16,29.064,CIN,,BAL,W 27-10,*,18,28,64.29,226,1,0,101.2,1,8,8.07,8.79,4,4,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
94,2017,2017-09-10,1,29.316,CIN,,BAL,L 0-20,*,16,31,51.61,170,0,4,28.4,5,26,5.48,-0.32,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
95,2017,2017-09-14,2,29.320,CIN,,HOU,L 9-13,*,20,35,57.14,224,0,0,76.4,3,11,6.40,6.40,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
96,2017,2017-09-24,3,29.330,CIN,@,GNB,L 24-27,*,21,27,77.78,212,2,0,124.1,3,21,7.85,9.33,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
97,2017,2017-10-01,4,29.337,CIN,@,CLE,W 31-7,*,25,30,83.33,286,4,0,146.0,3,22,9.53,12.20,4,29,7.25,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
98,2017,2017-10-08,5,29.344,CIN,,BUF,W 20-16,*,22,36,61.11,328,1,2,77.1,1,5,9.11,7.17,5,2,0.40,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
99,2017,2017-10-22,6,29.358,CIN,@,PIT,L 14-29,*,17,30,56.67,140,2,2,63.2,4,32,4.67,3.00,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
100,2017,2017-10-29,7,30.000,CIN,,IND,W 24-23,*,17,29,58.62,243,2,0,108.8,3,25,8.38,9.76,3,10,3.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
101,2017,2017-11-05,8,30.007,CIN,@,JAX,L 7-23,*,10,18,55.56,136,0,0,79.9,2,17,7.56,7.56,3,-1,-0.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
102,2017,2017-11-12,9,30.014,CIN,@,TEN,L 20-24,*,20,35,57.14,265,2,0,100.3,1,10,7.57,8.71,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
103,2017,2017-11-19,10,30.021,CIN,@,DEN,W 20-17,*,15,25,60.00,154,3,0,117.3,2,13,6.16,8.56,3,4,1.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
104,2017,2017-11-26,11,30.028,CIN,,CLE,W 30-16,*,18,28,64.29,214,2,0,111.3,1,5,7.64,9.07,4,26,6.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
105,2017,2017-12-04,12,30.036,CIN,,PIT,L 20-23,*,21,36,58.33,234,2,0,96.3,2,11,6.50,7.61,2,19,9.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
106,2017,2017-12-10,13,30.042,CIN,,CHI,L 7-33,*,14,29,48.28,141,1,1,59.7,2,15,4.86,4.00,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
107,2017,2017-12-17,14,30.049,CIN,@,MIN,L 7-34,*,11,22,50.00,113,0,2,27.3,3,17,5.14,1.05,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
108,2017,2017-12-24,15,30.056,CIN,,DET,W 26-17,*,27,41,65.85,238,1,1,79.1,3,16,5.80,5.20,3,-1,-0.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
109,2017,2017-12-31,16,30.063,CIN,@,BAL,W 31-27,*,23,44,52.27,222,3,0,89.4,1,9,5.05,6.41,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
110,2018,2018-09-09,1,30.315,CIN,@,IND,W 34-23,*,21,28,75.00,243,2,1,109.7,2,14,8.68,8.50,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
111,2018,2018-09-13,2,30.319,CIN,,BAL,W 34-23,*,24,42,57.14,265,4,0,107.7,0,0,6.31,8.21,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
112,2018,2018-09-23,3,30.329,CIN,@,CAR,L 21-31,*,29,46,63.04,352,2,4,64.8,2,22,7.65,4.61,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
