ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
28,1990,1990-09-30,4,25.353,NYG,,DAL,W 31-17,,1,10,10.00,0,,,0,0,,0,0,0,,0,0,0
29,1991,1991-09-02,1,26.325,NYG,,SFO,W 16-14,,1,14,14.00,0,,,0,0,,0,0,0,,0,0,0
30,1991,1991-09-08,2,26.331,NYG,,RAM,L 13-19,,3,47,15.67,0,,,0,0,,0,0,0,,0,0,0
31,1991,1991-09-15,3,26.338,NYG,@,CHI,L 17-20,,0,0,,0,,,,,,,,,,,,
32,1991,1991-09-22,4,26.345,NYG,,CLE,W 13-10,,1,17,17.00,0,,,0,0,,0,0,0,,0,0,0
33,1991,1991-09-29,5,26.352,NYG,@,DAL,L 16-21,,3,33,11.00,0,,,0,0,,0,0,0,,0,0,0
34,1991,1991-10-06,6,26.359,NYG,,PHO,W 20-9,,3,46,15.33,0,,,0,0,,0,0,0,,0,0,0
35,1991,1991-10-14,7,27.002,NYG,@,PIT,W 23-20,,2,21,10.50,0,,,0,0,,0,0,0,,0,0,0
36,1991,1991-10-27,8,27.015,NYG,,WAS,L 13-17,,0,0,,0,,,,,,,,,,,,
37,1991,1991-11-04,9,27.023,NYG,@,PHI,L 7-30,,1,55,55.00,0,,,0,0,,0,0,0,,0,0,0
38,1991,1991-11-10,10,27.029,NYG,@,PHO,W 21-14,,1,5,5.00,0,,,0,0,,0,0,0,,0,0,0
39,1991,1991-11-17,11,27.036,NYG,,DAL,W 22-9,,1,13,13.00,0,,,0,0,,0,0,0,,0,0,0
40,1991,1991-11-24,12,27.043,NYG,@,TAM,W 21-14,,1,7,7.00,0,,,0,0,,0,0,0,,0,0,0
41,1991,1991-12-01,13,27.050,NYG,@,CIN,L 24-27,,2,39,19.50,0,,,0,0,,0,0,0,,0,0,0
42,1991,1991-12-08,14,27.057,NYG,,PHI,L 14-19,,0,0,,0,,,,,,,,,,,,
43,1991,1991-12-15,15,27.064,NYG,@,WAS,L 17-34,,1,21,21.00,0,,,0,0,,0,0,0,,0,0,0
44,1991,1991-12-21,16,27.070,NYG,,HOU,W 24-20,,1,38,38.00,0,,,0,0,,0,0,0,,0,0,0
45,1992,1992-09-06,1,27.330,SFO,@,NYG,W 31-14,,0,0,,0,0.0%,,,,,,0,0,,0,,
46,1992,1992-09-13,2,27.337,SFO,,BUF,L 31-34,2,2,80,40.00,1,100.0%,40.00,0,0,,0,0,0,,0,1,6
47,1992,1992-09-20,3,27.344,SFO,@,NYJ,W 31-14,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,0,0
48,1992,1992-09-27,4,27.351,SFO,@,NOR,W 16-10,1,1,19,19.00,0,100.0%,19.00,0,0,,0,1,0,0.00,0,0,0
49,1992,1992-10-04,5,27.358,SFO,,RAM,W 27-24,,0,0,,0,0.0%,,,,,,0,0,,0,,
50,1992,1992-10-11,6,27.365,SFO,@,NWE,W 24-12,2,1,19,19.00,0,50.0%,9.50,0,0,,0,0,0,,0,0,0
51,1992,1992-10-18,7,28.006,SFO,,ATL,W 56-17,3,1,29,29.00,0,33.3%,9.67,0,0,,0,0,0,,0,0,0
52,1992,1992-11-01,8,28.020,SFO,@,PHO,L 14-24,,0,0,,0,0.0%,,,,,,0,0,,0,,
53,1992,1992-11-09,9,28.028,SFO,@,ATL,W 41-3,1,1,12,12.00,1,100.0%,12.00,0,0,,0,0,0,,0,1,6
54,1992,1992-11-15,10,28.034,SFO,,NOR,W 21-20,2,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
55,1992,1992-11-22,11,28.041,SFO,@,RAM,W 27-10,,0,0,,0,0.0%,,,,,,0,0,,0,,
56,1992,1992-11-29,12,28.048,SFO,,PHI,W 20-14,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
57,1992,1992-12-06,13,28.055,SFO,,MIA,W 27-3,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
58,1992,1992-12-13,14,28.062,SFO,@,MIN,W 20-17,,0,0,,0,0.0%,,,,,,0,0,,0,,
59,1992,1992-12-19,15,28.068,SFO,,TAM,W 21-14,,0,0,,0,0.0%,,,,,,0,0,,0,,
60,1992,1992-12-28,16,28.077,SFO,,DET,W 24-6,2,2,27,13.50,0,100.0%,13.50,0,0,,0,0,0,,0,0,0
61,1993,1993-09-05,1,28.328,SFO,@,PIT,W 24-13,2,1,32,32.00,0,50.0%,16.00,0,0,,0,0,0,,0,0,0
62,1993,1993-09-13,2,28.336,SFO,@,CLE,L 13-23,2,0,0,,0,0.0%,0.00,,,,,,,,,,
63,1993,1993-09-19,3,28.342,SFO,,ATL,W 37-30,,0,0,,0,0.0%,,,,,,,,,,,
64,1993,1993-09-26,4,28.349,SFO,@,NOR,L 13-16,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0
65,1993,1993-10-03,5,28.356,SFO,,MIN,W 38-19,,0,0,,0,0.0%,,,,,,,,,,,
66,1993,1993-10-24,7,29.012,SFO,,PHO,W 28-14,,0,0,,0,0.0%,,,,,,,,,,,
67,1993,1993-12-25,15,29.074,SFO,,HOU,L 7-10,2,1,21,21.00,0,50.0%,10.50,0,0,,0,0,0,,0,0,0
