ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
31,2014,2014-12-21,15,22.198,HOU,,BAL,W 25-13,*,12,5,38,7.60,0,41.7%,3.17,0,0,,0,,0,0,0.0,0,0
32,2014,2014-12-28,16,22.205,HOU,,JAX,W 23-17,*,6,2,5,2.50,0,33.3%,0.83,0,0,,0,,0,0,0.0,0,0
33,2015,2015-09-13,1,23.099,HOU,,KAN,L 20-27,*,13,9,98,10.89,2,69.2%,7.54,0,0,,0,1,2,14,0.0,0,0
34,2015,2015-09-20,2,23.106,HOU,@,CAR,L 17-24,*,11,5,53,10.60,0,45.5%,4.82,0,0,,0,,0,0,0.0,0,0
35,2015,2015-09-27,3,23.113,HOU,,TAM,W 19-9,*,14,8,101,12.63,1,57.1%,7.21,0,0,,0,,1,6,0.0,0,0
36,2015,2015-10-04,4,23.120,HOU,@,ATL,L 21-48,*,22,9,157,17.44,0,40.9%,7.14,0,0,,0,,0,0,0.0,0,0
37,2015,2015-10-08,5,23.124,HOU,,IND,L 20-27,*,14,11,169,15.36,0,78.6%,12.07,0,0,,0,,0,0,0.0,0,0
38,2015,2015-10-18,6,23.134,HOU,@,JAX,W 31-20,*,15,10,148,14.80,2,66.7%,9.87,0,0,,0,,2,12,0.0,0,0
39,2015,2015-10-25,7,23.141,HOU,@,MIA,L 26-44,*,12,6,50,8.33,0,50.0%,4.17,0,0,,0,,0,0,0.0,0,0
40,2015,2015-11-01,8,23.148,HOU,,TEN,W 20-6,*,11,8,94,11.75,1,72.7%,8.55,0,0,,0,,1,6,0.0,0,0
41,2015,2015-11-16,9,23.163,HOU,@,CIN,W 10-6,*,11,5,57,11.40,1,45.5%,5.18,0,0,,0,,1,6,0.0,0,0
42,2015,2015-11-22,10,23.169,HOU,,NYJ,W 24-17,*,12,5,118,23.60,2,41.7%,9.83,0,0,,0,,2,12,0.0,0,0
43,2015,2015-11-29,11,23.176,HOU,,NOR,W 24-6,*,8,5,36,7.20,0,62.5%,4.50,0,0,,0,,0,0,0.0,0,0
44,2015,2015-12-06,12,23.183,HOU,@,BUF,L 21-30,*,9,5,88,17.60,1,55.6%,9.78,0,0,,0,,1,6,0.0,0,0
45,2015,2015-12-13,13,23.190,HOU,,NWE,L 6-27,*,6,3,52,17.33,0,50.0%,8.67,0,0,,0,,0,0,0.0,0,0
46,2015,2015-12-20,14,23.197,HOU,@,IND,W 16-10,*,11,8,94,11.75,0,72.7%,8.55,0,0,,0,,0,0,0.0,0,0
47,2015,2015-12-27,15,23.204,HOU,@,TEN,W 34-6,*,11,7,117,16.71,1,63.6%,10.64,0,0,,0,,1,6,0.0,0,0
48,2015,2016-01-03,16,23.211,HOU,,JAX,W 30-6,*,12,7,89,12.71,0,58.3%,7.42,0,0,,0,,0,0,0.0,0,0
49,2016,2016-09-11,1,24.097,HOU,,CHI,W 23-14,*,8,5,54,10.80,1,62.5%,6.75,0,0,,0,,1,6,0.0,0,0
50,2016,2016-09-18,2,24.104,HOU,,KAN,W 19-12,*,11,7,113,16.14,1,63.6%,10.27,0,0,,0,,1,6,0.0,0,0
51,2016,2016-09-22,3,24.108,HOU,@,NWE,L 0-27,*,8,4,56,14.00,0,50.0%,7.00,0,0,,0,,0,0,0.0,0,0
52,2016,2016-10-02,4,24.118,HOU,,TEN,W 27-20,*,6,1,4,4.00,0,16.7%,0.67,0,0,,0,,0,0,0.0,0,0
53,2016,2016-10-09,5,24.125,HOU,@,MIN,L 13-31,*,9,5,56,11.20,1,55.6%,6.22,0,0,,0,,1,6,0.0,0,0
54,2016,2016-10-16,6,24.132,HOU,,IND,W 26-23,*,15,9,71,7.89,0,60.0%,4.73,0,0,,0,,0,0,0.0,0,0
55,2016,2016-10-24,7,24.140,HOU,@,DEN,L 9-27,*,12,5,36,7.20,0,41.7%,3.00,0,0,,0,,0,0,0.0,0,0
56,2016,2016-10-30,8,24.146,HOU,,DET,W 20-13,*,7,4,44,11.00,0,57.1%,6.29,0,0,,0,,0,0,0.0,0,0
57,2016,2016-11-13,9,24.160,HOU,@,JAX,W 24-21,*,13,5,48,9.60,0,38.5%,3.69,0,0,,0,,0,0,0.0,0,0
58,2016,2016-11-21,10,24.168,HOU,@,OAK,L 20-27,*,6,5,58,11.60,0,83.3%,9.67,0,0,,0,,0,0,0.0,0,0
59,2016,2016-11-27,11,24.174,HOU,,SDG,L 13-21,*,10,5,70,14.00,0,50.0%,7.00,0,0,,0,,0,0,0.0,0,0
60,2016,2016-12-04,12,24.181,HOU,@,GNB,L 13-21,*,8,3,58,19.33,1,37.5%,7.25,0,0,,0,,1,6,0.0,0,0
61,2016,2016-12-11,13,24.188,HOU,@,IND,W 22-17,*,4,2,33,16.50,0,50.0%,8.25,0,0,,0,,0,0,0.0,0,0
62,2016,2016-12-18,14,24.195,HOU,,JAX,W 21-20,*,17,8,87,10.88,0,47.1%,5.12,0,0,,0,,0,0,0.0,0,0
63,2016,2016-12-24,15,24.201,HOU,,CIN,W 12-10,*,6,3,43,14.33,0,50.0%,7.17,0,0,,0,,0,0,0.0,0,0
64,2016,2017-01-01,16,24.209,HOU,@,TEN,L 17-24,*,11,7,123,17.57,0,63.6%,11.18,0,0,,0,,0,0,0.0,0,0
65,2017,2017-09-10,1,25.096,HOU,,JAX,L 7-29,*,16,7,55,7.86,1,43.8%,3.44,0,0,,0,,1,6,0.0,0,0
66,2017,2017-09-14,2,25.100,HOU,@,CIN,W 13-9,*,13,7,73,10.43,0,53.8%,5.62,0,0,,0,,0,0,0.0,0,0
67,2017,2017-09-24,3,25.110,HOU,@,NWE,L 33-36,*,8,7,76,10.86,0,87.5%,9.50,0,0,,0,,0,0,0.0,0,0
68,2017,2017-10-01,4,25.117,HOU,,TEN,W 57-14,*,12,10,107,10.70,1,83.3%,8.92,0,0,,0,,1,6,0.0,0,0
69,2017,2017-10-08,5,25.124,HOU,,KAN,L 34-42,*,12,4,52,13.00,3,33.3%,4.33,0,0,,0,,3,18,0.0,0,0
70,2017,2017-10-15,6,25.131,HOU,,CLE,W 33-17,*,4,2,19,9.50,1,50.0%,4.75,0,0,,0,,1,6,0.0,0,0
71,2017,2017-10-29,7,25.145,HOU,@,SEA,L 38-41,*,11,8,224,28.00,1,72.7%,20.36,0,0,,0,,1,6,0.0,0,0
72,2017,2017-11-05,8,25.152,HOU,,IND,L 14-20,*,16,6,86,14.33,1,37.5%,5.38,0,0,,0,,1,6,0.0,0,0
73,2017,2017-11-12,9,25.159,HOU,@,LAR,L 7-33,*,14,7,111,15.86,0,50.0%,7.93,0,0,,0,,0,0,0.0,0,0
74,2017,2017-11-19,10,25.166,HOU,,ARI,W 31-21,*,9,4,76,19.00,1,44.4%,8.44,0,0,,0,,1,6,0.0,0,0
75,2017,2017-11-27,11,25.174,HOU,@,BAL,L 16-23,*,10,7,125,17.86,0,70.0%,12.50,0,0,,0,,0,0,0.0,0,0
76,2017,2017-12-03,12,25.180,HOU,@,TEN,L 13-24,*,14,8,80,10.00,0,57.1%,5.71,0,0,,0,,0,0,0.0,0,0
77,2017,2017-12-10,13,25.187,HOU,,SFO,L 16-26,*,16,11,149,13.55,2,68.8%,9.31,0,0,,0,,2,12,0.0,0,0
78,2017,2017-12-17,14,25.194,HOU,@,JAX,L 7-45,*,13,4,80,20.00,1,30.8%,6.15,0,0,,0,,1,6,0.0,0,0
79,2017,2017-12-25,15,25.202,HOU,,PIT,L 6-34,*,6,4,65,16.25,1,66.7%,10.83,0,0,,0,,1,6,0.0,0,0
80,2018,2018-09-09,1,26.095,HOU,@,NWE,L 20-27,*,11,8,78,9.75,0,72.7%,7.09,1,-7,-7.00,0,,0,0,0.0,0,0
81,2018,2018-09-16,2,26.102,HOU,@,TEN,L 17-20,*,11,6,110,18.33,1,54.5%,10.00,0,0,,0,,1,6,0.0,0,0
82,2018,2018-09-23,3,26.109,HOU,,NYG,L 22-27,*,10,6,86,14.33,0,60.0%,8.60,0,0,,0,,0,0,0.0,0,0
