ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
43,1991,1991-09-29,5,27.032,MIA,@,NYJ,L 23-41,,3,47,15.67,0,,,0,0,,0,0,0
44,1991,1991-10-06,6,27.039,MIA,@,NWE,W 20-10,,4,89,22.25,0,,,0,0,,0,0,0
45,1991,1991-10-13,7,27.046,MIA,@,KAN,L 7-42,,2,7,3.50,0,,,0,0,,0,0,0
46,1991,1991-10-20,8,27.053,MIA,,HOU,L 13-17,,3,34,11.33,0,,,0,0,,0,0,0
47,1991,1991-11-03,9,27.067,MIA,@,IND,W 10-6,,1,5,5.00,0,,,0,0,,0,0,0
48,1991,1991-11-10,10,27.074,MIA,,NWE,W 30-20,,3,46,15.33,0,,,0,0,,0,0,0
49,1991,1991-11-18,11,27.082,MIA,,BUF,L 27-41,,3,30,10.00,1,,,0,0,,0,1,6
50,1991,1991-11-24,12,27.088,MIA,@,CHI,W 16-13,,1,11,11.00,0,,,0,0,,0,0,0
51,1991,1991-12-01,13,27.095,MIA,,TAM,W 33-14,,0,0,,0,,,,,,,,
52,1991,1991-12-09,14,27.103,MIA,,CIN,W 37-13,,0,0,,0,,,,,,,,
53,1991,1991-12-15,15,27.109,MIA,@,SDG,L 30-38,,0,0,,0,,,,,,,,
54,1991,1991-12-22,16,27.116,MIA,,NYJ,L 20-23,,0,0,,0,,,,,,,,
55,1992,1992-09-14,1,28.017,MIA,@,CLE,W 27-23,,0,0,,0,0.0%,,,,,,,
56,1992,1992-09-20,2,28.023,MIA,,RAM,W 26-10,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
57,1992,1992-09-27,3,28.030,MIA,@,SEA,W 19-17,,0,0,,0,0.0%,,,,,,,
58,1992,1992-10-04,4,28.037,MIA,@,BUF,W 37-10,,0,0,,0,0.0%,,,,,,,
59,1992,1992-10-11,5,28.044,MIA,,ATL,W 21-17,,0,0,,0,0.0%,,,,,,,
60,1992,1992-10-18,6,28.051,MIA,,NWE,W 38-17,,0,0,,0,0.0%,,,,,,,
61,1992,1992-10-25,7,28.058,MIA,,IND,L 20-31,3,1,12,12.00,0,33.3%,4.00,0,0,,0,0,0
62,1992,1992-11-01,8,28.065,MIA,@,NYJ,L 14-26,,0,0,,0,0.0%,,,,,,,
63,1992,1992-11-08,9,28.072,MIA,@,IND,W 28-0,,0,0,,0,0.0%,,,,,,,
64,1992,1992-11-16,10,28.080,MIA,,BUF,L 20-26,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6
65,1992,1992-11-22,11,28.086,MIA,,HOU,W 19-16,,0,0,,0,0.0%,,,,,,,
66,1992,1992-11-29,12,28.093,MIA,@,NOR,L 13-24,,0,0,,0,0.0%,,,,,,,
67,1992,1992-12-06,13,28.100,MIA,@,SFO,L 3-27,,0,0,,0,0.0%,,,,,,,
68,1992,1992-12-14,14,28.108,MIA,,RAI,W 20-7,,0,0,,0,0.0%,,,,,,,
69,1992,1992-12-20,15,28.114,MIA,,NYJ,W 19-17,,0,0,,0,0.0%,,,,,,,
70,1992,1992-12-27,16,28.121,MIA,@,NWE,W 16-13,,0,0,,0,0.0%,,,,,,,
71,1993,1993-09-05,1,29.008,MIA,@,IND,W 24-20,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6
72,1993,1993-09-12,2,29.015,MIA,,NYJ,L 14-24,1,0,0,,0,0.0%,0.00,0,0,,0,,
73,1993,1993-09-26,3,29.029,MIA,@,BUF,W 22-13,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0
74,1993,1993-10-04,4,29.037,MIA,,WAS,W 17-10,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0
75,1993,1993-10-10,5,29.043,MIA,@,CLE,W 24-14,,0,0,,0,0.0%,,0,0,,0,,
76,1993,1993-10-24,6,29.057,MIA,,IND,W 41-27,1,1,32,32.00,0,100.0%,32.00,0,0,,0,0,0
77,1993,1993-10-31,7,29.064,MIA,,KAN,W 30-10,,0,0,,0,0.0%,,0,0,,0,,
78,1993,1993-11-07,8,29.071,MIA,@,NYJ,L 10-27,,0,0,,0,0.0%,,0,0,,0,,
79,1993,1993-11-14,9,29.078,MIA,@,PHI,W 19-14,,0,0,,0,0.0%,,0,0,,0,,
80,1993,1993-11-21,10,29.085,MIA,,NWE,W 17-13,,0,0,,0,0.0%,,0,0,,0,,
81,1993,1993-11-25,11,29.089,MIA,@,DAL,W 16-14,,0,0,,0,0.0%,,1,7,7.00,0,0,0
82,1993,1993-12-05,12,29.099,MIA,,NYG,L 14-19,,0,0,,0,0.0%,,0,0,,0,,
83,1993,1993-12-13,13,29.107,MIA,,PIT,L 20-21,,0,0,,0,0.0%,,0,0,,0,,
84,1993,1993-12-19,14,29.113,MIA,,BUF,L 34-47,,0,0,,0,0.0%,,0,0,,0,,
85,1993,1993-12-27,15,29.121,MIA,@,SDG,L 20-45,,0,0,,0,0.0%,,0,0,,0,,
86,1993,1994-01-02,16,29.127,MIA,@,NWE,L 27-33,3,1,26,26.00,0,33.3%,8.67,0,0,,0,0,0
87,1994,1994-09-04,1,30.007,MIA,,NWE,W 39-35,,0,0,,0,0.0%,,0,0,,0,,
88,1994,1994-09-11,2,30.014,MIA,@,GNB,W 24-14,,0,0,,0,0.0%,,0,0,,0,,
89,1994,1994-09-18,3,30.021,MIA,,NYJ,W 28-14,,0,0,,0,0.0%,,0,0,,0,,
90,1994,1994-09-25,4,30.028,MIA,@,MIN,L 35-38,1,1,3,3.00,1,100.0%,3.00,0,0,,0,1,6
91,1994,1994-10-02,5,30.035,MIA,@,CIN,W 23-7,,0,0,,0,0.0%,,0,0,,0,,
92,1994,1994-10-09,6,30.042,MIA,@,BUF,L 11-21,,0,0,,0,0.0%,,0,0,,0,,
93,1994,1994-10-16,7,30.049,MIA,,RAI,W 20-17,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
94,1994,1994-10-30,8,30.063,MIA,@,NWE,W 23-3,,0,0,,0,0.0%,,0,0,,0,,
95,1994,1994-11-06,9,30.070,MIA,,IND,W 22-21,,0,0,,0,0.0%,,0,0,,0,,
96,1994,1994-11-13,10,30.077,MIA,,CHI,L 14-17,,0,0,,0,0.0%,,0,0,,0,,
97,1994,1994-11-20,11,30.084,MIA,@,PIT,L 13-16,,0,0,,0,0.0%,,1,0,0.00,0,0,0
98,1994,1994-11-27,12,30.091,MIA,@,NYJ,W 28-24,,0,0,,0,0.0%,,0,0,,0,,
99,1994,1994-12-04,13,30.098,MIA,,BUF,L 31-42,,0,0,,0,0.0%,,0,0,,0,,
100,1994,1994-12-12,14,30.106,MIA,,KAN,W 45-28,,0,0,,0,0.0%,,0,0,,0,,
101,1994,1994-12-18,15,30.112,MIA,@,IND,L 6-10,0,0,0,,0,0.0%,,0,0,,0,,
102,1994,1994-12-25,16,30.119,MIA,,DET,W 27-20,,0,0,,0,0.0%,,0,0,,0,,
