ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1978,1978-09-03,1,21.352,KAN,@,CIN,W 24-23,,,
2,1978,1978-09-10,2,21.359,KAN,,HOU,L 17-20,,,
3,1978,1978-09-17,3,22.001,KAN,@,NYG,L 10-26,,,
4,1978,1978-09-24,4,22.008,KAN,,DEN,L 17-23,,,
5,1978,1978-10-01,5,22.015,KAN,@,BUF,L 13-28,,,
6,1978,1978-10-08,6,22.022,KAN,,TAM,L 13-30,,,
7,1978,1978-10-15,7,22.029,KAN,@,OAK,L 6-28,,,
8,1978,1978-10-22,8,22.036,KAN,,CLE,W 17-3,,,
9,1978,1978-12-03,14,22.078,SFO,@,NOR,L 13-24,1,19,0
10,1978,1978-12-10,15,22.085,SFO,,TAM,W 6-3,,,
11,1978,1978-12-17,16,22.092,SFO,@,DET,L 14-33,1,0,0
12,1979,1979-11-04,10,23.049,RAM,@,SEA,W 24-0,,,
13,1979,1979-11-11,11,23.056,RAM,@,CHI,L 23-27,,,
14,1979,1979-11-19,12,23.064,RAM,,ATL,W 20-14,,,
