ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1967,1967-09-09,1,23.039,HOU,,KAN,L 20-25,2,21,10.50,0,0,0,,0,0,0
2,1967,1967-11-12,9,23.103,HOU,@,DEN,W 20-18,1,18,18.00,0,0,0,,0,0,0
3,1967,1967-12-03,11,23.124,HOU,,MIA,W 17-14,2,28,14.00,0,0,0,,0,0,0
4,1967,1967-12-10,12,23.131,HOU,,OAK,L 7-19,2,29,14.50,0,0,0,,0,0,0
5,1967,1967-12-16,13,23.137,HOU,,SDG,W 24-17,1,15,15.00,1,1,0,0.00,0,1,6
6,1967,1967-12-23,14,23.144,HOU,@,MIA,W 41-10,3,33,11.00,0,0,0,,0,0,0
7,1968,1968-09-09,1,24.039,HOU,,KAN,L 21-26,4,107,26.75,0,0,0,,0,0,0
8,1968,1968-09-29,4,24.059,HOU,,OAK,L 15-24,8,122,15.25,0,0,0,,0,0,0
9,1968,1968-10-06,5,24.066,HOU,,MIA,L 7-24,3,43,14.33,0,0,0,,0,0,0
10,1968,1968-10-20,7,24.080,HOU,,NYJ,L 14-20,5,42,8.40,1,0,0,,0,1,6
11,1968,1968-10-27,8,24.087,HOU,@,BUF,W 30-7,4,132,33.00,2,0,0,,0,2,12
12,1968,1968-11-03,9,24.094,HOU,@,CIN,W 27-17,3,32,10.67,1,0,0,,0,1,6
13,1968,1968-11-10,10,24.101,HOU,@,NYJ,L 7-26,2,22,11.00,0,0,0,,0,0,0
14,1968,1968-11-17,11,24.108,HOU,,DEN,W 38-17,7,78,11.14,0,0,0,,0,0,0
15,1968,1968-11-28,12,24.119,HOU,@,KAN,L 10-24,3,38,12.67,0,0,0,,0,0,0
16,1968,1968-12-07,13,24.128,HOU,,BUF,W 35-6,3,58,19.33,1,0,0,,0,1,6
17,1968,1968-12-15,14,24.136,HOU,,BOS,W 45-17,4,73,18.25,0,0,0,,0,0,0
18,1969,1969-09-14,1,25.044,HOU,@,OAK,L 17-21,4,54,13.50,0,0,0,,0,0,0
19,1969,1969-09-21,2,25.051,HOU,@,BUF,W 17-3,2,22,11.00,1,0,0,,0,1,6
20,1969,1969-09-28,3,25.058,HOU,,MIA,W 22-10,5,51,10.20,0,0,0,,0,0,0
