ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1997,1997-08-31,1,25.354,TAM,,SFO,W 13-6,,,,,,,
2,1997,1997-09-07,2,25.361,TAM,@,DET,W 24-17,,,,,,,
3,1997,1997-09-14,3,26.003,TAM,@,MIN,W 28-14,,,,,,,
4,1997,1997-09-21,4,26.010,TAM,,MIA,W 31-21,,,,,,,
5,1997,1997-09-28,5,26.017,TAM,,ARI,W 19-18,,,,,,,
6,1997,1997-10-05,6,26.024,TAM,@,GNB,L 16-21,,,,,,,
7,1997,1997-10-12,7,26.031,TAM,,DET,L 9-27,,,,,,,
8,1997,1997-10-26,8,26.045,TAM,,MIN,L 6-10,,,,,,,
9,1997,1997-11-02,9,26.052,TAM,@,IND,W 31-28,,,,,,,
10,1997,1997-11-09,10,26.059,TAM,@,ATL,W 31-10,,,,,,,
11,1997,1997-11-16,11,26.066,TAM,,NWE,W 27-7,,,,,,,
12,1997,1997-11-23,12,26.073,TAM,@,CHI,L 7-13,,,,,,,
13,1997,1997-11-30,13,26.080,TAM,@,NYG,W 20-8,,,,,,,
14,1997,1997-12-07,14,26.087,TAM,,GNB,L 6-17,,,,,,,
15,1997,1997-12-14,15,26.094,TAM,@,NYJ,L 0-31,,,,,,,
16,1997,1997-12-21,16,26.101,TAM,,CHI,W 31-15,,,,,,,
17,1998,1998-09-06,1,26.360,TAM,@,MIN,L 7-31,,,,,,,
18,1998,1998-09-13,2,27.002,TAM,@,GNB,L 15-23,,,,,,,
19,1998,1998-09-20,3,27.009,TAM,,CHI,W 27-15,,,,,,,
20,1998,1998-09-28,4,27.017,TAM,@,DET,L 6-27,,,,,,,
21,1998,1998-10-04,5,27.023,TAM,,NYG,W 20-3,,,,,,,
22,1998,1998-10-18,6,27.037,TAM,,CAR,W 16-13,,,,,,,
23,1998,1998-10-25,7,27.044,TAM,@,NOR,L 3-9,,,,,,,
24,1998,1998-11-01,8,27.051,TAM,,MIN,W 27-24,,,,,,,
25,1998,1998-11-08,9,27.058,TAM,,TEN,L 22-31,,,,,,,
26,1998,1998-11-15,10,27.065,TAM,@,JAX,L 24-29,,,,,,,
27,1998,1998-11-22,11,27.072,TAM,,DET,L 25-28,,,,,,,
28,1998,1998-11-29,12,27.079,TAM,@,CHI,W 31-17,,0,0,1.0,0,0,0
29,1998,1998-12-07,13,27.087,TAM,,GNB,W 24-22,,,,,,,
30,1998,1998-12-13,14,27.093,TAM,,PIT,W 16-3,,,,,,,
31,1998,1998-12-19,15,27.099,TAM,@,WAS,L 16-20,,,,,,,
