ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1981,1981-09-06,1,23.194,WAS,,DAL,L 10-26,,,,,,
2,1981,1981-09-13,2,23.201,WAS,,NYG,L 7-17,,,,,,
3,1981,1981-09-20,3,23.208,WAS,@,STL,L 30-40,,,,,,
4,1981,1981-09-27,4,23.215,WAS,@,PHI,L 13-36,,,,,,
5,1981,1981-10-04,5,23.222,WAS,,SFO,L 17-30,,,,,,
6,1981,1981-10-11,6,23.229,WAS,@,CHI,W 24-7,,,,,,
7,1981,1981-10-18,7,23.236,WAS,@,MIA,L 10-13,,,,,,
8,1981,1981-10-25,8,23.243,WAS,,NWE,W 24-22,,,,,,
9,1981,1981-11-01,9,23.250,WAS,,STL,W 42-21,0,0,0.0,2,25,0
10,1981,1981-11-08,10,23.257,WAS,,DET,W 33-31,,,,,,
11,1981,1981-11-15,11,23.264,WAS,@,NYG,W 30-27,,,,,,
12,1982,1982-09-12,1,24.200,WAS,@,PHI,W 37-34,,,,,,
13,1982,1982-09-19,2,24.207,WAS,@,TAM,W 21-13,,,,,,
14,1982,1982-11-21,3,24.270,WAS,@,NYG,W 27-17,,,,,,
15,1982,1982-11-28,4,24.277,WAS,,PHI,W 13-9,,,,,,
16,1982,1982-12-05,5,24.284,WAS,,DAL,L 10-24,,,,,,
17,1982,1982-12-12,6,24.291,WAS,@,STL,W 12-7,,,,,,
18,1982,1982-12-19,7,24.298,WAS,,NYG,W 15-14,0,0,1.0,0,0,0
19,1982,1982-12-26,8,24.305,WAS,@,NOR,W 27-10,,,,,,
20,1982,1983-01-02,9,24.312,WAS,,STL,W 28-0,0,0,0.5,0,0,0
21,1983,1983-09-05,1,25.193,WAS,,DAL,L 30-31,,,,,,
22,1983,1983-09-11,2,25.199,WAS,@,PHI,W 23-13,,,,,,
23,1983,1983-09-18,3,25.206,WAS,,KAN,W 27-12,,,,,,
24,1983,1983-09-25,4,25.213,WAS,@,SEA,W 27-17,,,,,,
25,1983,1983-10-02,5,25.220,WAS,,RAI,W 37-35,0,0,0.0,1,23,0
26,1983,1983-10-09,6,25.227,WAS,@,STL,W 38-14,0,0,1.0,0,0,0
27,1983,1983-10-17,7,25.235,WAS,@,GNB,L 47-48,,,,,,
28,1983,1983-10-23,8,25.241,WAS,,DET,W 38-17,,,,,,
29,1983,1983-10-31,9,25.249,WAS,@,SDG,W 27-24,,,,,,
30,1983,1983-11-06,10,25.255,WAS,,STL,W 45-7,1,6,0.0,1,70,1
31,1983,1983-11-13,11,25.262,WAS,@,NYG,W 33-17,,,,,,
32,1983,1983-11-20,12,25.269,WAS,@,RAM,W 42-20,,,,,,
33,1983,1983-11-27,13,25.276,WAS,,PHI,W 28-24,,,,,,
34,1983,1983-12-04,14,25.283,WAS,,ATL,W 37-21,,,,,,
35,1983,1983-12-11,15,25.290,WAS,@,DAL,W 31-10,,,,,,
