ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2006,2006-09-10,1,23.209,TEN,,NYJ,L 16-23,,,,,,,,,,,
2,2006,2006-09-17,2,23.216,TEN,@,SDG,L 7-40,,,,,,,,,,,
3,2006,2006-09-24,3,23.223,TEN,@,MIA,L 10-13,,,,,,,,,,,
4,2006,2006-10-01,4,23.230,TEN,,DAL,L 14-45,,,,,,,,,,,
5,2006,2006-10-08,5,23.237,TEN,@,IND,L 13-14,,,,,,,,,,,
6,2006,2006-10-15,6,23.244,TEN,@,WAS,W 25-22,,,,,,,,,,,
7,2006,2006-10-29,7,23.258,TEN,,HOU,W 28-22,,,,,,,,,,,
8,2006,2006-11-05,8,23.265,TEN,@,JAX,L 7-37,,,,,,,,,,,
9,2006,2006-11-12,9,23.272,TEN,,BAL,L 26-27,,,,,,,,,,,
10,2006,2006-11-19,10,23.279,TEN,@,PHI,W 31-13,,,,,,,,,,,
11,2006,2006-11-26,11,23.286,TEN,,NYG,W 24-21,,,,,,,,,,,
12,2006,2006-12-03,12,23.293,TEN,,IND,W 20-17,,,,,,,,,,,
13,2006,2006-12-10,13,23.300,TEN,@,HOU,W 26-20,,,,,,,,,,,
14,2006,2006-12-17,14,23.307,TEN,,JAX,W 24-17,,,,,,,,,,,
15,2006,2006-12-24,15,23.314,TEN,@,BUF,W 30-29,,,,,,,,,,,
16,2006,2006-12-31,16,23.321,TEN,,NWE,L 23-40,,,,,,,,,,,
17,2007,2007-09-09,1,24.208,TEN,@,JAX,W 13-10,*,,,,,,,,,,
18,2007,2007-09-16,2,24.215,TEN,,IND,L 20-22,*,,,,,,,,,,
19,2007,2007-09-24,3,24.223,TEN,@,NOR,W 31-14,*,,,,,,,,,,
20,2007,2007-10-07,4,24.236,TEN,,ATL,W 20-13,*,,,,,,,,,,
21,2007,2007-10-14,5,24.243,TEN,@,TAM,L 10-13,*,,,,,,,,,,
22,2007,2007-10-21,6,24.250,TEN,@,HOU,W 38-36,*,,,,,,,,,,
23,2007,2007-10-28,7,24.257,TEN,,OAK,W 13-9,,,,,,,,,,,
24,2007,2007-11-04,8,24.264,TEN,,CAR,W 20-7,,,,,,,,,,,
25,2007,2007-11-11,9,24.271,TEN,,JAX,L 13-28,,,,,,,,,,,
26,2007,2007-11-19,10,24.279,TEN,@,DEN,L 20-34,,,,,,,,,,,
27,2007,2007-11-25,11,24.285,TEN,@,CIN,L 6-35,,1,15,15.00,0,0.0,,,1,17,0
28,2007,2007-12-02,12,24.292,TEN,,HOU,W 28-20,*,,,,,,,,,,
29,2007,2007-12-09,13,24.299,TEN,,SDG,L 17-23,*,0,0,,0,0.0,,,1,1,0
30,2007,2007-12-16,14,24.306,TEN,@,KAN,W 26-17,*,,,,,,,,,,
31,2007,2007-12-23,15,24.313,TEN,,NYJ,W 10-6,*,,,,,,,,,,
32,2007,2007-12-30,16,24.320,TEN,@,IND,W 16-10,*,,,,,,,,,,
33,2008,2008-09-14,2,25.214,DEN,,SDG,W 39-38,,0,0,,0,0.0,1,0,0,0,0
34,2008,2008-09-21,3,25.221,DEN,,NOR,W 34-32,,,,,,,,,,,
35,2008,2008-09-28,4,25.228,DEN,@,KAN,L 19-33,,,,,,,,,,,
36,2008,2008-10-05,5,25.235,DEN,,TAM,W 16-13,,,,,,,,,,,
37,2008,2008-10-12,6,25.242,DEN,,JAX,L 17-24,,,,,,,,,,,
38,2008,2008-10-20,7,25.250,DEN,@,NWE,L 7-41,*,0,0,,0,0.0,7,5,0,0,0
39,2008,2008-11-02,8,25.263,DEN,,MIA,L 17-26,,0,0,,0,0.0,0,0,0,0,0
40,2008,2008-11-06,9,25.267,DEN,@,CLE,W 34-30,*,0,0,,0,0.0,2,1,0,0,0
41,2008,2008-11-16,10,25.277,DEN,@,ATL,W 24-20,*,0,0,,0,0.0,1,1,0,0,0
42,2008,2008-11-30,12,25.291,DEN,@,NYJ,W 34-17,,,,,,,,,,,
43,2008,2008-12-07,13,25.298,DEN,,KAN,W 24-17,,,,,,,,,,,
