ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1987,1987-10-11,4,23.026,GNB,,DET,L 16-19,0,0,,0,1,0,0.00,0
2,1987,1987-10-18,5,23.033,GNB,,PHI,W 16-10,5,20,4.00,0,0,0,,0
