ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1967,1967-09-09,1,21.347,SDG,,BOS,W 28-14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,48,48.00,0,0,0
2,1967,1967-09-24,2,21.362,SDG,,HOU,W 13-3,17,57,3.35,0,3,17,5.67,0,0,0,,0,0,0,,0,0,,,2,40,20.00,0,0,0
3,1967,1967-10-01,3,22.004,SDG,@,BUF,W 37-17,20,121,6.05,1,3,20,6.67,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,3,67,22.33,0,1,6
4,1967,1967-10-08,4,22.011,SDG,,BOS,T 31-31,12,-5,-0.42,0,6,58,9.67,0,0,0,,0,0,0,,0,0,,,3,70,23.33,0,0,0
5,1967,1967-10-15,5,22.018,SDG,,KAN,W 45-31,15,116,7.73,1,4,45,11.25,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,1,6
6,1967,1967-10-22,6,22.025,SDG,@,DEN,W 38-21,15,70,4.67,2,2,68,34.00,1,0,0,,0,0,0,,0,0,,,1,15,15.00,0,3,18
7,1967,1967-10-29,7,22.032,SDG,@,OAK,L 10-51,7,16,2.29,0,3,5,1.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
8,1967,1967-11-12,8,22.046,SDG,,MIA,W 24-0,14,48,3.43,0,3,17,5.67,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
9,1967,1967-11-19,9,22.053,SDG,@,KAN,W 17-16,18,108,6.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,0,0.00,0,1,6
10,1967,1967-11-23,10,22.057,SDG,,DEN,W 24-20,21,77,3.67,2,3,26,8.67,0,1,2,50.00,9,0,0,62.5,0,0,4.50,4.50,2,60,30.00,0,2,12
11,1967,1967-12-03,11,22.067,SDG,,OAK,L 21-41,7,15,2.14,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
12,1967,1967-12-16,13,22.080,SDG,@,HOU,L 17-24,10,24,2.40,0,4,13,3.25,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
13,1967,1967-12-24,14,22.088,SDG,,NYJ,L 31-42,5,16,3.20,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,71,35.50,0,0,0
14,1968,1968-09-06,1,22.345,SDG,,CIN,W 29-13,16,140,8.75,1,1,-4,-4.00,0,0,0,,0,0,0,,0,0,,,2,38,19.00,0,1,6
15,1968,1968-09-21,2,22.360,SDG,,HOU,W 30-14,5,7,1.40,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,23,23.00,0,0,0
16,1968,1968-09-29,3,23.002,SDG,@,CIN,W 31-10,14,61,4.36,0,1,16,16.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
17,1968,1968-10-05,4,23.008,SDG,@,NYJ,L 20-23,8,7,0.88,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
18,1968,1968-10-13,5,23.016,SDG,@,OAK,W 23-14,8,13,1.63,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
19,1968,1968-10-20,6,23.023,SDG,,DEN,W 55-24,11,121,11.00,1,1,7,7.00,0,0,0,,0,0,0,,0,0,,,2,42,21.00,0,1,6
20,1968,1968-10-27,7,23.030,SDG,@,KAN,L 20-27,12,61,5.08,0,4,26,6.50,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,0,0
21,1968,1968-11-03,8,23.037,SDG,,MIA,W 34-28,21,151,7.19,0,3,49,16.33,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,11,11.00,0,0,0
22,1968,1968-11-10,9,23.044,SDG,@,BOS,W 27-17,16,41,2.56,0,0,0,,0,1,1,100.00,23,0,0,118.7,0,0,23.00,23.00,2,43,21.50,0,0,0
23,1968,1968-11-17,10,23.051,SDG,@,BUF,W 21-6,15,67,4.47,1,2,13,6.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
24,1968,1968-11-24,11,23.058,SDG,,NYJ,L 15-37,8,30,3.75,0,2,4,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
25,1968,1968-12-08,13,23.072,SDG,,KAN,L 3-40,10,47,4.70,0,2,25,12.50,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,22,22.00,0,0,0
26,1968,1968-12-15,14,23.079,SDG,,OAK,L 27-34,7,12,1.71,0,2,29,14.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
27,1969,1969-09-14,1,23.352,SDG,,KAN,L 9-27,5,6,1.20,0,4,45,11.25,0,0,0,,0,0,0,,0,0,,,2,46,23.00,0,0,0
28,1969,1969-09-21,2,23.359,SDG,@,CIN,L 20-34,15,147,9.80,0,3,6,2.00,0,0,0,,0,0,0,,0,0,,,1,18,18.00,0,0,0
29,1969,1969-09-28,3,24.001,SDG,,NYJ,W 34-27,12,58,4.83,0,4,44,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
30,1969,1969-10-04,4,24.007,SDG,,CIN,W 21-14,19,123,6.47,0,2,7,3.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
31,1969,1969-10-11,5,24.014,SDG,@,MIA,W 21-14,14,38,2.71,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
32,1969,1969-10-19,6,24.022,SDG,@,BOS,W 13-10,8,14,1.75,0,2,13,6.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
33,1969,1969-10-26,7,24.029,SDG,,OAK,L 12-24,12,35,2.92,0,2,29,14.50,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
34,1969,1969-11-02,8,24.036,SDG,@,DEN,L 0-13,9,11,1.22,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
35,1969,1969-11-09,9,24.043,SDG,@,KAN,L 3-27,2,-3,-1.50,0,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
36,1969,1969-11-16,10,24.050,SDG,@,OAK,L 16-21,20,113,5.65,0,1,-6,-6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
37,1969,1969-11-23,11,24.057,SDG,,DEN,W 45-24,17,128,7.53,3,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,18
38,1969,1969-11-27,12,24.061,SDG,@,HOU,W 21-17,10,26,2.60,0,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
39,1969,1969-12-07,13,24.071,SDG,,BOS,W 28-18,20,71,3.55,1,1,12,12.00,0,0,0,,0,0,0,,0,0,,,1,10,10.00,0,1,6
40,1969,1969-12-14,14,24.078,SDG,,BUF,W 45-6,19,106,5.58,2,3,77,25.67,0,1,1,100.00,4,0,0,83.3,0,0,4.00,4.00,0,0,,0,2,12
41,1970,1970-10-25,6,25.028,SDG,,HOU,T 31-31,3,11,3.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
42,1970,1970-11-01,7,25.035,SDG,@,CLE,W 27-10,11,44,4.00,0,3,41,13.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
43,1970,1970-11-08,8,25.042,SDG,,DEN,W 24-21,15,34,2.27,0,2,13,6.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
44,1970,1970-11-15,9,25.049,SDG,@,BOS,W 16-14,3,0,0.00,0,1,-3,-3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
45,1970,1970-11-22,10,25.056,SDG,@,OAK,L 17-20,15,64,4.27,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
46,1970,1970-11-29,11,25.063,SDG,@,KAN,L 14-26,7,13,1.86,1,6,53,8.83,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
47,1970,1970-12-06,12,25.070,SDG,,CIN,L 14-17,12,46,3.83,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
48,1970,1970-12-13,13,25.077,SDG,@,DEN,T 17-17,5,3,0.60,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
49,1970,1970-12-20,14,25.084,SDG,,KAN,W 31-13,3,10,3.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
50,1971,1971-09-19,1,25.357,DEN,,MIA,T 10-10,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,18,18.00,0,0,0
51,1971,1971-09-26,2,25.364,DEN,@,GNB,L 13-34,6,13,2.17,0,2,18,9.00,0,0,0,,0,0,0,,0,0,,,1,37,37.00,0,0,0
52,1971,1971-10-03,3,26.006,DEN,,KAN,L 3-16,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,40,20.00,0,0,0
53,1971,1971-10-10,4,26.013,DEN,,OAK,L 16-27,4,2,0.50,0,2,28,14.00,1,0,0,,0,0,0,,0,0,,,1,21,21.00,0,1,6
54,1971,1971-10-17,5,26.020,DEN,,SDG,W 20-16,8,29,3.63,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
55,1971,1971-10-24,6,26.027,DEN,@,CLE,W 27-0,,,,,,,,,,,,,,,,,,,,,,,,,
56,1971,1971-10-31,7,26.034,HOU,,CIN,W 10-6,8,1,0.13,0,2,42,21.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
57,1971,1971-11-14,9,26.048,HOU,@,OAK,L 21-41,2,6,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
58,1971,1971-11-21,10,26.055,HOU,@,CIN,L 13-28,4,13,3.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
59,1971,1971-11-28,11,26.062,HOU,,CLE,L 24-37,1,3,3.00,0,2,13,6.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
60,1971,1971-12-05,12,26.069,HOU,,PIT,W 29-3,5,21,4.20,0,1,11,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
61,1971,1971-12-12,13,26.076,HOU,@,BUF,W 20-14,2,-2,-1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
62,1971,1971-12-19,14,26.083,HOU,,SDG,W 49-33,,,,,,,,,,,,,,,,,,,,,,,,,
