ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1994,1994-11-27,12,24.053,ATL,,PHI,W 28-21,1,0,0
2,1994,1994-12-04,13,24.060,ATL,@,SFO,L 14-50,,,
3,1994,1994-12-11,14,24.067,ATL,,NOR,L 20-29,,,
4,1994,1994-12-18,15,24.074,ATL,@,GNB,L 17-21,,,
5,1994,1994-12-24,16,24.080,ATL,,ARI,W 10-6,,,
6,1995,1995-09-24,4,24.354,ATL,,NYJ,W 13-3,,,
7,1995,1995-10-12,6,25.007,ATL,@,STL,L 19-21,,,
8,1995,1995-10-22,7,25.017,ATL,@,TAM,W 24-21,,,
9,1995,1995-10-29,8,25.024,ATL,,DAL,L 13-28,,,
10,1995,1995-11-05,9,25.031,ATL,,DET,W 34-22,,,
11,1995,1995-11-12,10,25.038,ATL,@,BUF,L 17-23,1,43,0
12,1996,1996-09-01,1,25.332,ATL,@,CAR,L 6-29,,,
13,1996,1996-09-08,2,25.339,ATL,,MIN,L 17-23,,,
14,1996,1996-10-20,7,26.015,ATL,@,DAL,L 28-32,,,
15,1996,1996-10-27,8,26.022,ATL,,PIT,L 17-20,,,
16,1996,1996-11-24,12,26.050,ATL,@,CIN,L 31-41,,,
17,1996,1996-12-08,14,26.064,ATL,@,NOR,W 31-15,,,
18,1996,1996-12-15,15,26.071,ATL,,STL,L 27-34,,,
19,1998,1998-11-08,9,28.034,MIN,,NOR,W 31-24,,,
20,1998,1998-11-15,10,28.041,MIN,,CIN,W 24-3,,,
