ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1971,1971-09-19,1,24.360,BUF,,DAL,L 37-49
2,1971,1971-09-26,2,25.002,BUF,,MIA,L 14-29
3,1971,1971-10-03,3,25.009,BUF,@,MIN,L 0-19
4,1971,1971-12-12,13,25.079,SDG,,DEN,W 45-17
5,1971,1971-12-19,14,25.086,SDG,@,HOU,L 33-49
6,1972,1972-09-24,2,26.000,CLE,@,PHI,W 27-17
7,1972,1972-10-01,3,26.007,CLE,,CIN,W 27-6
8,1972,1972-10-08,4,26.014,CLE,,KAN,L 7-31
9,1973,1973-11-11,9,27.048,HOU,,CLE,L 13-23
10,1973,1973-11-18,10,27.055,HOU,@,KAN,L 14-38
11,1973,1973-11-25,11,27.062,HOU,,NWE,L 0-32
