ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1990,1990-09-10,1,27.017,NOR,,SFO,L 12-13,0,0,,0,0,0,,0,3,57,19.00,0,0,0,,0,0,0
2,1990,1990-09-16,2,27.023,NOR,@,MIN,L 3-32,9,50,5.56,0,1,28,28.00,0,5,116,23.20,0,0,0,,0,0,0
3,1990,1990-09-23,3,27.030,NOR,,PHO,W 28-7,4,13,3.25,0,0,0,,0,0,0,,0,0,0,,0,0,0
4,1990,1990-10-14,5,27.051,NOR,,CLE,W 25-20,0,0,,0,0,0,,0,3,52,17.33,0,0,0,,0,0,0
5,1990,1990-10-21,6,27.058,NOR,@,HOU,L 10-23,3,8,2.67,0,1,0,0.00,0,4,89,22.25,0,0,0,,0,0,0
6,1990,1990-10-28,7,27.065,NOR,,DET,L 10-27,7,42,6.00,0,1,10,10.00,0,3,60,20.00,0,0,0,,0,0,0
7,1990,1990-11-04,8,27.072,NOR,@,CIN,W 21-7,1,5,5.00,1,1,11,11.00,0,0,0,,0,0,0,,0,1,6
8,1990,1990-11-11,9,27.079,NOR,,TAM,W 35-7,1,2,2.00,0,1,4,4.00,0,0,0,,0,0,0,,0,0,0
9,1990,1990-11-18,10,27.086,NOR,@,WAS,L 17-31,1,0,0.00,0,0,0,,0,1,11,11.00,0,0,0,,0,0,0
10,1990,1990-11-25,11,27.093,NOR,,ATL,W 10-7,0,0,,0,0,0,,0,1,19,19.00,0,0,0,,0,0,0
11,1990,1990-12-02,12,27.100,NOR,@,DAL,L 13-17,0,0,,0,3,50,16.67,0,1,32,32.00,0,0,0,,0,0,0
12,1990,1990-12-09,13,27.107,NOR,@,RAM,W 24-20,10,104,10.40,1,4,35,8.75,0,1,20,20.00,0,0,0,,0,1,6
13,1990,1990-12-16,14,27.114,NOR,,PIT,L 6-9,14,49,3.50,0,1,12,12.00,0,4,74,18.50,0,0,0,,0,0,0
14,1990,1990-12-23,15,27.121,NOR,@,SFO,W 13-10,14,51,3.64,0,1,17,17.00,0,2,42,21.00,0,0,0,,0,0,0
15,1990,1990-12-31,16,27.129,NOR,,RAM,W 20-17,9,31,3.44,0,4,42,10.50,0,0,0,,0,0,0,,0,0,0
16,1991,1991-09-01,1,28.008,NOR,,SEA,W 27-24,5,14,2.80,0,3,66,22.00,1,0,0,,0,0,0,,0,1,6
17,1991,1991-09-08,2,28.015,NOR,@,KAN,W 17-10,1,-3,-3.00,0,1,2,2.00,0,1,14,14.00,0,0,0,,0,0,0
18,1991,1991-09-15,3,28.022,NOR,,RAM,W 24-7,11,81,7.36,0,0,0,,0,0,0,,0,0,0,,0,0,0
19,1991,1991-09-22,4,28.029,NOR,,MIN,W 26-0,20,106,5.30,0,3,35,11.67,0,0,0,,0,0,0,,0,0,0
20,1991,1991-09-29,5,28.036,NOR,@,ATL,W 27-6,17,55,3.24,0,2,11,5.50,0,0,0,,0,1,3,3.00,0,0,0
21,1991,1991-10-13,6,28.050,NOR,@,PHI,W 13-6,14,14,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
22,1991,1991-10-20,7,28.057,NOR,,TAM,W 23-7,20,56,2.80,1,2,16,8.00,0,0,0,,0,0,0,,0,1,6
23,1991,1991-10-27,8,28.064,NOR,,CHI,L 17-20,8,25,3.13,0,1,6,6.00,0,0,0,,0,0,0,,0,0,0
24,1991,1991-11-03,9,28.071,NOR,@,RAM,W 24-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,
25,1991,1991-11-10,10,28.078,NOR,,SFO,W 10-3,8,14,1.75,0,3,47,15.67,0,0,0,,0,0,0,,0,0,0
26,1991,1991-11-17,11,28.085,NOR,@,SDG,L 21-24,15,41,2.73,0,4,11,2.75,0,0,0,,0,0,0,,0,0,0
27,1991,1991-11-24,12,28.092,NOR,,ATL,L 20-23,10,13,1.30,1,0,0,,0,0,0,,0,4,21,5.25,0,1,6
28,1991,1991-12-01,13,28.099,NOR,@,SFO,L 24-38,1,6,6.00,0,1,11,11.00,0,0,0,,0,0,0,,0,0,0
29,1991,1991-12-08,14,28.106,NOR,@,DAL,L 14-23,4,24,6.00,0,5,28,5.60,1,1,14,14.00,0,1,0,0.00,0,1,6
30,1991,1991-12-16,15,28.114,NOR,,RAI,W 27-0,4,31,7.75,1,0,0,,0,0,0,,0,5,25,5.00,0,1,6
31,1991,1991-12-22,16,28.120,NOR,@,PHO,W 27-3,1,0,0.00,0,1,2,2.00,0,0,0,,0,1,6,6.00,0,0,0
