ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1986,1986-09-29,4,23.287,DAL,@,STL,W 31-7
2,1986,1986-10-05,5,23.293,DAL,@,DEN,L 14-29
3,1986,1986-10-12,6,23.300,DAL,,WAS,W 30-6
4,1986,1986-10-19,7,23.307,DAL,@,PHI,W 17-14
5,1987,1987-10-04,3,24.292,HOU,@,DEN,W 40-10
6,1987,1987-10-11,4,24.299,HOU,@,CLE,W 15-10
7,1987,1987-10-18,5,24.306,HOU,,NWE,L 7-21
