ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1965,1965-12-12,13,24.226,SFO,@,CHI,L 20-61,1,11,11.00,0,0,0
2,1965,1965-12-19,14,24.233,SFO,,GNB,T 24-24,1,27,27.00,1,1,6
3,1966,1966-09-11,1,25.134,ATL,,RAM,L 14-19,1,10,10.00,0,0,0
4,1966,1966-10-02,4,25.155,ATL,,DAL,L 14-47,5,84,16.80,0,0,0
5,1966,1966-10-16,6,25.169,ATL,,SFO,L 7-44,6,93,15.50,0,0,0
6,1966,1966-10-23,7,25.176,ATL,@,GNB,L 3-56,2,22,11.00,0,0,0
7,1966,1966-10-30,8,25.183,ATL,,CLE,L 17-49,5,60,12.00,0,0,0
8,1966,1966-11-13,9,25.197,ATL,,BAL,L 7-19,2,19,9.50,0,0,0
9,1966,1966-11-20,10,25.204,ATL,@,NYG,W 27-16,3,21,7.00,1,1,6
10,1966,1966-11-27,11,25.211,ATL,@,CHI,L 6-23,1,19,19.00,0,0,0
11,1966,1966-12-04,12,25.218,ATL,@,MIN,W 20-13,2,11,5.50,0,0,0
12,1966,1966-12-11,13,25.225,ATL,,STL,W 16-10,1,9,9.00,0,0,0
13,1967,1967-10-08,4,26.161,NOR,@,NYG,L 21-27,2,35,17.50,0,0,0
14,1967,1967-10-15,5,26.168,NOR,@,DAL,L 10-14,3,29,9.67,0,0,0
15,1967,1967-10-22,6,26.175,NOR,@,SFO,L 13-27,3,20,6.67,0,0,0
