ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
48,1989,1989-11-05,9,27.278,GNB,,CHI,W 14-13,,,,,
49,1989,1989-11-12,10,27.285,GNB,@,DET,L 22-31,,,,,
50,1989,1989-11-19,11,27.292,GNB,@,SFO,W 21-17,0,0,,0,1.0
51,1989,1989-11-26,12,27.299,GNB,,MIN,W 20-19,,,,,
52,1989,1989-12-03,13,27.306,GNB,@,TAM,W 17-16,0,0,,0,1.0
53,1989,1989-12-10,14,27.313,GNB,,KAN,L 3-21,,,,,
54,1989,1989-12-17,15,27.320,GNB,@,CHI,W 40-28,,,,,
55,1989,1989-12-24,16,27.327,GNB,@,DAL,W 20-10,,,,,
56,1990,1990-09-09,1,28.221,GNB,,RAM,W 36-24,,,,,
57,1990,1990-09-16,2,28.228,GNB,,CHI,L 13-31,,,,,
58,1990,1990-09-23,3,28.235,GNB,,KAN,L 3-17,,,,,
59,1990,1990-09-30,4,28.242,GNB,@,DET,W 24-21,,,,,
60,1990,1990-10-07,5,28.249,GNB,@,CHI,L 13-27,,,,,
61,1990,1990-10-14,6,28.256,GNB,@,TAM,L 14-26,,,,,
62,1990,1990-10-28,7,28.270,GNB,,MIN,W 24-10,,,,,
63,1990,1990-11-04,8,28.277,GNB,,SFO,L 20-24,,,,,
64,1990,1990-11-11,9,28.284,GNB,@,RAI,W 29-16,,,,,
65,1990,1990-11-18,10,28.291,GNB,@,PHO,W 24-21,,,,,
66,1990,1990-11-25,11,28.298,GNB,,TAM,W 20-10,,,,,
67,1990,1990-12-02,12,28.305,GNB,@,MIN,L 7-23,,,,,
68,1990,1990-12-09,13,28.312,GNB,,SEA,L 14-20,,,,,
69,1992,1992-09-06,1,30.219,SDG,,KAN,L 10-24,,,,,
70,1992,1992-09-13,2,30.226,SDG,@,DEN,L 13-21,,,,,
71,1992,1992-09-20,3,30.233,SDG,,PIT,L 6-23,,,,,
72,1992,1992-09-27,4,30.240,SDG,@,HOU,L 0-27,,,,,
73,1992,1992-10-04,5,30.247,SDG,,SEA,W 17-6,0,0,,0,1.0
74,1992,1992-10-18,6,30.261,SDG,@,IND,W 34-14,,,,,
75,1992,1992-10-25,7,30.268,SDG,,DEN,W 24-21,,,,,
76,1992,1992-11-01,8,30.275,SDG,,IND,W 26-0,0,0,,0,1.0
77,1992,1992-11-08,9,30.282,SDG,@,KAN,L 14-16,0,0,,0,1.0
78,1992,1992-11-15,10,30.289,SDG,@,CLE,W 14-13,,,,,
79,1992,1992-11-22,11,30.296,SDG,,TAM,W 29-14,0,0,,0,1.0
80,1992,1992-11-29,12,30.303,SDG,,RAI,W 27-3,0,0,,0,1.0
81,1992,1992-12-06,13,30.310,SDG,@,PHO,W 27-21,,,,,
82,1992,1992-12-13,14,30.317,SDG,,CIN,W 27-10,0,0,,0,1.0
83,1992,1992-12-20,15,30.324,SDG,@,RAI,W 36-14,,,,,
84,1992,1992-12-27,16,30.331,SDG,@,SEA,W 31-14,,,,,
85,1993,1993-09-05,1,31.217,SDG,,SEA,W 18-12,,,,,
86,1993,1993-09-12,2,31.224,SDG,@,DEN,L 17-34,,,,,
87,1993,1993-09-19,3,31.231,SDG,,HOU,W 18-17,,,,,
88,1993,1993-10-03,4,31.245,SDG,@,SEA,L 14-31,,,,,
89,1993,1993-10-10,5,31.252,SDG,@,PIT,L 3-16,,,,,
90,1993,1993-10-17,6,31.259,SDG,,KAN,L 14-17,,,,,
91,1993,1993-10-31,7,31.273,SDG,@,RAI,W 30-23,,,,,
92,1993,1993-11-07,8,31.280,SDG,@,MIN,W 30-17,,,,,
93,1993,1993-11-14,9,31.287,SDG,,CHI,L 13-16,,,,,
94,1993,1993-11-21,10,31.294,SDG,,RAI,L 7-12,,,,,
95,1993,1993-11-29,11,31.302,SDG,@,IND,W 31-0,,,,,
96,1993,1993-12-05,12,31.308,SDG,,DEN,W 13-10,0,0,,0,2.0
97,1993,1993-12-12,13,31.315,SDG,,GNB,L 13-20,,,,,
98,1993,1993-12-19,14,31.322,SDG,@,KAN,L 24-28,,,,,
99,1993,1993-12-27,15,31.330,SDG,,MIA,W 45-20,,,,,
100,1993,1994-01-02,16,31.336,SDG,@,TAM,W 32-17,,,,,
101,1994,1994-09-04,1,32.216,SDG,@,DEN,W 37-34,,,,,
102,1994,1994-09-11,2,32.223,SDG,,CIN,W 27-10,,,,,
